CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;reference product;unit
34290: Compounds of rare earth metals, of yttrium or of scandium;;0729:Mining of other non-ferrous metal ores;975770f48967d9f9ea82f1ac4648f7c5;SSP5-Base-2050;GLO;dysprosium;market for dysprosium oxide;dysprosium oxide;kilogram
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;cec024864618ea49a63f58f855feedb4;SSP5-Base-2050;DE;silicon;market for silicon tetrachloride;silicon tetrachloride;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);metals/extraction;0729:Mining of other non-ferrous metal ores;e76a52ecf45f7c635de6b7f78afbe562;SSP5-Base-2050;GLO;copper;market for copper concentrate, sulfide ore;copper concentrate, sulfide ore;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;bbf78d3ed1cd463a99174b22ec58b0c3;SSP5-Base-2050;IND;cement;market for cement, unspecified;cement, unspecified;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;f4d6160152a3d70eab69549bad7b8a1e;SSP5-Base-2050;Europe without Switzerland;cement;market for cement, CEM V/B;cement, CEM V/B;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;115c666156074f7db46d2835e19cec78;SSP5-Base-2050;REF;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;c07ca64a7f9c4a48bb2b983cd7dc8a94;SSP5-Base-2050;REF;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
34: Basic chemicals;chemicals/inorganics;2011:Manufacture of basic chemicals;00b5f5f5d6902c5bec0df29f12da3ecb;SSP5-Base-2050;GLO;lithium;market for lithium manganese oxide;lithium manganese oxide;kilogram
39366: Waste and scrap of tin;;3830:Materials recovery;d351b207227ff5c64c7fea118815d1be;SSP5-Base-2050;CH;tin;market for tinplate, in mixed metal scrap;tinplate, in mixed metal scrap;kilogram
"41412: Unrefined copper; copper anodes for electrolytic refining";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;744cab769813439bc2207edee7cc3427;SSP5-Base-2050;GLO;nickel;market for nickel-rich materials;nickel-rich materials;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;521d486c42164aba8ccdb64566ea87a0;SSP5-Base-2050;USA;cement;market for cement, unspecified;cement, unspecified;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;3cf097cfeee34fed8452a39fb1457bae;SSP5-Base-2050;JPN;cement;market for cement, unspecified;cement, unspecified;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;7dd4b14b03b2496793d7f3dfbd1807a1;SSP5-Base-2050;OAS;cement;market for cement, CP II-E;cement, CP II-E;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);chemicals/inorganics;2011:Manufacture of basic chemicals;f5a6605496bf26f761809f2ca8a85e2f;SSP5-Base-2050;RoW;titanium;market for titanium dioxide;titanium dioxide;kilogram
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;e377a106b47e2561933462fdb23f9588;SSP5-Base-2050;GLO;tantalum;market for tantalum powder, capacitor-grade;tantalum powder, capacitor-grade;kilogram
39363: Waste and scrap of aluminium;metals/extraction;3830:Materials recovery;bd2410b63344b5d38115b350be32dfe0;SSP5-Base-2050;GLO;aluminium;market for aluminium scrap, post-consumer;aluminium scrap, post-consumer;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;573255c7d044499192308fc1da20a937;SSP5-Base-2050;EUR;cement;market for cement, CP II-E;cement, CP II-E;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;8af5586670fa4acda8e6d9434383f660;SSP5-Base-2050;JPN;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
39365: Waste and scrap of zinc;metals/processing;"2592:Treatment and coating of metals; machining";b0c1f9bfe6b822413680c2df4ac4d94d;SSP5-Base-2050;GLO;zinc;market for zinc coat, pieces, adjustment per micro-m;zinc coat, pieces, adjustment per micro-m;square meter
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";;"3520:Manufacture of gas; distribution of gaseous fuels through mains";058d621a547f810834b939ff4a57b42e;SSP5-Base-2050;GLO;helium;market for helium, crude;helium, crude;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";e9fb344e05b371d6652480f29b2fadc0;SSP5-Base-2050;DK;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
39366: Waste and scrap of tin;;3830:Materials recovery;99489c29baaf0f5502861bdd04faf461;SSP5-Base-2050;RoW;tin;market for tinplate scrap, sorted;tinplate scrap, sorted;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;3e70e4045b998d72cecfaa38cdfd928f;SSP5-Base-2050;CO;cement;market for cement, type general use;cement, type general use;kilogram
1429: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);;0729:Mining of other non-ferrous metal ores;1bc863a377c63072694d33d69f9fd94f;SSP5-Base-2050;GLO;tin;market for tin concentrate;tin concentrate;kilogram
41432: Alumina (aluminium oxide), except artificial corundum;chemicals/inorganics;2420:Manufacture of basic precious and other non-ferrous metals;1de1557745b5a6c04efe732661089f69;SSP5-Base-2050;RoW;aluminium;market for aluminium oxide, non-metallurgical;aluminium oxide, non-metallurgical;kilogram
34290: Compounds of rare earth metals, of yttrium or of scandium;;0729:Mining of other non-ferrous metal ores;7aa2f5fc523e4a810d206a2ffa6f7fe4;SSP5-Base-2050;GLO;erbium;market for erbium oxide;erbium oxide;kilogram
11010: Hard coal;hard coal/fuels;0510:Mining of hard coal;c22f39b50462732b64d34cfdf2134a87;SSP5-Base-2050;ID;coal(black);market for hard coal;hard coal;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;3d8ee3a70a8f47269a4851ec03b53b7e;SSP5-Base-2050;CAZ;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
41441: Lead, unwrought;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;fbb0f24cb8a09b37b43d853dea138347;SSP5-Base-2050;GLO;lead;market for lead;lead;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;291bdf73544cc33171ae7fca0da8fbd7;SSP5-Base-2050;BR;cement;market for cement, Portland;cement, Portland;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";257fcd6c26c5d572b77099887f9b31ea;SSP5-Base-2050;BR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;658abcf94263490cb5cdbd5c1bd77b13;SSP5-Base-2050;MEA;cement;market for cement, unspecified;cement, unspecified;kilogram
39363: Waste and scrap of aluminium;metals/chipping;"2592:Treatment and coating of metals; machining";b7bf67e6f0e0f1507a07b9c03275c5a9;SSP5-Base-2050;GLO;aluminium;market for aluminium removed by turning, primarily dressing, conventional;aluminium removed by turning, primarily dressing, conventional;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;785654f6456545158f7edb98fab1b0f7;SSP5-Base-2050;OAS;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;71f79682bc7344f0ada76a8feef8aeda;SSP5-Base-2050;EUR;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";;2011:Manufacture of basic chemicals;a4531fb9d1ff97ceb529addd3bc8f6f7;SSP5-Base-2050;GLO;helium;market for helium, crude stockpiling;helium, crude stockpiling;kilogram
39: Wastes or scraps;waste management/municipal incineration;3821:Treatment and disposal of non-hazardous waste;360636def07f1eafd172bb4a5b7aea42;SSP5-Base-2050;RoW;coal(brown);market for lignite ash;lignite ash;kilogram
39361: Waste and scrap of copper;;3822:Treatment and disposal of hazardous waste;c6da1e107c44af3cfe8cb11a9735b3a9;SSP5-Base-2050;GLO;copper;market for copper slag;copper slag;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;599f4d3b3685436aa4ad4838b4c8a480;SSP5-Base-2050;SSA;cement;market for cement, type general use;cement, type general use;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";chemicals/inorganics;2011:Manufacture of basic chemicals;305770a5cd853ebd8b6b640ee7529b2a;SSP5-Base-2050;RoW;aluminium;market for aluminium sulfate, powder;aluminium sulfate, powder;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";de7e0ceaee004af2a781defe428ed702;SSP5-Base-2050;NEU;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;179612b856a04c578e7e0064ca86e218;SSP5-Base-2050;CHA;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
39363: Waste and scrap of aluminium;metals/chipping;"2592:Treatment and coating of metals; machining";0602f12a771029d20a9d0b93b6d798b3;SSP5-Base-2050;GLO;aluminium;market for aluminium removed by turning, primarily roughing, computer numerical controlled;aluminium removed by turning, primarily roughing, computer numerical controlled;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";7d4c953f9b514901b555417eb26cdb0f;SSP5-Base-2050;IND;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
53261: Mining constructions;;4290:Construction of other civil engineering projects;27f56f8877f4bb30b59995b83ab20640;SSP5-Base-2050;GLO;coal(black);market for hard coal preparation plant;hard coal preparation plant;unit
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";3ceeb06cd08285f2c7244945bf1a8478;SSP5-Base-2050;GB;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";cf2dce64294948bf8250c87d7dd9f817;SSP5-Base-2050;CHA;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";21f289ca8150d47229f9d6b839ec92ef;SSP5-Base-2050;IQ;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";2419300fcc974b34914475ac2a703c66;SSP5-Base-2050;EUR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
11010: Hard coal;hard coal/production;0510:Mining of hard coal;2b619c65c9f829867ef6690cdae73f1d;SSP5-Base-2050;IN;coal(black);market for hard coal;hard coal;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;58f658092aa343f1ae7f02dade2d5e85;SSP5-Base-2050;OAS;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;c0ae3f35e0a44519ad8a1caad35ca6f1;SSP5-Base-2050;EUR;cement;market for cement, CP III;cement, CP III;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;4515b897230bf5a672ab547a9b655c41;SSP5-Base-2050;RoW;cement;market for cement, Portland;cement, Portland;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";ba3860e14f90855c019df7c7cf043db6;SSP5-Base-2050;GLO;chromium;market for chromium steel removed by turning, average, conventional;chromium steel removed by turning, average, conventional;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;930433aa79ad453f985f2260b16a0f97;SSP5-Base-2050;LAM;cement;market for cement, type general use;cement, type general use;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;bdab5df13c5941019e7ab08726e7c790;SSP5-Base-2050;NEU;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";6e9c58d764c048ea9164c83396e4c515;SSP5-Base-2050;SSA;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";af7929b977949d47873d533201e9c654;SSP5-Base-2050;ES;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;5abdd8bcc2424d239df4da5f409bce6a;SSP5-Base-2050;NEU;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";9bd21f55232a1d03cef8808a3b29a674;SSP5-Base-2050;GLO;chromium;market for chromium steel removed by milling, dressing;chromium steel removed by milling, dressing;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;8c207e7497fc482db66773dfd8e36fb9;SSP5-Base-2050;NEU;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
