;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;log parameters;emptied;parameters full
29d23553db134819ae6259f239f3778e;World;SSP5-Base-2020;29d23553db134819ae6259f239f3778e;market for natural gas, high pressure;natural gas, high pressure;cubic meter;0.07180363395135869;0.00023445007966848137;0.0022478397056843874;2.2175242748316457e-09;1.645592501323134e-09;6.839771947943575e-07;0.3297799811308021;{'fossil CO2 per kg fuel': 2.1431784881700957, 'non-fossil CO2 per kg fuel': 0.016821511829904694, 'lower heating value': 36.00000000000001};;
acbf8c77df3d14c719c7156c91e11190;RoW;SSP5-Base-2020;acbf8c77df3d14c719c7156c91e11190;market for monochlorobenzene;monochlorobenzene;kilogram;1.1162799445995772;0.007152970418551339;0.007833350389527954;4.615771544592542e-08;1.2006504875553814e-08;6.257741326967859e-06;0.5491953701718326;;;
c866604d4dd11363cdd7dd01461c365b;GLO;SSP5-Base-2020;c866604d4dd11363cdd7dd01461c365b;market for cyanogen chloride;cyanogen chloride;kilogram;1.8852958812258476;0.015676440760876636;0.011049314309578152;1.472960604731606e-07;1.9695062537757735e-08;9.111074977730257e-06;0.5282750520356523;;;
d670cf59edc7d06e210f7c28d0345a94;GLO;SSP5-Base-2020;d670cf59edc7d06e210f7c28d0345a94;market for disk drive, CD/DVD, ROM, for desktop computer;disk drive, CD/DVD, ROM, for desktop computer;unit;8.977827518412145;0.1203693413988026;0.27687230549854264;9.188938977768501e-07;1.2444256066445798e-07;9.962510652408354e-05;1.4323540016229634;;;
ad34153e5d928d19e8234194e89335a2;GLO;SSP5-Base-2020;ad34153e5d928d19e8234194e89335a2;market for concentrated solar power plant, solar tower, 20 MW;concentrated solar power plant, solar tower, 20 MW;unit;324084138.88615656;251374.33032959068;1918779.0850254968;0.8164897233343588;0.454722360063016;244.75405743807679;5224270.513729133;;;
cfadb4ef5acb7c6830995011412de8a7;GLO;SSP5-Base-2020;cfadb4ef5acb7c6830995011412de8a7;market for carton board box production, with gravure printing;carton board box production, with gravure printing;kilogram;0.423620520002718;0.00032370628059053615;0.0005353640317127381;2.612123939715892e-08;3.5643178573262143e-09;1.5366174403682543e-06;0.050201225160963425;;;
d971937192fae29417d670b40a21f603;GLO;SSP5-Base-2020;d971937192fae29417d670b40a21f603;market for lithium hexafluorophosphate;lithium hexafluorophosphate;kilogram;25.48165928921621;0.06876233052690164;0.039243871552478576;6.420878219138617e-07;1.2426641226975699e-07;7.260479730617132e-05;20.70375336925275;;;
eeb4b5d8cde7c7e7e2bff4b402c88e1d;GLO;SSP5-Base-2020;eeb4b5d8cde7c7e7e2bff4b402c88e1d;market for benzo[thia]diazole-compound;benzo[thia]diazole-compound;kilogram;5.520328193513844;0.023637816905294092;0.013293843698350398;3.056511344606674e-07;6.044314844572831e-08;3.453381357941081e-05;1.2239412581908717;;;
73a4483e483a28e471ceffb1e6ef8b0d;RoW;SSP5-Base-2020;73a4483e483a28e471ceffb1e6ef8b0d;market for silicon, multi-Si, casted;silicon, multi-Si, casted;kilogram;18.419303701396803;0.039365805526977396;0.04609508673883307;3.837909896165049e-06;3.3183916411249627e-07;0.00016350355829213665;4.060178438921691;;;
ec930d61448657bc9a92132556e1d363;GLO;SSP5-Base-2020;ec930d61448657bc9a92132556e1d363;market for exhaust air outlet, steel/aluminium, 85x365 mm;exhaust air outlet, steel/aluminium, 85x365 mm;unit;12.528781594836332;0.04474256425364613;0.052223822110366996;3.521685730961587e-07;9.52919693761658e-08;6.997197694573854e-05;1.2403169328916184;;;
1fe85490cbd0fa22f8b1f49aeb1378a2;GLO;SSP5-Base-2020;1fe85490cbd0fa22f8b1f49aeb1378a2;market for heat and power co-generation unit, 1MW electrical, components for electricity only;heat and power co-generation unit, 1MW electrical, components for electricity only;unit;29270.268604649915;142.63570658575762;52.48568306031622;0.0014392891509266894;0.0004905469517924242;0.4569644565440134;4355.815095459577;;;
9ab4e4fc0af0e3fa68272bf9d5e2bf37;GLO;SSP5-Base-2020;9ab4e4fc0af0e3fa68272bf9d5e2bf37;market for integrated circuit, logic type;integrated circuit, logic type;kilogram;267.47813523791956;8.418445027020672;1.2522941921314656;7.430280530136092e-05;9.008326379750618e-06;0.007189940092939421;87.19473409376275;;;
6c0d7d4c2b8c3028ea990385e3a35f7b;GLO;SSP5-Base-2020;6c0d7d4c2b8c3028ea990385e3a35f7b;market for aluminium removed by milling, dressing;aluminium removed by milling, dressing;kilogram;9.93707097612008;0.17924096482640695;0.45190178053256086;5.399113633857646e-07;6.650565430435628e-08;3.9711856679724704e-05;0.6988020266738704;;;
835f309b284dc03fdd9dcd2166b2523a;GLO;SSP5-Base-2020;835f309b284dc03fdd9dcd2166b2523a;market for exhaust air roof hood, steel, DN 400;exhaust air roof hood, steel, DN 400;unit;80.64894760749158;0.323825208587992;0.3048872771697889;1.084996925626663e-06;3.3158735482176823e-07;0.0002834957704330581;6.868569007735651;;;
b59b9e1ffb819fa0a27e51203fbcbd10;GLO;SSP5-Base-2020;b59b9e1ffb819fa0a27e51203fbcbd10;market for furnace, wood chips, average storage area, 1000kW;furnace, wood chips, average storage area, 1000kW;unit;683515.727124625;163.85072747110166;58.60632677864155;0.0005215658933922806;0.0002051367300787431;0.15177212780161545;3274.610343659749;;;
c959cba3dc5d033e1f11f262672ab5bb;GLO;SSP5-Base-2020;c959cba3dc5d033e1f11f262672ab5bb;market for grass fibre;grass fibre;kilogram;0.4093025487368095;0.0004987097252069559;0.0015191569886618393;1.6684655722450265e-08;2.8281701986322865e-08;6.343265262174127e-06;0.09205149861664479;;;
6d98d1addce810689dac1580164233ec;GLO;SSP5-Base-2020;6d98d1addce810689dac1580164233ec;market for copper-rich materials;copper-rich materials;kilogram;25.86370283644865;0.2086831414070462;0.01845749397912781;6.214189134539914e-07;1.4685150669006115e-07;0.00014319744085398346;0.9260429380036455;;;
a9fa90b97479ee4de8c887f697f0fbbe;GLO;SSP5-Base-2020;a9fa90b97479ee4de8c887f697f0fbbe;market for catalytic converter, three-way, 19.1l;catalytic converter, three-way, 19.1l;unit;1657.668445870368;5.923085774623991;3.815893070422602;6.22497634779856e-05;5.514094787379488e-05;0.05431890834203591;355.9254784696688;;;
51e262ff5b33ada3d397da83754483cf;GLO;SSP5-Base-2020;51e262ff5b33ada3d397da83754483cf;market for 2,4-dinitrotoluene;2,4-dinitrotoluene;kilogram;1.043989268779831;0.0015313288072780224;0.005489784701484995;3.436365046506062e-08;1.5301311374834998e-08;8.156009821348044e-06;0.4185155709827169;;;
8ff8021cced130c0e72b1b341b0b21b4;RoW;SSP5-Base-2020;8ff8021cced130c0e72b1b341b0b21b4;market for sodium silicate, spray powder, 80%;sodium silicate, spray powder, 80%;kilogram;1.3571176773311882;0.0051029581349097165;0.0017357335635360515;4.5474907003931095e-08;7.294657430890713e-09;3.6234399182504715e-06;0.1525369418421281;;;
7f5d8f54b362eff0507a61f49e21eb65;GLO;SSP5-Base-2020;7f5d8f54b362eff0507a61f49e21eb65;market for phthalimide;phthalimide;kilogram;1.1547324918720465;0.001046339966858524;0.008953341464984024;5.241804479229295e-08;1.6587918379911965e-08;7.741549780871223e-06;0.7107479575018452;;;
241dbdff1d770af53dc3727e431c7d5e;GLO;SSP5-Base-2020;241dbdff1d770af53dc3727e431c7d5e;market for tetrafluoroethylene;tetrafluoroethylene;kilogram;5.265237380718878;0.023877455186685468;0.034292328507297604;3.391593018249151e-07;4.0006523591896027e-07;0.00014949407778709758;4.542652670618735;;;
25732b5e2ffc14ebb8ed8eee500862b6;GLO;SSP5-Base-2020;25732b5e2ffc14ebb8ed8eee500862b6;market for barium oxide;barium oxide;kilogram;1.4687722522113122;0.0012543031362856102;0.0021553003920262628;6.571557464055083e-08;1.2428485889787024e-08;1.78169761582522e-05;0.1443557777398362;;;
052eca926bd9d9041df3b9325e33e8b7;GLO;SSP5-Base-2020;052eca926bd9d9041df3b9325e33e8b7;market for molybdenum trioxide;molybdenum trioxide;kilogram;7.526003727857322;0.014983748560390982;0.006991201946170354;2.6722479603060257e-07;2.0691415569014829e-07;0.00021348295385237043;1.9293031426255451;;;
5b3cd1ed6a23c57209658541ffd2c82d;GLO;SSP5-Base-2020;5b3cd1ed6a23c57209658541ffd2c82d;market for tetraethyl orthosilicate;tetraethyl orthosilicate;kilogram;1.1531483671574065;0.038096884851139226;0.00586182168805637;6.878121523368051e-07;1.2749313424405697e-08;6.229162480780511e-06;0.46346983044987905;;;
aae7a4b97dd38ffe89f17d4a1929cab8;GLO;SSP5-Base-2020;aae7a4b97dd38ffe89f17d4a1929cab8;market for reefer, intermodal shipping container, 40-foot, high-cube, carbon dioxide, liquid as refrigerant;reefer, intermodal shipping container, 40-foot, high-cube, carbon dioxide, liquid as refrigerant;unit;22968.08982926831;260.38383379267884;478.46299674516644;0.0007396938599525288;0.00013431599179015112;0.12599664757392565;2594.827888163537;;;
c09ff9913ddd9c6739f44bd3665cfa0f;RoW;SSP5-Base-2020;c09ff9913ddd9c6739f44bd3665cfa0f;market for bundle, energy wood, measured as dry mass;bundle, energy wood, measured as dry mass;kilogram;0.08579217262606938;0.00017917867980667956;0.0004163433449707449;3.877160223930926e-10;7.539602607555664e-09;1.17033646498511e-07;0.006630243599155259;;;
c7af9d62c6c04d159a9d4301b85fc915;World;SSP5-Base-2020;c7af9d62c6c04d159a9d4301b85fc915;market for oxygen, liquid;oxygen, liquid;kilogram;0.13545813129509246;0.0003003030021959115;0.0002638186850655401;3.79158385819114e-08;4.0132194033667075e-09;1.861894136417485e-06;0.03316981093903219;;;
4109421dd58eb73a9408340427bb2e43;RoW;SSP5-Base-2020;4109421dd58eb73a9408340427bb2e43;market for toluene diisocyanate;toluene diisocyanate;kilogram;2.742415847097684;0.009068207616983938;0.009270178823648542;1.51797243936632e-07;3.1409183410243695e-08;1.6443618749964146e-05;0.7689062806246358;;;
83fda3cac6a5669a5091e0815e8dc80f;GLO;SSP5-Base-2020;83fda3cac6a5669a5091e0815e8dc80f;market for yogurt, from cow milk;yogurt, from cow milk;kilogram;1.8270788711032557;0.013590070753461907;0.001741276121135774;2.2762307689886595e-08;8.319982172495881e-08;4.366033550539265e-06;0.0786217671384841;;;
2a9953c9a11852fbaf7dbf1b0e226b20;GLO;SSP5-Base-2020;2a9953c9a11852fbaf7dbf1b0e226b20;market for aircraft, passenger, very short haul;aircraft, passenger, very short haul;unit;535899.0542318651;2301.2511160411227;28432.790528908285;0.04022757721835262;0.01137236382105729;5.704250449716525;855635.9242674006;;;
696cad70162feb0eef148b4a807b168c;GLO;SSP5-Base-2020;696cad70162feb0eef148b4a807b168c;market for fuel cell, stack polymer electrolyte membrane, 2kW electrical, future;fuel cell, stack polymer electrolyte membrane, 2kW electrical, future;unit;117.69372952848006;0.15952933288439858;0.15018052146855;2.9037405037295333e-06;1.9049085324615734e-06;0.0016577147890849137;13.740948156345592;;;
5187ae6ad907a7a0b0bcfdca9e088cd1;GLO;SSP5-Base-2020;5187ae6ad907a7a0b0bcfdca9e088cd1;market for fatty alcohol;fatty alcohol;kilogram;1.4490913701927095;0.0046465139423263035;0.004786186805091471;2.6701848470996443e-08;3.139581341192819e-08;7.635070492821603e-06;0.40545760320727375;;;
2b4fb423557ff1bf236754634d4c7b73;GLO;SSP5-Base-2020;2b4fb423557ff1bf236754634d4c7b73;market for cucumber;cucumber;kilogram;0.9789693693996463;0.0005434029707910661;0.0012201629539866604;1.4498454977303763e-08;1.552486699485704e-08;7.2662170615854174e-06;0.10843987444270997;;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]"
