;activity type;database;location;name;reference product;unit;code;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources
2287c8c121103584f07c0c3199220d51;market activity;ecoinvent-3.9.1-cutoff;GLO;market for dust collector, electrostatic precipitator, for industrial use;dust collector, electrostatic precipitator, for industrial use;unit;2287c8c121103584f07c0c3199220d51;5405.157804824595;46.74004603299408;17.884668747526202;0.0002054163646318496;4.601296458611535e-05;0.061215727154937394;608.2523671046416
0e8c22fc75ac645d9b6b2ea587dadde0;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sawnwood, board, softwood, dried (u=10%), planed;sawnwood, board, softwood, dried (u=10%), planed;cubic meter;0e8c22fc75ac645d9b6b2ea587dadde0;160.59004274753156;0.15012971974517372;0.3864281306711871;2.5203504512475407e-06;1.0280414821394e-05;0.00042665772245379513;9.147487960825629
36e9a5f8e6f110b1f50a2427e0c3373c;market activity;ecoinvent-3.9.1-cutoff;RoW;market for trimethylamine;trimethylamine;kilogram;36e9a5f8e6f110b1f50a2427e0c3373c;0.8156011549483613;0.001941016284032681;0.004648954461210766;2.9577638989862057e-08;1.1789954878218752e-08;5.485906004948901e-06;0.5621591247465754
de109d428c6adc495f23ecd1b116aa7a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for potassium perchlorate;potassium perchlorate;kilogram;de109d428c6adc495f23ecd1b116aa7a;3.4212555021743754;0.010049932712266074;0.005535266094719465;3.7209424541346827e-07;3.561495610219225e-08;2.3634650626131223e-05;0.4217596985141838
67ece99ef0c5d14c8608c570092a6ee5;market activity;ecoinvent-3.9.1-cutoff;RoW;market for silicon, single crystal, Czochralski process, photovoltaics;silicon, single crystal, Czochralski process, photovoltaics;kilogram;67ece99ef0c5d14c8608c570092a6ee5;56.18398275736275;0.07947763404813217;0.080109795642905;7.32188796169891e-06;6.416251625558007e-07;0.0003744919547687502;7.9926920533833705
5576c54c5ad11729a0b23ea67777b747;market activity;ecoinvent-3.9.1-cutoff;GLO;market for fibre cement facing tile, small format;fibre cement facing tile, small format;kilogram;5576c54c5ad11729a0b23ea67777b747;1.1497016193406413;0.0018950387010941412;0.00611234784719045;2.172238295075001e-08;6.189286362780639e-09;2.630553993458808e-06;0.07110575793532092
518dedc705d16e4f296fafc6da0d0298;market activity;ecoinvent-3.9.1-cutoff;GLO;market for gas turbine, 80MW, for compressed air energy storage;gas turbine, 80MW, for compressed air energy storage;unit;518dedc705d16e4f296fafc6da0d0298;381662.10497698537;5293.260554780832;9198.16306107452;0.014663847517327315;0.0022677570251021907;3.254092321992141;42173.06017673274
acbf8c77df3d14c719c7156c91e11190;market activity;ecoinvent-3.9.1-cutoff;RoW;market for monochlorobenzene;monochlorobenzene;kilogram;acbf8c77df3d14c719c7156c91e11190;1.1076849967204576;0.007300381887851022;0.007877872513589176;5.727863865890267e-08;1.2628712039762186e-08;7.099135351996343e-06;0.5618656567599994
683f869780ee789d92d3b2a737534a44;market activity;ecoinvent-3.9.1-cutoff;GLO;market for steel, chromium steel 18/8, hot rolled;steel, chromium steel 18/8, hot rolled;kilogram;683f869780ee789d92d3b2a737534a44;3.631433981440753;0.01632725431692776;0.003944918965635758;1.533397307894326e-07;2.680977865097614e-08;4.7287071178727026e-05;0.39859133841059136
dca984abc15fc56b0685f7e8c5afdd57;market activity;ecoinvent-3.9.1-cutoff;GLO;market for maize seed, Swiss integrated production, for sowing;maize seed, Swiss integrated production, for sowing;kilogram;dca984abc15fc56b0685f7e8c5afdd57;0.9048843938192839;0.0008489954735104975;0.0020487619032810976;6.985264039414804e-08;3.129081799571223e-08;3.635346668284277e-06;0.0844913257181904
acf665d13787149d4c1e71a8ae475b41;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sheet rolling, aluminium;sheet rolling, aluminium;kilogram;acf665d13787149d4c1e71a8ae475b41;0.1436056159870582;0.00029107881290137437;0.0225961250552757;2.6764899476624403e-08;2.8309162133113767e-09;1.6703816333335325e-06;0.038258967318318626
4159a87621c6a640bffa7350d399bee5;market activity;ecoinvent-3.9.1-cutoff;GLO;market for heat and power co-generation unit, 500kW electrical, components for electricity only;heat and power co-generation unit, 500kW electrical, components for electricity only;unit;4159a87621c6a640bffa7350d399bee5;16907.754128951627;97.71782091097094;31.802613085145047;0.0010282647890521503;0.0002834194798199581;0.260637169314198;2558.532800154096
7a9ad0dc1de488dc4d86a96240c24e6f;market activity;ecoinvent-3.9.1-cutoff;GLO;market for aircraft, belly freight, very short haul;aircraft, belly freight, very short haul;unit;7a9ad0dc1de488dc4d86a96240c24e6f;639351.0601437672;3028.3617607667375;33776.76160044553;0.05167801521751973;0.014221879911046955;7.507101278329671;1005460.1379684042
dc969feea93bb51e6138d2b6e632c3e4;market activity;ecoinvent-3.9.1-cutoff;GLO;market for glucose;glucose;kilogram;dc969feea93bb51e6138d2b6e632c3e4;1.4453602853230785;0.003305214325207822;0.002115691168569989;4.541090753450855e-08;1.2333818925313922e-08;4.674126627980786e-06;0.12688334540911925
79bd3d97d2026a82ab122212b6f0151c;market activity;ecoinvent-3.9.1-cutoff;GLO;market for aluminium removed by turning, primarily roughing, conventional;aluminium removed by turning, primarily roughing, conventional;kilogram;79bd3d97d2026a82ab122212b6f0151c;9.115074620265414;0.1786152539960931;0.4446478088175612;1.3194324452877953e-07;6.150650969835725e-08;4.0661663173464016e-05;0.5751947362420009
cb1df0a8ab0977367fea18d4ad1b8ea9;market activity;ecoinvent-3.9.1-cutoff;GLO;market for maize seed, for sowing;maize seed, for sowing;kilogram;cb1df0a8ab0977367fea18d4ad1b8ea9;0.9145017863929797;0.0009523267990872745;0.002172474847646628;4.710549815473532e-08;2.8105389132985206e-08;5.3703905130799956e-06;0.10777112596357348
e64c6f3349808096d48837d8ba8ffe78;market activity;ecoinvent-3.9.1-cutoff;GLO;market for heptane;heptane;kilogram;e64c6f3349808096d48837d8ba8ffe78;0.43340241924067774;0.0006254218290363112;0.00428168123566787;1.051114809361376e-08;4.5253959201331076e-09;2.0331949395705235e-06;0.45894252000517577
c866604d4dd11363cdd7dd01461c365b;market activity;ecoinvent-3.9.1-cutoff;GLO;market for cyanogen chloride;cyanogen chloride;kilogram;c866604d4dd11363cdd7dd01461c365b;1.8849667739638902;0.015942718938571177;0.011220019488480722;1.8391853719391126e-07;2.1073928739180716e-08;1.0834597823032226e-05;0.5538218924543841
2790423bf2bd8a7c4de6bce9a39ff19c;market activity;ecoinvent-3.9.1-cutoff;GLO;market for aluminium removed by turning, average, conventional;aluminium removed by turning, average, conventional;kilogram;2790423bf2bd8a7c4de6bce9a39ff19c;9.145033175781023;0.1786794092344103;0.44472329007288935;1.4515555421183974e-07;6.214418960592857e-08;4.103425717404612e-05;0.5819125561201931
c24e5163f16778b6b503a40808df08de;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sodium chlorate, powder;sodium chlorate, powder;kilogram;c24e5163f16778b6b503a40808df08de;1.6452769405801408;0.008660057791225665;0.0020800754914691963;2.069088875211888e-07;2.067216350441402e-08;1.3556431859758478e-05;0.243155227338761
1fbb0e8fb8ee1bd4d099e2b5b7a57c68;market activity;ecoinvent-3.9.1-cutoff;RoW;market for alkylketene dimer sizing agent, for paper production;alkylketene dimer sizing agent, for paper production;kilogram;1fbb0e8fb8ee1bd4d099e2b5b7a57c68;1.453798247693523;0.008205288775066287;0.0020037542279289426;2.8599819586364934e-08;5.6430935014575624e-08;1.0541997530256882e-05;0.10100101170578252
606717c7e4c3ec112c0b03cbce1a5610;market activity;ecoinvent-3.9.1-cutoff;GLO;market for fibre, kenaf;fibre, kenaf;kilogram;606717c7e4c3ec112c0b03cbce1a5610;17.106329545614656;0.0006084106976493163;0.0012605355931274245;1.1134559764156516e-08;3.6469123431958444e-08;5.435119909685901e-06;0.060409363339872686
f970f522d400201c740a2d4172a06cd2;market activity;ecoinvent-3.9.1-cutoff;GLO;market for blower and heat exchange unit, KWL 250;blower and heat exchange unit, KWL 250;unit;f970f522d400201c740a2d4172a06cd2;211.68548691814163;0.9556438379384684;1.0994868090616134;6.99913636334629e-06;1.7782364966321509e-06;0.0013722060569278604;21.197608038217144
37ed4cf62879b492697eb9ed155b4552;market activity;ecoinvent-3.9.1-cutoff;GLO;market for cobalt acetate;cobalt acetate;kilogram;37ed4cf62879b492697eb9ed155b4552;86.83155521770247;0.7354004789082536;0.05576791401345682;1.946793694468868e-06;5.900701198307849e-08;4.743903979572483e-05;2.017349168506263
9baa0c28069216dd300d0095910cf03f;market activity;ecoinvent-3.9.1-cutoff;RoW;market for acrylic acid;acrylic acid;kilogram;9baa0c28069216dd300d0095910cf03f;0.48916513321989147;0.0007484745524087792;0.005725590509984221;2.0399110274904948e-08;8.613369673711275e-09;3.922164544081297e-06;0.4198605708546313
b47f2ebb189fce62de06981ea6ff0697;market activity;ecoinvent-3.9.1-cutoff;GLO;market for miscanthus rhizome, for planting;miscanthus rhizome, for planting;unit;b47f2ebb189fce62de06981ea6ff0697;0.004785733180578873;5.854402271778957e-06;1.7756546815633904e-05;7.612891193182435e-11;4.730772046556542e-10;6.495101188976762e-09;0.0005399378576908063
232ec32a22884075e0bdb3821c15aa6e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for cathode, for aluminium electrolysis;cathode, for aluminium electrolysis;kilogram;232ec32a22884075e0bdb3821c15aa6e;6.001166408538692;0.007249690578373552;0.003629435303565783;3.7029011954501775e-08;1.3046448875924828e-08;9.355943957196417e-06;0.30431425553734215
66cf55a4fb714d9c6cfbafbdeca8b4c2;market activity;ecoinvent-3.9.1-cutoff;GLO;market for eucalyptus seedling, for planting;eucalyptus seedling, for planting;unit;66cf55a4fb714d9c6cfbafbdeca8b4c2;0.2400477910252643;0.00011567285800275948;0.00021908508508844952;9.902629396585836e-10;4.4690231975412095e-10;2.0948025950804169e-07;0.011866172417983335
bac40b926656baff52eb60fed430d551;market activity;ecoinvent-3.9.1-cutoff;RoW;market for slab and siding, softwood, wet, measured as dry mass;slab and siding, softwood, wet, measured as dry mass;kilogram;bac40b926656baff52eb60fed430d551;0.05756529800070419;3.6165783950408404e-05;0.00011032930716485987;3.552328110015249e-10;2.327062198677341e-09;6.08219895470987e-08;0.0030523683439514448
4e17793f5a3e79c60591d0374da2611a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for hard coal power plant;hard coal power plant;unit;4e17793f5a3e79c60591d0374da2611a;697885136.6695508;887794.6859518714;171462.12810083458;1.7563206538365204;0.6579460008847965;624.2324749122354;12544927.474409245
b8337295bf961d1c9857813ac3bd37fa;market activity;ecoinvent-3.9.1-cutoff;RoW;market for paper, melamine impregnated;paper, melamine impregnated;kilogram;b8337295bf961d1c9857813ac3bd37fa;1.842591402860874;0.0028519358099872334;0.04853884752110661;5.473771576088033e-08;2.8615457138236867e-08;1.0680820196542217e-05;0.4704177164027792
a726bc2f42c7e42b5e076b0c669d5ee7;market activity;ecoinvent-3.9.1-cutoff;RoW;market for trichloropropane;trichloropropane;kilogram;a726bc2f42c7e42b5e076b0c669d5ee7;1.654851311842772;0.010555999400476015;0.02727603676489818;1.1786817747395513e-07;1.879377173336068e-08;1.1895357229761407e-05;0.40112639111331977
625a0ab003cb956e742e5f1e8d379eaf;market activity;ecoinvent-3.9.1-cutoff;RoW;market for nylon 6-6, glass-filled;nylon 6-6, glass-filled;kilogram;625a0ab003cb956e742e5f1e8d379eaf;0.5208742716191654;0.00011422613355427203;0.059998017616459134;9.839073949917888e-10;2.725776623973414e-08;1.2502152184072286e-05;0.7800639710176848
6a4c7a16d5dfdfd3bf99d550675febf1;market activity;ecoinvent-3.9.1-cutoff;RoW;market for methyl methacrylate;methyl methacrylate;kilogram;6a4c7a16d5dfdfd3bf99d550675febf1;0.22906632945461675;3.572338006880956e-05;0.05760367334012986;3.300672078534142e-10;2.8346131030289488e-08;1.2705889594983038e-05;0.9551030793891233
fe46c28da468b81defdd4f4d50915a9e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for aluminium, cast alloy;aluminium, cast alloy;kilogram;fe46c28da468b81defdd4f4d50915a9e;1.245329741571087;0.002296879102459376;0.013624199880671897;6.201389988689458e-08;2.8532778746664298e-08;1.82490577634954e-05;0.2638603434946236
92b184ae6a650b649c79cfdafe5c6400;market activity;ecoinvent-3.9.1-cutoff;GLO;market for tris(2,4-ditert-butylphenyl) phosphite;tris(2,4-ditert-butylphenyl) phosphite;kilogram;92b184ae6a650b649c79cfdafe5c6400;2.1755218477352916;0.005456339400956254;0.014868632063285953;2.1000978390339893e-07;3.2905588890503285e-08;1.514597572652967e-05;1.1129253027659605
d17995da46f3d353a557d63e6764540c;market activity;ecoinvent-3.9.1-cutoff;GLO;market for fibre, cotton;fibre, cotton;kilogram;d17995da46f3d353a557d63e6764540c;1.1826683614329583;0.0020565248591632446;0.0067759697335959684;3.729250758014197e-08;8.349083076875459e-08;2.455385099934081e-05;0.22623613071930004
0fbaaf8add8672145bddbe1344d1c29d;market activity;ecoinvent-3.9.1-cutoff;RoW;market for xenon, gaseous;xenon, gaseous;kilogram;0fbaaf8add8672145bddbe1344d1c29d;125.06210366386225;0.3576139256785767;0.3867377715598189;4.842636269314601e-05;4.66471755640158e-06;0.002770850727945227;48.811080077652825
9f0febd30a8ce7499d22ef194010ce5a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for ventilation duct, connection piece, steel, 100x50 mm;ventilation duct, connection piece, steel, 100x50 mm;unit;9f0febd30a8ce7499d22ef194010ce5a;1.0346407805544033;0.005729769187465244;0.005081270880831023;4.067636526572624e-08;8.69333829167652e-09;6.609973732315999e-06;0.10228781205929222
b039df81040a0499567c2c2314486d97;market activity;ecoinvent-3.9.1-cutoff;RoW;market for steam, in chemical industry;steam, in chemical industry;kilogram;b039df81040a0499567c2c2314486d97;0.012144975112568228;7.448813704678716e-05;0.00026713648797517655;1.3246240170260626e-09;1.2986229634299567e-09;5.675309364177839e-07;0.033025565442730144
012416a0c39606abb948b1b81768bb3d;market activity;ecoinvent-3.9.1-cutoff;GLO;market for cashew;cashew;kilogram;012416a0c39606abb948b1b81768bb3d;2.5841523944874627;0.02500498674606186;0.011218788191409626;6.350664331246461e-08;1.4681263980171395e-07;3.6415286691916093e-05;0.5731757127782671
02b8255b30841e6c8016ee8fce101c05;market activity;ecoinvent-3.9.1-cutoff;RoW;market for dimethyl sulfate;dimethyl sulfate;kilogram;02b8255b30841e6c8016ee8fce101c05;1.0592308260624816;0.0019073542651349778;0.0025981836527999877;4.0967680738675097e-08;9.044698907201493e-09;6.356953702963976e-06;0.22232472288936675
4867a68f77e5ec055eeee33d836e3c7f;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sodium nitrate, technical grade;sodium nitrate, technical grade;kilogram;4867a68f77e5ec055eeee33d836e3c7f;34.12254002502684;0.0010954173678194522;0.001402031519311731;2.7546097299967294e-09;3.933378732961527e-09;2.061359232167806e-06;0.18137924584013593
e48713ab107b39d59d4dc337fc7fe6fc;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sodium metasilicate pentahydrate, 58% active substance, powder;sodium metasilicate pentahydrate, 58% active substance, powder;kilogram;e48713ab107b39d59d4dc337fc7fe6fc;1.5097456179090707;0.007104665521383969;0.001543790404320846;6.919320030957204e-08;7.236530806561187e-09;7.933908126290014e-06;0.1315703475264596
cf81717206b5a737b7a8a0a93a1b87e8;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sodium chloride, brine solution;sodium chloride, brine solution;kilogram;cf81717206b5a737b7a8a0a93a1b87e8;0.26915542579950313;0.00025448870794443873;0.00016685757641142566;8.003437634847683e-09;7.65441097391466e-10;5.471788811174832e-07;0.007861018719693842
97c658b5f9714d98b4806d327bcce2c9;market activity;ecoinvent-3.9.1-cutoff;GLO;market for printed paper;printed paper;kilogram;97c658b5f9714d98b4806d327bcce2c9;0.969333949606835;0.0025519347545095274;0.0050824867994398795;1.4019726934666043e-07;2.1914506836874083e-08;7.920910901106826e-06;0.25044586698798255
65a59a52f5396ad59802eeb669d42bf5;market activity;ecoinvent-3.9.1-cutoff;GLO;market for spinach;spinach;kilogram;65a59a52f5396ad59802eeb669d42bf5;0.862246803067744;0.00023661921679360738;0.0003963700702293776;1.896746689336076e-09;1.6154002097178255e-09;5.477717802091967e-07;0.017848016715614583
8b3f4764aea20874afc9d741d125dfa7;market activity;ecoinvent-3.9.1-cutoff;GLO;market for mattress;mattress;unit;8b3f4764aea20874afc9d741d125dfa7;233.32832763670325;0.3773541779397046;3.0338366977806928;3.212640550761247e-06;8.726819223252186e-07;0.0005146433075962156;16.26405000235017
a438b7a80cfc78b901e6ce77fb199432;market activity;ecoinvent-3.9.1-cutoff;GLO;market for geothermal power plant, 5.5MWel;geothermal power plant, 5.5MWel;unit;a438b7a80cfc78b901e6ce77fb199432;98442337.44080235;320918.0137510215;67147.38757074511;5.659269338968759;0.5448996189799739;388.86702504897113;7322982.618961243
07b24107587db6b476cb76fb529dfe04;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sodium sulfite;sodium sulfite;kilogram;07b24107587db6b476cb76fb529dfe04;1.1855485788162885;0.007412695705011416;0.0022020157220084217;8.777725020410414e-08;1.349472499672737e-08;9.774423053028054e-06;0.1300545014492233
b19ef859637e81bacd559b636cba136e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for petroleum coke;petroleum coke;kilogram;b19ef859637e81bacd559b636cba136e;0.09958458527730302;0.00028401184871807485;0.003270255589449188;3.6771470798519753e-09;2.8522485318423114e-09;1.2971029759571658e-06;0.3946318580612129
84f89e9f29acae674206e9b376bb545d;market activity;ecoinvent-3.9.1-cutoff;RoW;market for paper, woodfree, coated;paper, woodfree, coated;kilogram;84f89e9f29acae674206e9b376bb545d;0.7242263292604518;0.0013723427574799795;0.001878758462007371;2.5505873693823146e-08;2.0250880478573822e-08;5.03518376906548e-06;0.4164607785450949
ef4ce0dd882a0aa383bfeee65c03abf7;market activity;ecoinvent-3.9.1-cutoff;GLO;market for petrol, 4% ETBE additive by volume, with ethanol from biomass;petrol, 4% ETBE additive by volume, with ethanol from biomass;kilogram;ef4ce0dd882a0aa383bfeee65c03abf7;0.19176273286605472;0.0006466140319205515;0.006122693907757243;1.0437932408170032e-08;5.136364042342627e-09;2.2031934292889968e-06;0.5446456686221548
206b51565cf389b0dac54370de6d4d6e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for uranium, enriched 4.0%, per separative work unit;uranium, enriched 4.0%, per separative work unit;unit;206b51565cf389b0dac54370de6d4d6e;128.8326245669914;0.6953777476562406;0.40022279599015886;0.01207357687643826;1.8353299237758261e-06;0.0033371437074652547;40.80371272675326
0cfadf0ecdbae67e7f4a0f1a5b1d173e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for yttrium oxide;yttrium oxide;kilogram;0cfadf0ecdbae67e7f4a0f1a5b1d173e;16.743223959414674;1.7602063605991163;1.8707504493982618;0.000162333390317789;2.440184161347605e-07;0.00010537934589787039;7.412250032014737
3688f1be274328735ea95986e26397c0;market activity;ecoinvent-3.9.1-cutoff;GLO;market for ryegrass-Egyptian&Persian clover-mixture silage;ryegrass-Egyptian&Persian clover-mixture silage;kilogram;3688f1be274328735ea95986e26397c0;0.11648502557420005;0.0004187413494900865;0.0008395211940600015;2.680459432365695e-09;1.2770332034630563e-08;1.968217746504845e-06;0.021791829665308453
1f1656838394188bd8dcdf7559af6fc7;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sugar beet pulp;sugar beet pulp;kilogram;1f1656838394188bd8dcdf7559af6fc7;0.08003837955496101;0.007247761866942239;0.00021710719273780344;3.2200837316229695e-09;2.944746970275057e-09;6.331116213018143e-07;0.01015156478675119
686d78fa45898d3084761c9684a6137d;market activity;ecoinvent-3.9.1-cutoff;GLO;market for mecoprop;mecoprop;kilogram;686d78fa45898d3084761c9684a6137d;2.520181990696148;0.011851544407872906;0.009124385502105137;2.3347358305281792e-07;2.321502208657951e-08;1.2631863821577697e-05;0.7322002106888338
42e132b348e22d2010ebf121be695ba1;market activity;ecoinvent-3.9.1-cutoff;GLO;market for intermodal shipping container, 40-foot, high-cube;intermodal shipping container, 40-foot, high-cube;unit;42e132b348e22d2010ebf121be695ba1;15131.683348667784;298.7802994577488;369.5142865147525;0.0005970333412267425;9.199063629277421e-05;0.09787307179006534;1614.8376757803808
211b60ae9a5935c893398ff31d5de84e;market activity;ecoinvent-3.9.1-cutoff;RoW;market for polyvinylidenchloride, granulate;polyvinylidenchloride, granulate;kilogram;211b60ae9a5935c893398ff31d5de84e;1.8120518538430017;0.0004258042995557607;0.5932106615724186;3.769385114315725e-09;2.192627864109311e-08;1.4069920603656463e-05;0.516894442808206
868399ef0b0dc99ac8b9d5a86e9b1b2c;market activity;ecoinvent-3.9.1-cutoff;GLO;market for furnace, wood chips, softwood storage area, 300kW;furnace, wood chips, softwood storage area, 300kW;unit;868399ef0b0dc99ac8b9d5a86e9b1b2c;656116.0700960564;119.39424118795014;39.09372502863413;0.0003253061634759422;0.00014728179660719975;0.08571995058864526;2107.1317031689505
93c8b03a4a4b0330b05b2eca6a886ce1;market activity;ecoinvent-3.9.1-cutoff;GLO;market for thermal storage system, solar tower power plant, 20 MW;thermal storage system, solar tower power plant, 20 MW;unit;93c8b03a4a4b0330b05b2eca6a886ce1;63355597.68777679;7497.9556539074;1535310.3928674147;0.04027673301495113;0.02684480145116956;14.300731251127349;522659.38330804184
01325356fdc88b89e81180cc2a30b0e2;market activity;ecoinvent-3.9.1-cutoff;GLO;market for natural gas, high pressure, vehicle grade;natural gas, high pressure, vehicle grade;kilogram;01325356fdc88b89e81180cc2a30b0e2;0.16616961748796333;0.0007157575229543291;0.0035403031533881497;1.4250298991652012e-08;3.4889534251819755e-09;1.6101537616019702e-06;0.4707971084965777
2c9017acfa79e72ed82355d9d5cc06b0;market activity;ecoinvent-3.9.1-cutoff;GLO;market for acetyl chloride;acetyl chloride;kilogram;2c9017acfa79e72ed82355d9d5cc06b0;2.5966433431290565;0.006691791224351584;0.00886199594182059;2.3532672965570676e-07;3.3026188511862805e-08;1.709186338103544e-05;0.8478022309105766
7aa2f5fc523e4a810d206a2ffa6f7fe4;market activity;ecoinvent-3.9.1-cutoff;GLO;market for erbium oxide;erbium oxide;kilogram;7aa2f5fc523e4a810d206a2ffa6f7fe4;94.8375648778204;10.02789104753579;10.646122189023647;0.0009244048112922051;1.3874400676194392e-06;0.000598826569748358;36.977669102802594
3f67014b8e14d9835fb8ebbdfb733ecc;market activity;ecoinvent-3.9.1-cutoff;GLO;market for disodium disulphite;disodium disulphite;kilogram;3f67014b8e14d9835fb8ebbdfb733ecc;1.04042241702808;0.005102166221863652;0.0019935762359373005;8.366073024222962e-08;1.4377171248515498e-08;1.0846888987380938e-05;0.10815752340719594
a1405c9bbcc29c27dd0ad0c0b58a3504;market activity;ecoinvent-3.9.1-cutoff;GLO;market for electrolyte, copper-rich;electrolyte, copper-rich;kilogram;a1405c9bbcc29c27dd0ad0c0b58a3504;43.122424426902086;0.3647442907760429;0.027631525378306897;9.65498850724392e-07;2.921882891165897e-08;2.35015914266847e-05;1.0007284820993232
2d410abc054705d3ff8703946e57a6eb;market activity;ecoinvent-3.9.1-cutoff;GLO;market for gas power plant, 100MW electrical;gas power plant, 100MW electrical;unit;2d410abc054705d3ff8703946e57a6eb;2499223.895794049;31626.63927724466;16200.957109448147;0.08710662228795774;0.04848034612901791;34.160258738135205;595483.8565277164
a9fa90b97479ee4de8c887f697f0fbbe;market activity;ecoinvent-3.9.1-cutoff;GLO;market for catalytic converter, three-way, 19.1l;catalytic converter, three-way, 19.1l;unit;a9fa90b97479ee4de8c887f697f0fbbe;1635.87567065016;6.26643700602201;3.959950694232404;9.248259719857611e-05;6.430234112079715e-05;0.059644322704536554;369.2888579324815
3256cbf332d0c1acef6d7481c16a30c7;market activity;ecoinvent-3.9.1-cutoff;GLO;market for chromite ore concentrate;chromite ore concentrate;kilogram;3256cbf332d0c1acef6d7481c16a30c7;0.10755639219909027;7.785780471202535e-05;0.00011229276046412376;9.370008618201047e-10;5.103376804698678e-10;2.242597339043387e-07;0.012150368831178591
e276f74c3c90e06b42ac4b8b48bed00f;market activity;ecoinvent-3.9.1-cutoff;GLO;market for electric connector, wire clamp;electric connector, wire clamp;kilogram;e276f74c3c90e06b42ac4b8b48bed00f;27.67136234721439;0.043602361212634604;0.023805659841007777;6.260861413552232e-07;1.973342092112359e-07;0.0001816062465632021;1.221680981265161
d2071651747d4ac7708dd0c07590d847;market activity;ecoinvent-3.9.1-cutoff;GLO;market for strawberry seedling, for planting;strawberry seedling, for planting;unit;d2071651747d4ac7708dd0c07590d847;0.004467727328044893;3.5833913531521116e-06;9.101708902982826e-06;1.2682692216883168e-10;1.9980915175390584e-10;4.404379789651298e-08;0.0004268559512380445
eb4550e16c6b7cbaae5c8dc6dfae3a2b;market activity;ecoinvent-3.9.1-cutoff;GLO;market for titanium zinc plate, without pre-weathering;titanium zinc plate, without pre-weathering;kilogram;eb4550e16c6b7cbaae5c8dc6dfae3a2b;1.9433948986635272;0.010126559976195269;0.06929537252500612;3.481048680410563e-07;2.7910060520252926e-08;3.963334174338454e-05;0.3278929534639835
6c0ec96898ce8b390594c92bf8efc4b1;market activity;ecoinvent-3.9.1-cutoff;RoW;market for NCA oxide;NCA oxide;kilogram;6c0ec96898ce8b390594c92bf8efc4b1;123.67668873653615;0.9133180973031986;2.2139337827544323;2.889598335094158e-06;1.4723562863224062e-07;0.0001036692853298389;5.862338700882713
30a1dbfebc5d913e1af78c6a6a3055ce;market activity;ecoinvent-3.9.1-cutoff;GLO;market for manganese dioxide;manganese dioxide;kilogram;30a1dbfebc5d913e1af78c6a6a3055ce;2.676911459452084;0.0020210181496521946;0.0026739933106413863;1.5393608556342043e-07;1.6388046514350486e-08;9.470080670804854e-06;0.2051958468921856
4c510add57849f1ee46af908db22a9ca;market activity;ecoinvent-3.9.1-cutoff;GLO;market for light mortar;light mortar;kilogram;4c510add57849f1ee46af908db22a9ca;0.23354495397442443;0.0001954910293717224;0.0003449851924411971;4.392252246565365e-09;2.6731736072484697e-09;1.1866302447704766e-06;0.02463341494937571
94f4e6f35af7a78eaaa5a5b7e9624dbc;market activity;ecoinvent-3.9.1-cutoff;GLO;market for tin dioxide;tin dioxide;kilogram;94f4e6f35af7a78eaaa5a5b7e9624dbc;4.795541064792355;0.9456325294677383;0.01481430834900716;3.8186363003462797e-07;8.042998699631048e-08;0.000173547429110382;2.2436611196239564
ed68c3463cce2d453de057e112411ab5;market activity;ecoinvent-3.9.1-cutoff;GLO;market for steatite;steatite;kilogram;ed68c3463cce2d453de057e112411ab5;0.588033204704539;0.0005440145832052541;0.004262905230494284;2.785493029944965e-09;5.464193000296798e-09;1.5721208593617238e-06;0.07238136282317441
d053f1b0998eae92cd5e77983cb6d097;market activity;ecoinvent-3.9.1-cutoff;GLO;market for fuel cell, solid oxide, 125kW electrical, future;fuel cell, solid oxide, 125kW electrical, future;unit;d053f1b0998eae92cd5e77983cb6d097;164306.30574410403;1386.0164107439207;1480.108071104966;0.07793761752975498;0.0006854005451575907;0.6098655637824668;399545.6248300222
51bfaeb001d74addb3785dd373096c2f;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sawnwood, azobe, dried (u=15%), planed;sawnwood, azobe, dried (u=15%), planed;cubic meter;51bfaeb001d74addb3785dd373096c2f;393.4781678182045;0.2783566230376746;1.171779842903049;4.734462348262663e-06;6.992983637298823e-05;0.008347241839016854;38.02538960191869
