location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;emptied;parameters full;log parameters;activity type
GLO;SSP5-Base-2030;6e7076c9b4d3775468047d1bee36d4b3;market for anode slime from electrorefining of copper, anode;anode slime from electrorefining of copper, anode;kilogram;13.728681733263452;0.0847608395749704;0.0182422557323415;4.455367685275018e-07;1.7463832274865953e-07;8.243347335373328e-13;3.018007048116351e-08;3.101564705933546e-08;6.2099265279394955e-09;8.939353894450582e-08;3.6350528254190485e-08;2.123007576701724e-12;1.8913206580944656e-08;1.1652187423261962e-08;1.680454294172114e-13;3.7559824854421565e-09;1.0001323899841713e-05;2.3769861549584688e-05;0.0002017377053096;6.591863251895979e-09;6.385011990444791e-09;0.0001558726465051;8.028880908546474e-08;6.176504265835652e-07;0.644448196370962;0.7870294296318082;3.9835641304772373e-07;0.0003920924113945;1.4314776297587528;;;;
GLO;SSP5-Base-2030;ac98f15f83707ab11e82b925b0d363d7;market for silica fume, densified;silica fume, densified;kilogram;0.0120213954991619;5.809408048629152e-06;1.0930838421506511e-05;2.667111053889952e-11;1.6440250568705937e-12;2.616193216974861e-16;9.578939711509815e-12;1.0660786393293968e-13;3.5443056272235454e-14;2.8021901532586096e-12;2.9734828623247573e-13;1.5785861131256623e-16;1.607061897898175e-12;1.3246995580993745e-12;4.6063664761387786e-18;1.0295687223334334e-13;3.174139402776872e-09;9.309049062340376e-10;1.0554777390476815e-09;4.070619995558933e-13;7.459070694339234e-13;2.748394852629456e-09;8.735725134124956e-12;1.693068492760774e-11;0.0004115754192705;2.1743447874517453e-05;1.7396734199640575e-11;7.935734539316853e-09;0.0004333188672479;;;;
RoW;SSP5-Base-2030;ce3836ce533841646352e6e52e5aec46;market for lime, packed;lime, packed;kilogram;0.0957428152265469;5.309091942839876e-05;0.0001338052797592;6.258624772244386e-10;3.9007688101396574e-11;6.5968274347039066e-15;2.4151985182423725e-10;6.094942980379551e-12;1.3190947318337937e-12;1.2744376802671928e-11;1.527286053311381e-11;1.6153707751356935e-14;1.3260264942064702e-10;2.276672012771892e-11;6.615138191581482e-16;1.4785491799763733e-11;8.005797540585874e-08;1.976063821300869e-08;7.150609760287239e-08;9.794693990446836e-12;1.0641028613204464e-11;5.476930226299743e-08;1.5429847829583728e-10;2.4313918802251332e-09;0.0041411759771163;0.0004702324525471;4.713502593008767e-10;2.2869969837823554e-07;0.0046114084444489;;;;
GLO;SSP5-Base-2030;d64c24a68a27315bf3c457f8457bdcd0;market for alpha-picoline;alpha-picoline;kilogram;1.3587779888037006;0.0012808439728511;0.009941314560855;4.667647484744422e-08;2.20246890203265e-09;3.19701666530843e-13;1.1707369056112798e-08;9.454742163418422e-11;1.9198369019785515e-11;2.0705534452279858e-10;5.525248013552441e-10;1.940117326730908e-12;3.2613886278451986e-10;1.4116221338578812e-09;3.0493593596015124e-14;6.815621457961132e-10;3.878949693915014e-06;5.422540435225018e-07;6.345195234923084e-07;7.27713886453292e-10;2.4982232458179267e-10;2.2087384840017093e-06;8.352571781306472e-09;1.120791035969442e-07;0.7468393470371755;0.0078934705636241;1.6523179753607912e-08;7.385859330563718e-06;0.7547328182823619;;;;
GLO;SSP5-Base-2030;af93b929cb25eef21b55f57ae4dfe199;market for nuclear fuel factory;nuclear fuel factory;unit;286514645.7764214;254033.26879191847;400031.5555205246;0.4983110496886923;0.0885889088837979;6.351434995926596e-06;0.2325434085677988;0.0101398597964366;0.0020191194023754;0.0175418484511285;0.0187519599489564;4.051571325733541e-06;0.0255762186028158;0.0763939460062147;2.107196834713098e-07;0.0047097945073601;77.05707042268392;132.208405303729;49.316899883872686;0.007610520109598;0.0127902824966414;120.13477430267965;0.5215038881173983;0.7744995078829444;7564965.720162694;2106532.408642365;0.4715655844320168;380.0334562340692;9671498.133514851;;;;
GLO;SSP5-Base-2030;b3551cc5425c448550d943ccc0fc71a1;market for coconut oil, crude;coconut oil, crude;kilogram;2.5813612481694106;0.0018638501281868;0.0035508183437863;1.692703760340774e-08;4.102388802988131e-09;2.2149792028994794e-13;8.107719311368215e-09;2.422244587443836e-10;2.7269839276663943e-11;2.3685037306212937e-10;4.8376999917413e-10;1.6324957122918606e-11;4.8741478584939294e-08;9.057740240352532e-10;4.2131798787362413e-13;9.416876071804572e-09;2.687712848468269e-06;5.551087055010866e-07;1.0784992850793496e-06;2.631420239017828e-10;7.525265643753608e-09;3.307743333013352e-06;5.851336285496861e-09;1.548552887394511e-06;0.094337325842465;0.0107197048243376;6.27844532779297e-08;9.16474663448862e-06;0.1050570400836787;;;;
GLO;SSP5-Base-2030;bed662c65b77a2f151383ef73800c74b;market for nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;kilogram;694.7115007685834;3.7217990866459063;2.022147754327758;0.0655391786782409;2.0322872637620794e-06;1.2189722180103944e-10;4.462828560977643e-06;2.0548901776444086e-07;4.640099231213965e-08;1.2352603065441463e-06;6.777578364654868e-07;7.673969605574861e-09;2.9092797266311205e-07;1.2280425536605271e-06;2.5983750145424268e-11;5.807626591855575e-07;0.0014788862825737;0.0019470326339535;0.0072511026861147;0.0021709212721038;4.555469536275971e-07;0.0046476623203596;8.417305198066466e-06;9.550318873426216e-05;140.60689924978948;80.09360312447488;1.0186802210407217e-05;0.0175999766762693;220.700502955027;;;;
RoW;SSP5-Base-2030;6f87a856895cad480f48bf1a764d078e;market for autoclaved aerated concrete block;autoclaved aerated concrete block;kilogram;0.1722463517265997;0.0004210894228638;0.0004027473396809;3.162573110351269e-09;1.2990037204418907e-10;3.7332437202637875e-14;1.366637675161412e-09;7.0896634303643465e-12;1.5354650793211934e-12;2.994267416918062e-11;3.22626301807767e-11;1.1199428981311671e-14;8.410692608404362e-11;7.796221023611238e-11;5.709609450170778e-16;1.276154499883114e-11;4.529007663594548e-07;5.358145598110466e-08;4.8163805665367774e-08;4.923613635979987e-11;2.370135397790291e-11;1.5205425539684194e-07;5.242514252251431e-10;2.098565087282489e-09;0.0212964683396198;0.0012229763398164;1.729485942914554e-09;7.093957962203559e-07;0.0225194446921979;;;;
GLO;SSP5-Base-2030;0855753fb2d29bae1d22c4a233283322;market for succinic acid;succinic acid;kilogram;0.9613404570284402;0.0011792429039368;0.0067818154331318;4.630874526758647e-08;1.5567522296350819e-09;2.8477608123672753e-13;1.0427652887848445e-08;6.406483185457187e-11;1.3251901239410398e-11;1.6393684981702127e-10;3.9484596835983586e-10;1.5331391925744382e-13;2.5604031538398146e-10;7.336429143296924e-10;1.0964496564792427e-14;2.450674035103097e-10;3.455405378809141e-06;3.96560142234833e-07;4.232013628422682e-07;7.149777071634992e-10;4.164679984856694e-09;1.6963580149788083e-06;4.614678648849745e-09;4.029997128755266e-08;0.5837116822856234;0.0066488919424066;1.3610627736009117e-08;6.021316240483666e-06;0.5903605744730976;;;;
GLO;SSP5-Base-2030;aae7a4b97dd38ffe89f17d4a1929cab8;market for reefer, intermodal shipping container, 40-foot, high-cube, carbon dioxide, liquid as refrigerant;reefer, intermodal shipping container, 40-foot, high-cube, carbon dioxide, liquid as refrigerant;unit;22917.657627086504;265.51902606336137;478.4231602247648;0.0005232634172664;1.9132203748909243e-05;2.1187305504605576e-09;7.757816646245793e-05;3.815564434673995e-06;7.649909128299401e-07;3.865290473953725e-06;7.947447405890604e-06;1.4359757884079422e-08;4.190458813255593e-06;7.6156436080149715e-06;1.564482032428824e-10;3.496772945845896e-06;0.0257064998154626;0.0471337100936714;0.0224058897366877;8.088240314399696e-06;6.698389512845892e-06;0.024184402225934;5.047816696844269e-05;0.0005750248596841;1804.688680323353;765.8795386059086;0.0001249262216445;0.1200707329380719;2570.5682224260345;;;;
RoW;SSP5-Base-2030;acae5ef9dd80525e3773a99d1bed2157;market for straw, stand-alone production;straw, stand-alone production;kilogram;0.1219809401971303;0.0001035163276456;0.0003589572023881;5.267459577332419e-10;6.051564748569531e-11;9.785310702083276e-15;3.581465381123693e-10;2.4092555730374094e-12;5.903177739491378e-13;2.210042162276829e-11;6.339231250077387e-11;3.65551211238257e-15;2.4432953077894122e-08;6.602712372700063e-11;1.4459648840901245e-15;3.2318753315945e-11;1.187825837617839e-07;2.9184789763184873e-08;-3.20709156124658e-07;8.126138020125033e-12;9.773652320801892e-10;9.435290036221897e-08;4.4971955858195614e-10;5.3146392054840874e-09;0.0082421762614194;0.0009148194413751;2.5006149350824804e-08;-7.1639111408421e-08;0.0091569957351132;;;;
RoW;SSP5-Base-2030;cdb19fb363bed3662eac4a0867232056;market for hydrazine;hydrazine;kilogram;7.648246952309761;0.0652326880067409;0.0100036948903328;3.367414563748515e-07;7.630551424125768e-09;1.059622394816676e-12;3.879718814656917e-08;5.151343529393864e-09;1.2786027482228743e-10;9.485006613331072e-09;3.267390757566178e-09;1.1760782404843668e-11;1.8551012309397426e-09;2.4949697123257422e-09;1.7786608868691486e-13;3.9754839877467664e-09;1.285574100477687e-05;2.771739853611742e-06;3.53070866196077e-06;4.885596644130633e-09;4.6239018003003905e-09;7.796054899070612e-06;1.680252525331602e-08;6.537462276315344e-07;0.7408573869228168;0.2606458074742658;6.882231319912732e-08;2.7634270895588672e-05;1.0015031983725668;;;;
GLO;SSP5-Base-2030;6b91d13fed37d1ae23c886eb46dce2b5;market for drawing of pipe, steel;drawing of pipe, steel;kilogram;0.5179132107711054;0.0013037152523167;0.094840778138105;6.5662939304246625e-09;1.2445157499682068e-10;2.9531352006616944e-14;1.0811185370351944e-09;1.4726397503240227e-11;3.0442616044135816e-12;1.4303029645725464e-11;1.5062891353803228e-10;4.415013151075061e-14;1.1661882174384523e-10;5.403751876966605e-11;1.0371247823652027e-14;2.3180770410068268e-10;3.5826890842029574e-07;1.0511940361695366e-06;8.420897263838942e-08;1.013623851036858e-10;4.944097251854196e-11;1.660562195591783e-07;3.4970907376769263e-10;3.8119487478464313e-08;0.0131593734149006;0.0087002465435517;1.5587902375281116e-09;1.698274285861084e-06;0.02185962019026;;;;
GLO;SSP5-Base-2030;10e21d33c3cffcabb5a566c1a47aa060;market for feldspar;feldspar;kilogram;0.0233006372802832;1.12458808689708e-05;2.447678387101422e-05;5.7993283462308537e-11;2.1324887717830038e-11;2.9397586437040937e-15;1.0763908656468356e-10;6.782505195547144e-13;1.6815062472156285e-13;6.542729736772316e-12;3.2628541276542218e-12;1.3656932133729802e-15;3.5252255556819606e-11;1.942984464274288e-11;8.463506819686638e-17;1.8916779522304225e-12;3.5666666349989604e-08;7.727441947303007e-09;5.845996516284544e-09;1.0851065736654706e-11;6.1692943357966735e-12;3.01626393993852e-08;1.3101527772347968e-10;3.1107591653646966e-10;0.0043990966235286;0.0001503168857071;1.943013837922268e-10;7.98615033858549e-08;0.0045494135111274;;;;
GLO;SSP5-Base-2030;64a69b19fb8f9195a4ecb9a345bbe890;market for assembly of liquid crystal display, auxilliaries and energy use;assembly of liquid crystal display, auxilliaries and energy use;kilogram;21.373281900859915;0.2799507832117469;0.3077177613606053;1.7022323548382766e-07;8.757303111576281e-09;5.494153152251653e-13;2.0113701218381017e-08;1.1394143055533602e-09;2.2411891850836034e-10;1.6656659519936187e-09;2.8768513878754923e-09;3.406790002712676e-11;3.6483148653259636e-09;1.8176416884451941e-09;2.5819420451097892e-14;5.770897270750653e-10;6.665214625028998e-06;2.69324474815359e-06;5.885242992022638e-06;2.6302573823233554e-09;1.7973544940135644e-09;7.551835637015864e-06;1.1654306152849909e-08;9.48991954798605e-08;0.4055952210084839;0.0536463543508865;4.0277593943670094e-08;2.2906499256796323e-05;0.4592415759364602;;;;
GLO;SSP5-Base-2030;696cad70162feb0eef148b4a807b168c;market for fuel cell, stack polymer electrolyte membrane, 2kW electrical, future;fuel cell, stack polymer electrolyte membrane, 2kW electrical, future;unit;115.91042170640227;0.1586434992725897;0.1508982427986525;1.8199079760214084e-06;1.0294450005555772e-06;1.1625636544073588e-11;4.25616952096025e-07;5.7928020248136384e-08;1.1295003101975147e-08;6.1356203359849805e-09;6.809041113719528e-08;7.399911781354101e-12;2.7113629254039092e-08;1.6714125359607058e-07;6.511165329404405e-13;1.4553102111658116e-08;0.0001410700872393;5.521158580083278e-05;0.0005206972602254;2.881559355840441e-08;3.092497098527453e-07;0.0008747222391609;1.1399662195383282e-06;2.393176688714421e-06;9.790945436278143;4.142748441557806;1.7927852993983576e-06;0.0015955722990192;13.933693892389051;;;;
RoW;SSP5-Base-2030;dd91084138e270cdb3c7fa5c470cddf5;market for polyester resin, unsaturated;polyester resin, unsaturated;kilogram;1.0223629925782682;0.0030363219998423;0.0045100126345329;2.7048596207635684e-08;2.5860464220100567e-09;4.008163243922807e-13;1.4676152672969069e-08;1.1595178687646178e-10;2.1686928754377547e-11;2.6162469968748467e-10;6.286556011385851e-10;9.460794015907877e-13;4.876981317989119e-09;1.1834553512335214e-09;4.489248908636876e-14;1.0033917811455478e-09;4.863434539589251e-06;6.148832121028631e-07;6.825647525363693e-07;1.132726762598545e-09;6.938144076015269e-09;3.173534132413273e-06;7.649566767379416e-09;1.6500219691041354e-07;0.6764033087561876;0.0217266641189478;2.432739233498393e-08;9.507001635128956e-06;0.698129973878527;;;;
GLO;SSP5-Base-2030;1c9c3b06f03a9bf7db52b080f3fe8e25;market for non-ionic surfactant;non-ionic surfactant;kilogram;1.8217434930791665;0.0030591466371063;0.0069176467529337;4.6730886462056565e-08;2.3175888578947103e-09;3.332515642946608e-13;1.22008415088728e-08;1.5894868877655834e-10;2.308103957815737e-11;2.558082207331837e-10;5.282455111346541e-10;5.957004836194206e-12;1.7476329371437307e-08;1.0795190890113948e-09;1.1498714745976736e-13;2.570077111931293e-09;4.043274776161413e-06;5.766521456376071e-07;6.900347334135993e-07;7.242732460909321e-10;3.100207417368025e-09;2.3718169333932734e-06;6.446678598874402e-09;4.2263488466457803e-07;0.4592767838360853;0.0086081378710557;3.402018984722499e-08;8.105876389418377e-06;0.4678849242772181;;;;
RoW;SSP5-Base-2030;c677cbb539471e96d0fcef9ae05893fa;market for polyurethane, flexible foam;polyurethane, flexible foam;kilogram;2.135359090748503;0.0035357970846497;0.169788741330392;4.020747542005916e-08;3.583222741978638e-09;4.1902679069793174e-13;1.5345835559190063e-08;1.7708945434090746e-10;3.591194324728678e-11;3.910410656749439e-10;7.702739141286809e-10;1.7146956887379936e-12;4.842489699258859e-10;1.3085674969974824e-09;7.383382040553272e-14;1.6502593211741307e-09;5.0847539304079255e-06;1.0296456546330325e-06;1.080903786217792e-06;6.204298505962214e-10;6.604635157009303e-09;4.108210010705619e-06;8.648507410384722e-09;2.713759655822027e-07;0.7263386971745974;0.0159530373382882;2.2098377820389865e-08;1.1590756109859135e-05;0.742291736163145;;;;
GLO;SSP5-Base-2030;2824fd8be29b9396fcb4894aa0c5e9f3;market for crust from Parkes process for lead production;crust from Parkes process for lead production;kilogram;1.575705047815933;0.1760649883455916;0.0306834567689447;7.562158260883073e-08;1.7791326884788225e-08;3.7012411153660994e-13;1.3551352249089824e-08;4.3167020322399285e-09;9.002238775782784e-10;3.957276267452275e-09;3.997123943494339e-09;6.141973689265246e-13;2.9274013096579156e-09;1.8435529713866075e-09;3.97399299487086e-14;8.882269596840341e-10;4.490500187851069e-06;8.921069318394024e-06;7.605170827269561e-05;1.1243261196572235e-09;7.868808108625312e-10;1.716944483099807e-05;1.2675340090497076e-08;1.460639826405591e-07;0.2660149514930877;0.3549124099439346;4.9285837672217026e-08;0.0001067933251415;0.6209273623252494;;;;
GLO;SSP5-Base-2030;d8cb5ad577e018726bca091139699839;market for 6-benzyladenine;6-benzyladenine;kilogram;2.6849145659810403;0.0062577484510684;0.0088086329127886;1.4981160242922717e-07;4.28907735542665e-09;5.164945795343325e-13;1.8912539747219472e-08;2.8427236435349516e-10;5.665709003654761e-11;4.882931576929408e-10;1.3919552846136454e-09;3.3877910890375388e-12;7.279285508561041e-10;1.318107719200981e-09;6.029192309178676e-14;1.3475844474421787e-09;6.266460055447135e-06;1.331169940035543e-06;1.686010917650022e-06;2.311402503160239e-09;6.607243224652773e-10;3.942578327967977e-06;8.626883602223152e-09;2.2160276626584346e-07;0.7636963483018855;0.0284446744950042;2.7472744009712922e-08;1.3459404043586872e-05;0.7921410241444742;;;;
GLO;SSP5-Base-2030;949c133a73702762169acad1fbbd6366;market for composting facility, open;composting facility, open;unit;93667259.69142896;2432.468533209612;3825.3979328193927;0.0127636703298356;0.0007479214057933;1.063546667302242e-07;0.003894202198307;4.821048361607368e-05;1.1411564577594829e-05;0.0003633270424922;0.0001752892890051;7.20472331403353e-08;0.0039941849661494;0.0005548097238629;5.819648014723006e-09;0.0001300749213503;1.2903554332845764;1.8506478764264271;0.2987684948630576;0.000196641029785;0.0002007802928821;1.0525902415862245;0.0036695856442006;0.0213900972571867;167181.25428060663;22483.241440066613;0.0097895360922598;4.517817591673094;189664.49585074815;;;;
RoW;SSP5-Base-2030;b82d80fed563accbbfa65c5952ee6f5d;market for cyanoacetic acid;cyanoacetic acid;kilogram;2.510329042506736;0.0127410579703467;0.0100983387039644;1.0054181596744413e-07;2.6768781875817143e-09;4.0382441114806206e-13;1.4790784439500964e-08;2.0371266846801918e-10;3.40200741795404e-11;5.404239492934085e-10;9.52489173458832e-10;1.5665617160485944e-12;5.843085093950955e-10;1.102960124381671e-09;6.011059856980781e-14;1.3435316640305982e-09;4.899929753158174e-06;9.461516039660736e-07;1.0534330849270902e-06;1.5079667061487231e-09;9.583297616165675e-10;2.669639654234727e-06;7.162157800384032e-09;2.2093630857795066e-07;0.6112139471934768;0.0513867623434167;2.0887575473994795e-08;9.799708349090994e-06;0.6626007108804252;;;;
GLO;SSP5-Base-2030;4623053f3e0de0c418e23d853af8730b;market for trout feed, 42% protein;trout feed, 42% protein;kilogram;0.615846235234057;0.0069705886724354;0.0012884751828678;6.211533634692297e-09;9.749904394668294e-10;1.0529307393341613e-13;3.854345219148775e-09;3.1933821817355266e-11;5.4465730223788436e-12;9.436863793789428e-11;7.131926213760248e-10;1.695600827585204e-12;9.538558883160557e-09;4.1275347262756253e-10;8.701540700474178e-14;1.94488089207118e-09;1.2776889723358662e-06;1.2675972152151453e-07;1.1481575191124097e-07;9.583965467741956e-11;2.1015087972673027e-09;9.612888740392175e-07;2.8151861321884726e-09;3.198248440449204e-07;0.0560154920151558;0.0027924676224584;1.5626791215205642e-08;2.8051632484825703e-06;0.0588079615824951;;;;
