<<<<<<< HEAD
;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;parameters full
8f7d47730da3b998355ae79a82610c7b;RoW;SSP5-Base-2040;8f7d47730da3b998355ae79a82610c7b;market for cork, raw;cork, raw;kilogram;0.058199578098425256;0.00018559013089555724;0.00013635041040718803;9.396429975880793e-11;2.4060920162749695e-11;2.6806720787670335e-15;9.815828363911712e-11;6.610083106656996e-13;1.9698913771448354e-13;1.3920374213981319e-11;1.6090607979171206e-11;5.808174434120721e-15;4.190653562607012e-08;3.3392106603182405e-11;9.882232732151495e-17;2.208777304312841e-12;3.25247580278593e-08;6.605360715854958e-09;5.880457868134512e-09;1.3989974722343222e-12;9.582425999561858e-12;3.397022374537459e-08;2.022045826258373e-10;3.632211410795019e-10;0.003972348171639825;0.00014622555816626613;4.209300797849165e-08;7.955173123002876e-08;0.004118573732014868;
1d572900ac71ab7e5f3f14bff6287e6c;GLO;SSP5-Base-2040;1d572900ac71ab7e5f3f14bff6287e6c;market for bitumen seal, VA4;bitumen seal, VA4;kilogram;0.7339834671664182;0.0016868969939408795;0.0046092624389279125;2.2563980582171336e-08;6.613003027813087e-10;9.920463003121944e-14;3.634052135395691e-09;4.211583811228211e-11;8.682426863435581e-12;7.528230256289355e-11;2.7006231965799136e-10;1.4480617801795085e-13;2.1231323225903152e-10;4.230116126784596e-10;2.491997828306172e-15;5.5698630003436544e-11;1.203796959261837e-06;2.765591117266771e-07;2.8383623552586535e-07;3.5448009538081535e-10;1.8497717320128386e-10;6.962637091548684e-07;2.4881603937396617e-09;9.159329873097878e-09;0.3968607869157142;0.004112730258734265;5.32706411104558e-09;2.4726421466917994e-06;0.40097351723014707;
9ba7c065eece194826270534aedf7bd5;GLO;SSP5-Base-2040;9ba7c065eece194826270534aedf7bd5;market for salt;salt;kilogram;0.11738895977501881;6.945556229878257e-05;0.00014186502062055157;2.0877819864707843e-10;4.04854018509237e-11;3.330095490167973e-15;1.2192502922114584e-10;1.247552358911656e-12;3.8788566169342534e-13;2.7732319821539753e-11;4.02154009889406e-12;1.9643123201666474e-15;2.1781740651595085e-11;2.8979406026879253e-11;1.6706464681777324e-14;3.734061018858436e-10;4.0402381886818574e-08;1.2986654529398465e-08;1.123779440975269e-08;3.148639995380461e-12;9.749288465061397e-12;5.063381562198574e-08;1.9674256653592722e-10;6.140455633449185e-08;0.004927638809215852;0.0002904852349217225;2.4658279835741783e-10;1.7687481802570594e-07;0.005218124417543677;
f8229498ca1b36c8079d2364e35667cb;GLO;SSP5-Base-2040;f8229498ca1b36c8079d2364e35667cb;market for nitrate salts, for solar power application;nitrate salts, for solar power application;kilogram;9.940032224558143;0.000879878774746724;0.15389388868261875;1.594540714217824e-09;3.038577885182877e-10;4.3607460326032444e-14;1.5965006565253745e-09;1.7475270684178443e-11;3.5627807864057204e-12;4.289254948682866e-11;6.612114634801469e-11;1.5574895500604254e-14;1.4323647101164444e-09;1.6182565910007583e-10;2.125033207975421e-15;4.749660575606917e-11;5.29038431100183e-07;2.493015312182914e-07;7.109013249107398e-08;2.3944114347239177e-11;7.01058805428144e-11;3.604547335662467e-07;1.088120250718513e-09;7.810552610458742e-09;0.045290805495969734;0.03298458127461626;3.624650166587565e-09;1.2188736891365104e-06;0.0782753868180826;
6c7dbe385af932d9beaf7bec1e1acb84;GLO;SSP5-Base-2040;6c7dbe385af932d9beaf7bec1e1acb84;market for bisphenol A, powder;bisphenol A, powder;kilogram;1.3552492807629752;0.0012077438163226122;0.01025256050896799;2.2299180478589306e-08;1.7835221216020298e-09;2.82429691783914e-13;1.0343607982879307e-08;9.774654057002684e-11;1.8645233640072286e-11;2.2591007048984987e-10;5.509567242822732e-10;9.644585419833956e-14;3.454813604121422e-10;9.275642274963601e-10;2.6335625531001404e-14;5.886274240284302e-10;3.426835852501956e-06;5.656751262707421e-07;5.821026683940086e-07;3.513881303332232e-10;1.9747107012259528e-10;2.0842744530762788e-06;5.819305831748549e-09;9.679650556388204e-08;0.7141646016431725;0.006993187530357551;1.4293835984274796e-08;6.762051717627711e-06;0.7211577897621575;
7d91dbf0dda07e9b84eb6564e2a3c35d;GLO;SSP5-Base-2040;7d91dbf0dda07e9b84eb6564e2a3c35d;market for mischmetal;mischmetal;kilogram;23.267295532875345;2.308004536913331;2.8763653263095863;0.00019977069606738482;4.119756301045363e-08;3.2945931594520105e-12;1.20629699738388e-07;6.314760797082273e-09;1.2550900028255624e-09;8.131595991422228e-09;1.5697875268458572e-08;9.193834050603822e-10;1.0819526396331082e-07;1.5260329790131896e-08;3.8748670873752175e-13;8.660713334525801e-09;3.9972261448258696e-05;1.3587403929170565e-05;6.495356325842936e-05;4.1811314631021444e-08;1.6864590608530427e-08;4.4871378997364224e-05;1.0457146453564882e-07;1.4242061315038622e-06;2.667918155138753;1304.6913146958375;3.1760349555441786e-07;0.00016497148318866112;1307.359232859637;
7a9ad0dc1de488dc4d86a96240c24e6f;GLO;SSP5-Base-2040;7a9ad0dc1de488dc4d86a96240c24e6f;market for aircraft, belly freight, very short haul;aircraft, belly freight, very short haul;unit;623885.9099079275;2738.9602797473226;33714.262686240974;0.020325097610287196;0.0023118020346289824;2.1949186540946327e-07;0.00804088013255207;0.00032817573790097307;6.138278828840107e-05;0.00013340087431314572;0.00039313539004855993;3.190440370965983e-07;0.00023933305415627115;0.0010271977525157438;6.26231694563995e-09;0.00013996901223486778;2.6634595676785473;0.8337413107781195;0.396115846010239;0.0003083395400211313;0.0003233908889959163;2.356887623604642;0.006176185730862718;0.0230171254659536;982850.4886152977;12645.119691943408;0.012535811028517998;6.28001569133372;995495.6084472103;
1b44c6e4994b5dab5fafbd998b83b8e9;GLO;SSP5-Base-2040;1b44c6e4994b5dab5fafbd998b83b8e9;market for sodium silver thiosulfate;sodium silver thiosulfate;kilogram;35.17418545177053;0.13994283116607853;0.49796535457794766;2.1568678985822833e-06;1.635705081862813e-07;9.061072088331301e-12;3.31756585985977e-07;1.776949431393211e-07;4.264345057505563e-08;2.03617314008318e-08;2.5049326751347434e-07;3.224723458292709e-11;1.0199221674840498e-07;1.3022638395616581e-07;4.983981245920805e-13;1.1139693791358433e-08;0.00010993473527812115;5.895729410287011e-05;0.0009629075270424987;3.3717075199512414e-08;5.386100947114993e-08;0.0001737354551995451;9.005901980376399e-07;1.8318606779746103e-06;8.486578016546359;5.6806409222103635;1.2187797737170037e-06;0.0013083546717354085;14.167218949896416;
6ac3e06a519065c05e56d26503998837;GLO;SSP5-Base-2040;6ac3e06a519065c05e56d26503998837;market for brass removed by drilling, conventional;brass removed by drilling, conventional;kilogram;14.35690021706024;0.20602136451927106;0.4612325196712631;1.3448214609486144e-07;6.120254783204263e-08;5.227821190412099e-13;1.9139738165478395e-08;1.8497855666269308e-08;3.614630178556682e-09;2.8447456823745636e-08;2.124637143597341e-08;2.264396922499323e-12;7.98589810851816e-09;6.095621296967319e-09;7.623217959047904e-14;1.7038650343654887e-09;6.343424021265288e-06;1.077561023158571e-05;9.541887216725733e-05;1.9850781435424485e-09;3.1963565116555477e-09;5.486697225959626e-05;4.1939171052340417e-08;2.801911269276798e-07;0.40416632098556904;0.31752826457687705;1.6623289607157979e-07;0.00016773216209716251;0.7216945872663111;
5fe737e81e21b216773768cd3bf78013;GLO;SSP5-Base-2040;5fe737e81e21b216773768cd3bf78013;market for stone wool;stone wool;kilogram;0.5502016225226638;0.002796292719610696;0.0012215490378614708;6.66960074242545e-09;1.5868963938074232e-09;9.990762041441792e-14;3.6581941301105892e-09;3.676899245619231e-11;7.47861044771993e-12;7.39404282739093e-11;2.726821596468925e-10;7.052608378157626e-14;2.799043123479668e-10;3.8210599585920417e-10;4.52916246860509e-15;1.0123128587786715e-10;1.2121316876531696e-06;2.0373112028596364e-07;2.525002491895779e-07;1.0566939290507878e-10;6.78765171761471e-11;1.6733644755525074e-06;2.4240350382416643e-09;1.664692185025111e-08;0.07592808007491149;0.13236912278011606;6.298143410811986e-09;3.360971220432544e-06;0.2082972029562588;
163288bdb1c21e2210d097c139decfe3;GLO;SSP5-Base-2040;163288bdb1c21e2210d097c139decfe3;market for goods wagon;goods wagon;unit;36219.29654251669;516.1413679542663;63.464376230254736;0.0006136008121292087;3.896795161035862e-05;5.148236077588729e-09;0.00018849891155107908;3.876049253769242e-06;8.082689990758241e-07;5.462868375382059e-06;1.9923398373766076e-05;5.1495450857668955e-09;3.34833789794269e-05;1.7714203143827755e-05;3.249523076157818e-10;7.263007272745743e-06;0.06246015203464563;0.2093170032067727;0.01577823773940844;9.61501434484139e-06;5.91268333777716e-06;0.05940290424372337;0.00011595555381184417;0.0011943611445682373;2930.3415988259007;3439.99491111601;0.0003087448628588784;0.34828388163301177;6370.336517204917;
946574db5d4abbccd83212f14c786f68;GLO;SSP5-Base-2040;946574db5d4abbccd83212f14c786f68;market for inverter, for electric passenger car;inverter, for electric passenger car;kilogram;9.31231488042414;0.1822967310487279;0.412451963407204;5.906422259528414e-07;4.512881636312709e-08;2.6071648342447155e-12;9.545956444018186e-08;1.7277962639329744e-08;3.432782345326686e-09;1.1731493341180508e-08;3.245485294724917e-08;3.2566827359957864e-12;9.16817116655183e-09;1.075686585169978e-08;1.5100532787897272e-13;3.375119267979216e-09;3.1632450873285665e-05;1.8854528890115147e-05;8.74137593926537e-05;9.245795985774566e-09;6.851018799549245e-09;4.3361776675099594e-05;7.170535700701684e-08;5.550195890736078e-07;1.7879577399009405;0.3803218704596226;2.254155669871131e-07;0.0001819050216081709;2.168279613735683;
fdabbf27abc2d302066ebce8affec56a;GLO;SSP5-Base-2040;fdabbf27abc2d302066ebce8affec56a;market for air compressor, screw-type compressor, 300kW;air compressor, screw-type compressor, 300kW;unit;9900.647846240217;71.89359319550032;44.933157850193844;0.00015223298219478208;3.2880532567695975e-05;1.044223567876983e-09;3.823376550692591e-05;8.735125368769916e-06;1.7110401019834087e-06;1.3508227538978336e-05;1.2379424528395054e-05;1.1504857119927955e-09;4.613956018793919e-06;5.5522132421107076e-06;8.120017360726977e-11;1.814904641807119e-06;0.012669018411831379;0.06208683986661079;0.04154111081228797;2.3417793614427595e-06;2.2774043937088613e-06;0.03496993636659028;3.7042967557349625e-05;0.00029845097269901087;681.1431413209418;797.5446641830661;0.00011761644047597986;0.1516069791805316;1478.6878073189125;
73a375ac308049e0804533de066d9940;World;SSP5-Base-2040;73a375ac308049e0804533de066d9940;market for steel, unalloyed;steel, unalloyed;kilogram;1.0110011649884671;0.009235145368037028;0.0015928617930519788;4.725199603118504e-09;8.248121446377887e-10;1.3027947756953376e-13;4.770373821060072e-09;7.58491233747906e-11;1.6592694149133044e-11;1.085676831961361e-10;5.255463488250073e-10;9.150488385593353e-14;2.3646039229604623e-10;5.242272964311023e-10;6.633624806139895e-15;1.4826811221980282e-10;1.5806250481253577e-06;2.9075823843530505e-06;2.964055805044508e-07;7.385738863724153e-11;1.0214059273461872e-10;1.6131129494956698e-06;3.3584201954273763e-09;2.4381866293639168e-08;0.062038244258864256;0.1641731187899631;7.082656359630766e-09;6.4256417756757785e-06;0.22621136319709542;
e17a492637a3f0da009b56adc791bf7e;RoW;SSP5-Base-2040;e17a492637a3f0da009b56adc791bf7e;market for sawnwood, hardwood, raw, dried (u=20%);sawnwood, hardwood, raw, dried (u=20%);cubic meter;44.756970646334835;0.14574911048377978;0.24322622753257753;5.233464815574729e-07;3.140122677295997e-08;7.570852048783599e-12;2.771567504699638e-07;9.867691878288498e-10;2.2482119713387837e-10;6.140188691194174e-09;1.867415430224013e-08;5.419904016589146e-12;6.892523870626961e-06;4.106824164524056e-08;3.1691337918625025e-13;7.083329226828292e-09;9.184779606793289e-05;1.786261742723376e-05;9.258187306009622e-06;8.353435034402983e-09;1.613872447139053e-08;6.434091892701017e-05;2.6606909262436746e-07;1.1648140893999137e-06;4.048826893110387;0.2569855149875179;7.2681782802532825e-06;0.00018476123548014827;4.305812415181234;
20dfcb3fcac7e2fe995c18193c35ff9f;GLO;SSP5-Base-2040;20dfcb3fcac7e2fe995c18193c35ff9f;market for polystyrene, expandable;polystyrene, expandable;kilogram;0.5604617906084961;0.00018823165670186446;0.04817386384427994;5.449224759653553e-10;1.9195808373516987e-09;2.933331543047393e-13;1.0747339443690736e-08;1.7873585190852653e-11;4.056808621353014e-12;8.714730912709167e-11;8.300116500661502e-11;5.233658657738056e-14;5.310513954451006e-11;8.672348487066161e-10;3.9555065702259896e-14;8.840950599099446e-10;3.5596636460183442e-06;2.629339149029221e-07;1.2718301042879062e-07;8.097257150919059e-12;5.73573374609708e-11;1.8571817881416173e-06;5.57684326478882e-09;1.453845147069469e-07;0.7665767008333161;0.0008311522075652471;1.3779723872205267e-08;5.957989098018748e-06;0.7674078539249766;
c88ee5ab0a0de26046374b77d1b8e95d;GLO;SSP5-Base-2040;c88ee5ab0a0de26046374b77d1b8e95d;market for dithiocarbamate-compound;dithiocarbamate-compound;kilogram;3.3641380985973957;0.010982289600226673;0.02377754223698382;8.546078277724718e-08;3.606882772612013e-08;4.959574208579159e-13;1.815873626588669e-08;2.2823605510901047e-09;4.865904318940176e-10;6.693133709412635e-10;1.5204970605815076e-09;4.670577367891237e-12;1.2281798568869215e-09;1.4233587337200228e-09;6.790118979196086e-14;1.5176591263669774e-09;6.017142263734754e-06;1.784730969215901e-06;2.8455433485542605e-05;1.2992722896696384e-09;1.0122706851708584e-09;3.138395440196779e-05;9.433000692014477e-09;2.49570601152219e-07;0.5428224728592661;0.05192332045866323;6.18427369361216e-08;6.790245669176801e-05;0.5947457948355885;
777e168e95abdec89525a88fec70d3f1;GLO;SSP5-Base-2040;777e168e95abdec89525a88fec70d3f1;market for refrigeration machine, R134a as refrigerant;refrigeration machine, R134a as refrigerant;unit;2195.377276939781;22.64478322620549;44.1329134399292;4.773607425213526e-05;4.2379876048697074e-06;5.140001592496024e-10;1.886365251000714e-05;1.5955988917978454e-06;3.0595477862616755e-07;1.2519918294641911e-06;1.87066574727244e-06;6.782575712906582e-10;7.422675498953046e-07;9.414531032806077e-07;1.5801468816946108e-11;3.5317854419806823e-07;0.0062550367982925435;0.004402840391801217;0.005386975193474089;7.470767931289781e-07;2.149842564680681e-06;0.004343410288577537;6.335638725073782e-06;5.807824699119166e-05;188.2072154026639;74.38014116691159;2.9810757590424704e-05;0.02045556612668205;262.5873569227541;
b88e4f34323ee4209c0aaf466d71c075;GLO;SSP5-Base-2040;b88e4f34323ee4209c0aaf466d71c075;market for furnace, pellets, 25kW;furnace, pellets, 25kW;unit;1890.939193183934;13.158385083310124;4.932739645303986;1.9484283369704717e-05;1.1774518083290052e-06;1.5758020365147926e-10;5.769842910416585e-06;1.878607353932092e-07;3.8254035332552435e-08;2.2951217618329632e-07;6.642825615415622e-07;1.434894301840489e-10;1.4730303835429336e-06;4.93301201676921e-07;9.030130344183753e-12;2.018323945592542e-07;0.00191184227984074;0.005438865292307859;0.0007979921658564349;3.0575550168773855e-07;1.948812073478854e-07;0.001810630646996431;3.20223802184787e-06;3.319021456598474e-05;102.4124371549216;88.1563539912207;1.0033827040983478e-05;0.009996217277936148;190.5687913479747;
d5e7f4987456179e131351d981678ae4;GLO;SSP5-Base-2040;d5e7f4987456179e131351d981678ae4;market for heat and power co-generation unit, 1MW electrical, common components for heat+electricity;heat and power co-generation unit, 1MW electrical, common components for heat+electricity;unit;129116.06505279311;427.8939589340573;154.25467139506014;0.0024350835927482765;0.0001603519590949598;1.8209110974242036e-08;0.0006666692789143588;7.491827681238122e-06;1.535149669783803e-06;1.1440449389889339e-05;5.366017239484964e-05;1.1166753575327648e-08;2.9851834430147428e-05;5.4784060138707906e-05;4.3879514456115655e-10;9.807507906549236e-06;0.2209139138519271;0.2300783658128933;0.044049793581812505;3.7967782376635114e-05;2.3464769665297158e-05;0.1868546439792312;0.0003691830769126954;0.0016127901196772276;10858.84841889929;4126.658474430333;0.0009858075468762635;0.6839378103971152;14985.50690313713;
6ad0b6aa3429489762d82b152c6e8f24;GLO;SSP5-Base-2040;6ad0b6aa3429489762d82b152c6e8f24;market for micro gas turbine, 100kW electrical;micro gas turbine, 100kW electrical;unit;21255.63353084255;116.69513924126186;25.416230931099015;0.00019843755529296275;2.238036947157079e-05;1.3723641431191176e-09;5.024774498968825e-05;3.969024872515668e-06;7.874074124485849e-07;6.970777852636669e-06;8.01952869395825e-06;1.2884430045321795e-09;4.367038525439972e-06;5.067605090213778e-06;9.853951598834551e-11;2.2024561897323793e-06;0.016649999117479754;0.047033636069215644;0.01890187631448766;3.0598552155219637e-06;2.281986395632634e-06;0.027593953439466655;3.340734940304393e-05;0.00036218166894877777;969.3454230187521;741.5105915510912;0.00010181207106349345;0.11058033495519434;1710.8560167722994;
d3c6cf164accab27da5e7696595dd1ae;GLO;SSP5-Base-2040;d3c6cf164accab27da5e7696595dd1ae;market for butter, from cow milk;butter, from cow milk;kilogram;6.774235634903977;0.033533121980882825;0.006141715573983987;3.146577941003287e-08;9.884873350433615e-09;5.921932544523043e-13;2.167850169700957e-08;2.7925564663681415e-10;4.476165545156269e-11;7.218955940852694e-10;9.50578149291448e-10;1.2421993904106761e-11;3.06026855922612e-07;1.3010701093125097e-09;1.4947616496697304e-13;3.3409409559907432e-09;7.189952648317736e-06;9.835935335540599e-07;1.1013879485696846e-06;4.924077151534608e-10;2.1534027019325114e-08;5.778030161989981e-06;8.790038176547744e-09;5.493991557884665e-07;0.2463298464462422;0.018596911376132095;3.408917734424598e-07;1.563013673625813e-05;0.26492676116331526;
1548660cbdd613eab4b00ddbd388c490;GLO;SSP5-Base-2040;1548660cbdd613eab4b00ddbd388c490;market for glass wool mat;glass wool mat;kilogram;1.2385623110825161;0.008109297674508551;0.010541060461071165;3.994931860370759e-08;1.710270678358952e-09;1.8873693385673465e-13;6.910649209966329e-09;7.877529398035462e-11;1.599933232125265e-11;1.1384771780179631e-10;6.46756758053794e-10;1.9497750231655888e-13;3.8703080961934213e-10;6.843467933082262e-10;1.2547531041412683e-14;2.8044979854870643e-10;2.2898820840823597e-06;1.534473461307181e-06;5.21390025696654e-07;6.341582367169203e-10;3.7296963996456467e-10;1.4381605851622603e-06;4.576584673320588e-09;4.6118409332383224e-08;0.19702996963993416;0.005388446366700369;1.0548038495159568e-08;5.83559695970127e-06;0.20241841628708437;
83a1fef8d65979022f9ebc479f91a83e;GLO;SSP5-Base-2040;83a1fef8d65979022f9ebc479f91a83e;market for stone wool, packed;stone wool, packed;kilogram;0.5946571612336748;0.0036704809313428295;0.0014410382989222844;7.1722193894930725e-09;1.6201851029632644e-09;1.0501733869343208e-13;3.84529007590447e-09;3.8433134628592264e-11;7.834121463427905e-12;7.997117409495806e-11;2.8279936948323264e-10;7.498670951800719e-14;7.107147732473385e-10;3.98799571681805e-10;4.931900175386839e-15;1.1023287418732255e-10;1.2741259367657348e-06;2.1676667380311657e-07;2.6449148750423893e-07;1.1409301546592678e-10;7.543747955798631e-11;1.7137826740378508e-06;2.532422000058099e-09;1.812718297522019e-08;0.08442789516943536;0.13289561772316605;6.984208877656272e-09;3.4900148270910096e-06;0.2173235130028343;
