CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;reference product;unit
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;1f4debd8c2b5365631a4f1b5ef851db1;SSP5-Base-2030;GLO;copper;market for copper oxide;copper oxide;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;ec3ddca4c45b4caa908732dba0536bc5;SSP5-Base-2030;JPN;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;ccad77c299034bcca67e0e357393750d;SSP5-Base-2030;IND;cement;market for cement, CP II-E;cement, CP II-E;kilogram
34290: Compounds of rare earth metals, of yttrium or of scandium;chemicals/inorganics;0729:Mining of other non-ferrous metal ores;337dfb767bd83ad05cd3a91d812cd04b;SSP5-Base-2030;GLO;rare earth;market for rare earth oxide concentrate, 70% REO;rare earth oxide concentrate, 70% REO;kilogram
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;27f6ee8136367ae8e578ac1b5a988696;SSP5-Base-2030;RER;silicon;market for silicon, multi-Si, casted;silicon, multi-Si, casted;kilogram
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;e377a106b47e2561933462fdb23f9588;SSP5-Base-2030;GLO;tantalum;market for tantalum powder, capacitor-grade;tantalum powder, capacitor-grade;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e599ec8ed2eb421d87679d9f9690e04b;SSP5-Base-2030;LAM;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3d92e596a98b4b9fa89f035219c201fc;SSP5-Base-2030;REF;cement;market for cement, Portland;cement, Portland;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";59cf8916e90678fe85a12f5b5666972e;SSP5-Base-2030;IT;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
41431: Unwrought aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;823822c452c6258a6ce360939935f26f;SSP5-Base-2030;IAI Area, EU27 & EFTA;aluminium;market for aluminium, primary, ingot;aluminium, primary, ingot;kilogram
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;5298254fa3c87afd6b7e4e8dd48f1635;SSP5-Base-2030;GLO;zirconium;market for zirconium oxide;zirconium oxide;kilogram
53269: Other constructions for manufacturing;lignite/production;4290:Construction of other civil engineering projects;ad0fbf762aa8734092a8b7abc7dee30f;SSP5-Base-2030;GLO;coal(brown);market for lignite briquettes factory;lignite briquettes factory;unit
53269: Other constructions for manufacturing;metals/extraction;4100:Construction of buildings;a9f74c01a31170d381e5607607c3a62a;SSP5-Base-2030;GLO;aluminium;market for aluminium hydroxide factory;aluminium hydroxide factory;unit
53269: Other constructions for manufacturing;nuclear power/production;4100:Construction of buildings;b264e84e76c3f5085b905db7e90263d8;SSP5-Base-2030;GLO;uranium;market for uranium mill;uranium mill;unit
53269: Other constructions for manufacturing;metals/extraction;4100:Construction of buildings;4ed1eab80cbb6feafc97b38663e17d55;SSP5-Base-2030;GLO;aluminium;market for aluminium electrolysis facility;aluminium electrolysis facility;unit
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d76e0f64b41f5d39263097b880694172;SSP5-Base-2030;Europe without Switzerland;cement;market for cement, CEM III/C;cement, CEM III/C;kilogram
34800: Synthetic rubber and factice derived from oils, and mixtures thereof with natural rubber and similar natural g[…];;2013:Manufacture of plastics and synthetic rubber in primary forms;532362afd52c647cc4b7872b4d5a3fd9;SSP5-Base-2030;RER;silicon;market for silicone product;silicone product;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);;0729:Mining of other non-ferrous metal ores;50faad177fd95b72f6d2f5ea917e0692;SSP5-Base-2030;GLO;tungsten;market for tungsten concentrate;tungsten concentrate;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";;2011:Manufacture of basic chemicals;7d2e14ef80a94cebc66c3cff7c989496;SSP5-Base-2030;CN;uranium;market for uranium hexafluoride;uranium hexafluoride;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;242:Manufacture of basic precious and other non-ferrous metals;491549b2f0cee302298eaf61bdce8ae0;SSP5-Base-2030;GLO;beryllium;market for beryllium;beryllium;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;cf91a5b73e924e3899ca7a58e3cfcb7c;SSP5-Base-2030;SSA;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);construction materials/additives;0729:Mining of other non-ferrous metal ores;c3f8dcd117ff5691f137f0957f08e412;SSP5-Base-2030;GLO;strontium;market for strontium sulfate, 90% SrSO4;strontium sulfate, 90% SrSO4;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;a4cd2dc27e9341bbb3c29af9c26d258e;SSP5-Base-2030;NEU;cement;market for cement, CP III;cement, CP III;kilogram
11010: Hard coal;hard coal/production;0510:Mining of hard coal;5337f762d920a7c46d66d974002f935b;SSP5-Base-2030;IN;coal(black);market for hard coal, run-of-mine;hard coal, run-of-mine;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";662c8e6a63d8432d8e214182f2f3d2e9;SSP5-Base-2030;OAS;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
11010: Hard coal;hard coal/production;0510:Mining of hard coal;2b619c65c9f829867ef6690cdae73f1d;SSP5-Base-2030;IN;coal(black);market for hard coal;hard coal;kilogram
;;;86566ef2d5c7491a90e424f74c924e9b;SSP5-Base-2030;GLO;coal(black);market for hard coal power plant;hard coal pulverised power plant 500MW;unit
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";;2011:Manufacture of basic chemicals;94f4e6f35af7a78eaaa5a5b7e9624dbc;SSP5-Base-2030;GLO;tin;market for tin dioxide;tin dioxide;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;1ff068d0501348a7bb62d6dc46152bc6;SSP5-Base-2030;LAM;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";db789035870c4e67bb754438acb23b14;SSP5-Base-2030;OAS;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;7d0bbc059f3b41a893626758c5924963;SSP5-Base-2030;CAZ;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;cd9622fcc62847309f3973fc1fc382e7;SSP5-Base-2030;CHA;cement;market for cement, CP II-E;cement, CP II-E;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";7b1dd1e5ed9d44338f01f10fc7202b5e;SSP5-Base-2030;CAZ;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
11010: Hard coal;hard coal/fuels;0510:Mining of hard coal;c336c9036ef5990c91dc9ba8215a7017;SSP5-Base-2030;RU;coal(black);market for hard coal;hard coal;kilogram
39363: Waste and scrap of aluminium;metals/chipping;"2592:Treatment and coating of metals; machining";1ce941ebffd0f8a255bfdf419e79d230;SSP5-Base-2030;GLO;aluminium;market for aluminium removed by milling, large parts;aluminium removed by milling, large parts;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";01a3c78a051e44669eaf887e6cfb2b1d;SSP5-Base-2030;USA;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";92bafe57a9124993aa15b3111f20ad48;SSP5-Base-2030;World;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;2e1ceff89082bf16fd7e3d3b108027ea;SSP5-Base-2030;RoW;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";3ceeb06cd08285f2c7244945bf1a8478;SSP5-Base-2030;GB;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
4132: Gold (including gold plated with platinum), unwrought or in semi-manufactured forms, or in powder form;metals/extraction;0729:Mining of other non-ferrous metal ores;bbda482e96e321e6b08f53801f89ab5a;SSP5-Base-2030;GLO;gold;market for gold, unrefined;gold, unrefined;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;511797a9d586924cc3edd8be873f05df;SSP5-Base-2030;ZA;cement;market for cement, CEM II/A-V;cement, CEM II/A-V;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;693ce3f1352c4c91babc230a20c769d6;SSP5-Base-2030;IND;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";chemicals/inorganics;2011:Manufacture of basic chemicals;d6f7338dead4a8e401ce196c235b1f13;SSP5-Base-2030;GLO;strontium;market for strontium carbonate;strontium carbonate;kilogram
"41412: Unrefined copper; copper anodes for electrolytic refining";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;49946336299fce3d89a8e78a96ddedd4;SSP5-Base-2030;GLO;copper;market for copper cake;copper cake;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;97b6193b65994733822cb2b45ead1e86;SSP5-Base-2030;SSA;cement;market for cement, CP II-F;cement, CP II-F;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";a7555dee1e40b2d525daa09bc000a1cb;SSP5-Base-2030;CZ;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";84c52a94bf58be855ac22e6a538a16ba;SSP5-Base-2030;PL;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
39363: Waste and scrap of aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;7cb95e2d44f4a1f2c69846421ecc9580;SSP5-Base-2030;RER;aluminium;market for aluminium scrap, new;aluminium scrap, new;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;129df5d18439451f95845643528f0b02;SSP5-Base-2030;NEU;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;fb62afff8cec7db4f2a7deddab16b2e6;SSP5-Base-2030;CA-QC;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
342: Basic inorganic chemicals n.e.c.;metals/extraction;2011:Manufacture of basic chemicals;492bc562567c44952ccfd3f031c1e433;SSP5-Base-2030;GLO;cadmium;market for cadmium chloride, semiconductor-grade;cadmium chloride, semiconductor-grade;kilogram
34: Basic chemicals;;2011:Manufacture of basic chemicals;683c871038aaa454a18c4f913eef655c;SSP5-Base-2030;RER;silicon;market for silicon, single crystal, Czochralski process, photovoltaics;silicon, single crystal, Czochralski process, photovoltaics;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;57fe1cebd6be2d1b02727ed2e1997e57;SSP5-Base-2030;RoW;cement;market for cement, CEM V/A;cement, CEM V/A;kilogram
41431: Unwrought aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;f3128ab8a7df03c2c38e306c2967cd92;SSP5-Base-2030;GLO;aluminium;market for aluminium alloy, AlMg3;aluminium alloy, AlMg3;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";9bd21f55232a1d03cef8808a3b29a674;SSP5-Base-2030;GLO;chromium;market for chromium steel removed by milling, dressing;chromium steel removed by milling, dressing;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;cee987e95f684885de5800c7bec364b5;SSP5-Base-2030;Europe without Switzerland;cement;market for cement, CEM IV/A;cement, CEM IV/A;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";40bccd8d0b93d2e058476865a14f0a52;SSP5-Base-2030;RoE;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
39363: Waste and scrap of aluminium;metals/extraction;3830:Materials recovery;bd2410b63344b5d38115b350be32dfe0;SSP5-Base-2030;GLO;aluminium;market for aluminium scrap, post-consumer;aluminium scrap, post-consumer;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;ed41c55076eebb7fa013c9134e203b90;SSP5-Base-2030;BR;cement;market for cement, unspecified;cement, unspecified;kilogram
