code;name;reference product;unit;location;prod_category;prod_sub_category;ecosystem quality;human health;natural resources;Total waste (kg);Hazardous waste (kg);Year;Database
f5e51fdbee71525111c12d2a5e894dc6;market for refrigerant R134a;refrigerant R134a;kg;GLO;Chemical;Chemical products;5.9540521142211875e-08;2.682848949673869e-05;3.6627554528958735;14.310839909196364;0.02078436471652888;2040;SSP5-Base
db2867a51b23fceb9fb852c4f36b2808;market for expanded perlite;expanded perlite;kg;GLO;GlasNonMetal;Glass & other non-metallic products;5.964482400790327e-09;2.939819109339708e-06;0.0596036694135962;1.7741126591919518;0.00815429052809271;2040;SSP5-Base
993719fadf9615b45ca09a1401393b63;market for vinyl fluoride;vinyl fluoride;kg;GLO;Chemical;Chemical products;3.5104864030056844e-08;1.7231748017354286e-05;3.423065773870128;6.302263315578914;0.006778187058564906;2040;SSP5-Base
8365d8ebdc32cb51795f874fef220c90;market for capacitor, electrolyte type, > 2cm height;capacitor, electrolyte type, > 2cm height;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;1.673989651285353e-07;8.187918505334493e-05;2.6035613528409325;501.9446323981128;0.8837437049301673;2040;SSP5-Base
02b09b70496df18e9d6274438fc679f7;market for rye grain;rye grain;kg;GLO;AgriForeAnim;Agricultural & forestry products;2.648482768676329e-08;2.244788912706486e-06;0.0594849934044731;1.541071999603049;0.0014621000478176125;2040;SSP5-Base
8b62f30ed586a5f23611ef196cc97b93;market for copper, cathode;copper, cathode;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;2.153752749119311e-07;0.0002167119226927;0.7755935789381717;50.03975821539932;0.011174037728346513;2040;SSP5-Base
82bcd67307aa7d775b264e32dd185e3d;market for whey;whey;kg;GLO;ProcBio;Food & beverages, animal feed;6.350799965903018e-09;2.91552824493826e-07;0.0061266927463206;0.6484692800809346;0.0001313326688541331;2040;SSP5-Base
68f92cc0fe01df75edfb1e99f2be24c2;market for dimethyl sulfoxide;dimethyl sulfoxide;kg;GLO;Chemical;Chemical products;7.457639499809618e-09;4.260628235352147e-06;0.3134520873323079;1.8839060129267127;0.0027252364930524394;2040;SSP5-Base
39005c9bb3043a49b53c1c137a70c44c;market for grass, organic;grass, organic;kg;GLO;AgriForeAnim;Agricultural & forestry products;8.039435699310596e-09;8.407949723598929e-07;0.0098391319410874;0.2583996378519361;0.0004104941668990889;2040;SSP5-Base
96d310d2699ddfed1f3b146506c0141a;market for dicyclopentadiene based unsaturated polyester resin;dicyclopentadiene based unsaturated polyester resin;kg;GLO;PlastRub;Plastics & rubber products;1.1304160887028383e-08;5.183336347512694e-06;0.6805637205985899;1.9686219817386972;0.008883797759825753;2040;SSP5-Base
c1165e9f75e6558fb56158799839882a;market for cottonseed;cottonseed;kg;RoW;AgriForeAnim;Agricultural & forestry products;8.756463530131703e-09;1.6957556279538404e-06;0.0306346709106266;0.5838657143833987;0.0008408941270884484;2040;SSP5-Base
e0ea23ca182b7bafc7e530349ef7886e;market for wood preservative, water-based, outdoor use, no ground contact;wood preservative, water-based, outdoor use, no ground contact;kg;GLO;Chemical;Chemical products;1.0253084243608288e-08;3.010859192719475e-06;0.1466921911410094;2.798790186185799;0.03193178003247513;2040;SSP5-Base
debab4413e58804821c02676c8ad8ca0;market for cable, ribbon cable, 20-pin, with plugs;cable, ribbon cable, 20-pin, with plugs;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;8.484251449850738e-08;8.25450777188226e-05;1.1803488396743431;121.19866450776023;0.09288870273892756;2040;SSP5-Base
a00da55ec426b4f1743ae9908d383ca4;market for wood chips, wet, measured as dry mass;wood chips, wet, measured as dry mass;kg;RoW;ProcBio;Wood, straw & cork;7.439456164353087e-09;1.092000790769848e-07;0.0065111628837587;0.21521221251169712;0.000365572528224791;2040;SSP5-Base
e4205fc1874ce8470676c4aaf610e6d4;market for adhesive, for metal;adhesive, for metal;kg;RoW;Chemical;Chemical products;1.4003543128566462e-08;6.6720452337650765e-06;0.5235899372369642;9.035861320542077;0.01933639684998523;2040;SSP5-Base
22db46f6ba1211c058e4da0ac386d3e7;market for polyethylene, high density, granulate;polyethylene, high density, granulate;kg;GLO;PlastRub;Plastics & rubber products;8.673948810175537e-09;3.879970369353268e-06;0.6546004772858844;59.64783987592222;0.011707633900544797;2040;SSP5-Base
f131e58b01d481dfa81f6ef6f8c63974;market for sesame seed;sesame seed;kg;GLO;AgriForeAnim;Agricultural & forestry products;2.445264536006113e-08;8.989745566867838e-06;0.2956809809100921;3.5478797437918086;0.01022869724183406;2040;SSP5-Base
ce2347e862ef8b9811a7efc3e7cefa81;market for gypsum plasterboard;gypsum plasterboard;kg;GLO;GlasNonMetal;Glass & other non-metallic products;2.206781394901424e-09;9.252163120067292e-07;0.0222692129044993;0.4871770958831113;0.0003374973067126394;2040;SSP5-Base
5995c0d32558d6771773970dca58798b;market for fava bean seed, organic, for sowing;fava bean seed, organic, for sowing;kg;GLO;AgriForeAnim;Agricultural & forestry products;3.3481891438344933e-08;2.925353871921669e-06;0.0346098025273263;0.7466608800858898;0.0011516310138536703;2040;SSP5-Base
394fee340efc79ca725bbf0364fabe2d;market for peanut;peanut;kg;GLO;AgriForeAnim;Agricultural & forestry products;5.456006935558513e-08;3.919105929684066e-06;0.0513004412303182;0.8757208544901056;0.0012561906294836476;2040;SSP5-Base
de42c824f46fc684a70a53bccfdba6d0;market for gallium, semiconductor-grade;gallium, semiconductor-grade;kg;GLO;Chemical;Chemical products;6.202912594623359e-07;0.0002750043743054;41.12002960751364;342.9582430492384;39.9759605621668;2040;SSP5-Base
f43a560fc8a59cd824517f85afc6655e;market for tubular particleboard;tubular particleboard;m3;RoW;ProcBio;Wood, straw & cork;3.0024710544223983e-06;0.0004240441483315;16.666936858741277;316.15878552762376;0.3050089450350489;2040;SSP5-Base
6a4c7a16d5dfdfd3bf99d550675febf1;market for methyl methacrylate;methyl methacrylate;kg;RoW;PlastRub;Plastics & rubber products;2.833835880533376e-08;1.269970046140544e-05;0.9550277007108362;0.266214338845205;0.05760537878799548;2040;SSP5-Base
fbed425482ee773fb5e2910f71d8141e;market for dimethyl sulfide;dimethyl sulfide;kg;GLO;Chemical;Chemical products;9.303310394073362e-09;5.255710750526327e-06;0.3873547426626911;2.158791402675793;0.0033247062115307805;2040;SSP5-Base
2178b3c770ae64ad3140a2e5fb1405ba;market for wood preservative, organic, indoor use, occasionally wet;wood preservative, organic, indoor use, occasionally wet;kg;GLO;Chemical;Chemical products;5.0708883142543365e-09;2.410437023451244e-06;0.5609703397585769;2.4883898806508267;0.0161802404242856;2040;SSP5-Base
aa15592df343a631cf04260bc4baca76;market for expanded vermiculite;expanded vermiculite;kg;GLO;GlasNonMetal;Glass & other non-metallic products;2.621157671085628e-09;1.326012662930129e-06;0.0399196256231069;0.3571656926375403;0.0006641064484846278;2040;SSP5-Base
48625ffdb1c24080a04f2ae1114e9ce2;market for wood wool;wood wool;kg;RoW;ProcBio;Wood, straw & cork;2.076024527057141e-09;1.874888560752651e-07;0.0065213926230422;0.2614440604777461;0.00020695194344935643;2040;SSP5-Base
bf7a81cddb04bda89159e2deefb64a97;market for folding boxboard carton;folding boxboard carton;kg;RoW;ProcBio;Pulp & paper;2.011123977061825e-08;5.673379489840808e-06;0.1742273545005427;3.314998862376576;0.002071950608770291;2040;SSP5-Base
a6854ff1d9164efdb992aea63e8ba024;market for chicken for slaughtering, live weight;chicken for slaughtering, live weight;kg;GLO;AgriForeAnim;Live animal, fish & their products;3.2817057352721245e-08;7.349358608847822e-06;0.1012837284316876;3.422217987169732;0.0023810762052466675;2040;SSP5-Base
be33116d9801dd9e6a161a7f97be15c4;market for clover seed, Swiss integrated production, at farm;clover seed, Swiss integrated production, at farm;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.2369815606956288e-07;3.907678552499628e-06;0.1573835446460136;3.652438999280136;0.003632616875522573;2040;SSP5-Base
864c358f9f6012bc0f8fb9d6ace2c973;market for solvent, organic;solvent, organic;kg;GLO;Chemical;Chemical products;5.206074264491619e-09;2.2878718983192747e-06;0.543600691234787;1.1192657428825086;0.0051326769786129494;2040;SSP5-Base
2dd3813517a48db8298b10acb4ad4114;market for argon, crude, liquid;argon, crude, liquid;kg;GLO;Chemical;Chemical products;6.479966456219684e-09;2.916774987478405e-06;0.0715148308368871;0.7784029256672923;0.0006737102886303252;2040;SSP5-Base
e56e73e2509e29d118cff4d782cc563a;market for powertrain, for electric passenger car;powertrain, for electric passenger car;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;1.0951220922035453e-07;9.64367126755726e-05;10.911145064746565;96.65054823217126;0.19720582684600904;2040;SSP5-Base
9aec2940b287dc1ce9b13c3adc4c8b32;market for esterquat;esterquat;kg;RoW;Chemical;Chemical products;3.1864958347818384e-08;7.569196942182006e-06;0.2698440014657494;7.601768592708952;0.0044533925224863775;2040;SSP5-Base
806de3a20a6aad4f41b3df84b530bbb0;market for nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX;nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX;kg;GLO;OreMinFuel;Ores, minerals & fuels;9.309389168220782e-06;0.0162473595755502;207.6202656379566;4223.625833316878;62.949789454855335;2040;SSP5-Base
81fd87c8874b7811e915b4a3565b60cb;market for ammonium chloride;ammonium chloride;kg;GLO;Chemical;Chemical products;6.157731199051341e-09;3.009816088874281e-06;0.1329302862742978;8.724249574365418;0.00131655108725941;2040;SSP5-Base
9c0535ecfce1448a871fbf8c863489e4;market for natural gas, high pressure;natural gas, high pressure;m3;World;OreMinFuel;Ores, minerals & fuels;1.651671008168233e-09;6.83121810531121e-07;0.3325787425178101;0.31663563994982075;0.0022511076371688307;2040;SSP5-Base
fa76f4da58fc1866ab2df987ba9df6df;market for dimethyl malonate;dimethyl malonate;kg;GLO;Chemical;Chemical products;2.1781252769217045e-08;1.0439924393803354e-05;0.7394486792740033;19.422524653263686;0.010797279790919306;2040;SSP5-Base
6a447e19f2814b98f974c2c5aebfaa10;market for electrode, negative, Ni;electrode, negative, Ni;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;4.1433155566344804e-07;0.0003320781076188;2.837105542700111;902.2047146447666;0.06568781348368576;2040;SSP5-Base
01b59183a0dadb469528a825385e8af7;market for uranium, enriched 3.8%, in fuel element for light water reactor;uranium, enriched 3.8%, in fuel element for light water reactor;kg;GLO;OreMinFuel;Ores, minerals & fuels;1.0421281948341789e-05;0.0181086120019848;230.66734211239776;4616.9172582710125;69.60278148915718;2040;SSP5-Base
028231b9b9dedf2701eccd92ac8b3b58;market for cottonseed, organic, for sowing;cottonseed, organic, for sowing;kg;GLO;AgriForeAnim;Agricultural & forestry products;2.3073543580793265e-08;6.6585387050687e-07;0.005955337995325;0.2956561432522161;0.00013864712566158356;2040;SSP5-Base
9b9856d732f71b968c9b3f638b62556b;market for propylene, pipeline system;propylene, pipeline system;kg;RoW;OreMinFuel;Ores, minerals & fuels;5.955267098492308e-09;2.321381524476929e-06;0.6543585151979426;0.03801497165309386;0.00881363582483849;2040;SSP5-Base
eaa04a47f3430fe07d301f6cd0b3128d;market for grass silage, organic;grass silage, organic;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.0776441878549888e-08;6.607780320679005e-07;0.0118526923856802;0.540975690384488;0.0004880102598759979;2040;SSP5-Base
b20eafb899a4ae9369c39f791ea6f8e9;market for core board;core board;kg;GLO;ProcBio;Pulp & paper;9.066463999021744e-09;2.833669990792558e-06;0.0673754172530513;4.598429837549932;0.0011045221341393723;2040;SSP5-Base
a7349cf63913eb32029552c1c9a9a20e;market for prochloraz;prochloraz;kg;GLO;Chemical;Chemical products;4.588245807999009e-08;2.312815921520368e-05;1.227394559174061;25.20274935197312;0.014328128447860109;2040;SSP5-Base
e17a492637a3f0da009b56adc791bf7e;market for sawnwood, hardwood, raw, dried (u=20%);sawnwood, hardwood, raw, dried (u=20%);m3;RoW;ProcBio;Wood, straw & cork;7.268178280253284e-06;0.0001847612354801;4.305812415181234;190.50608113011455;0.24374957401413497;2040;SSP5-Base
f9d39e27b00efa0cd1548535570aae5b;market for fraction 7 from naphtha separation;fraction 7 from naphtha separation;kg;GLO;Chemical;Chemical products;5.979713018845182e-09;2.6207430036956817e-06;0.6378341360943729;1.2795628065306275;0.005955197882014343;2040;SSP5-Base
2121ad920c190c0e0f09ce7072b1bb65;market for aclonifen;aclonifen;kg;GLO;Chemical;Chemical products;2.9781414764886068e-08;1.4700684030286687e-05;0.906589151837502;20.702588033894962;0.011957408134335714;2040;SSP5-Base
d0599b36cb901382d8cea9968512739e;market for hay;hay;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.0968692907042876e-08;8.453351589534643e-07;0.0264414032660535;1.177211922317992;0.0008071062422260249;2040;SSP5-Base
6ee892b821472122968b70a2070a22fc;market for quicklime, in pieces, loose;quicklime, in pieces, loose;kg;RoW;GlasNonMetal;Glass & other non-metallic products;3.633316757899059e-09;1.3059297313345348e-06;0.0471771275471707;0.09717798632605779;0.00045954683162933015;2040;SSP5-Base
74a6b4f42934f802a5cbf724884b69f8;market for sodium amide;sodium amide;kg;RoW;Chemical;Chemical products;1.3032221609661769e-08;6.182334028296607e-06;0.2868193720860839;19.04583413323977;0.0025913370131379282;2040;SSP5-Base
83688436c0c23932481625cbfd01aba0;market for petrol, low-sulfur;petrol, low-sulfur;kg;RoW;OreMinFuel;Ores, minerals & fuels;1.377363678941312e-08;3.243557078604785e-06;0.4825258129389712;1.7840412741090401;0.005656178915211146;2040;SSP5-Base
657972e2d1cad01e6badc08a079ef38a;market for refractory material, acid;refractory material, acid;kg;GLO;GlasNonMetal;Glass & other non-metallic products;4.262516295886665e-09;4.344368851776569e-06;0.0651077406232551;0.8223973593163503;0.0011724094270958063;2040;SSP5-Base
27f701452be69ef529a87361bcf2e5a6;market for funnel glass, for cathode ray tube display;funnel glass, for cathode ray tube display;kg;GLO;GlasNonMetal;Glass & other non-metallic products;5.489648719673002e-09;3.749470821787388e-06;0.1215854758291706;4.135622494043822;0.0019137224627957241;2040;SSP5-Base
9f5d213ee7d8a03752aaf531fa1a7bcd;market for ethoxylated alcohol (AE7);ethoxylated alcohol (AE7);kg;RoW;Chemical;Chemical products;1.1871302208408729e-08;5.073167022129844e-06;0.5691275631991635;2.4344999736919424;0.00700412198560796;2040;SSP5-Base
15bc9af41ae15098d9fa3e9fd1fa69c6;market for cobalt hydroxide;cobalt hydroxide;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;1.9828379008603918e-07;0.000159435871634;7.036908581810671;2923.6623224266905;0.20412048290202117;2040;SSP5-Base
0654fa2a94bae92b96257ca44dc238ed;market for poultry manure, fresh;poultry manure, fresh;kg;GLO;Chemical;Chemical products;1.8272771930355528e-11;8.246350791283603e-09;0.0004346689473368;0.019105059878572948;1.143182650589256e-05;2040;SSP5-Base
29b9fa28dd3aa02152b3864899031e0d;market for mango;mango;kg;RoW;AgriForeAnim;Agricultural & forestry products;2.52579185613359e-09;9.004532178257685e-07;0.0095136677934843;0.44911237769797463;0.0002800650079482306;2040;SSP5-Base
30e6f0cb8e8bb4a3f4af5b5ad885f89a;market for ethylamine;ethylamine;kg;GLO;Chemical;Chemical products;1.5737117245269502e-08;6.964586297481628e-06;0.5922578183725047;46.47548620730978;0.0073338578561364795;2040;SSP5-Base
e48b43af66fe1564ea0402c209878322;market for lime, hydraulic;lime, hydraulic;kg;RoW;GlasNonMetal;Glass & other non-metallic products;3.066082338236577e-09;1.2655081323175644e-06;0.0281628192463793;0.1731545051498432;0.0003560505440873581;2040;SSP5-Base
342baff30ae57e0573e84257026d5e2e;market for polyvinylchloride, bulk polymerised;polyvinylchloride, bulk polymerised;kg;GLO;PlastRub;Plastics & rubber products;9.577411952984592e-09;4.562276600164436e-06;0.4363656551471848;206.78008439322036;0.037883456806659464;2040;SSP5-Base
f26980d768519c377a7ec264b866e732;market for refractory, basic, packed;refractory, basic, packed;kg;GLO;GlasNonMetal;Glass & other non-metallic products;1.060544594190884e-08;5.960048791565558e-06;0.5751743897056774;1.1160531870677688;0.0026340845442025555;2040;SSP5-Base
bcf5049a187400db6daa0690b47d5e6d;market for mandarin;mandarin;kg;RoW;AgriForeAnim;Agricultural & forestry products;1.2866063424057742e-08;2.691949750356283e-06;0.0346429166777485;2.1508145412293596;0.0008742090894014494;2040;SSP5-Base
d652929c4508093574e9e957c8535459;market for cathode, NCA, for Li-ion battery;cathode, NCA, for Li-ion battery;kg;RoW;MachElecTrans;Metal/electronic equipments & parts;1.3245612005117452e-07;8.812977606826442e-05;5.835177377871839;984.3050565631278;2.106746186934148;2040;SSP5-Base
de09bd76fd0a2942041893fc210247d7;market for pear;pear;kg;GLO;AgriForeAnim;Agricultural & forestry products;8.939486792919754e-09;2.105693319738119e-06;0.0308966739796679;1.9579630741986;0.0010706175146534018;2040;SSP5-Base
b243372acdb48c25339f1e9b6f877489;market for benzoic acid;benzoic acid;kg;RoW;Chemical;Chemical products;8.103405642656174e-09;3.578740587728462e-06;0.5319744532482432;1.5507915528455927;0.0065615909361252745;2040;SSP5-Base
dd5dd245e75dc87e0219510c31f84652;market for tert-butyl amine;tert-butyl amine;kg;GLO;Chemical;Chemical products;3.1163896482142324e-08;1.5745778841593394e-05;1.066763776025839;32.69899867948418;0.018640006338861006;2040;SSP5-Base
ac49fd5603dd7fa13b766c8a3a191c97;market for pomegranate;pomegranate;kg;GLO;AgriForeAnim;Agricultural & forestry products;2.4032518456569388e-09;9.09591512931816e-06;0.0215691369251583;0.9121818584829483;0.0006766435171760766;2040;SSP5-Base
f1a65e37d64e0d15c6275f566334e6d2;market for aluminium scrap, new;aluminium scrap, new;kg;RoW;AgriForeAnim;Agricultural & forestry products;2.1071635213604648e-10;9.632600679624716e-08;0.0048074669083634;0.19390596574923885;0.00012675939227185708;2040;SSP5-Base
0d0be383a3fbe2cd5838635b801109e3;market for organo-mineral nitrogen fertiliser, as N;organo-mineral nitrogen fertiliser, as N;kg;GLO;Chemical;Chemical products;0.0;0.0;0.0;0.0;0.0;2040;SSP5-Base
cd6ff80dcb82bb6fffe8be574a9d7429;market for broccoli;broccoli;kg;GLO;AgriForeAnim;Agricultural & forestry products;3.5869440222977156e-09;1.3196640841820591e-06;0.033708100297963;1.2921488677948796;0.0013407940505666077;2040;SSP5-Base
6cb80e4a9eecd6fb5ccab5e2016e155f;market for magnesium sulfate;magnesium sulfate;kg;GLO;OreMinFuel;Ores, minerals & fuels;5.456926153890798e-09;3.372234139851558e-06;150.11517033222094;33.48358693357318;0.1313747294529144;2040;SSP5-Base
aaa83f6be7917ee9e34392b02202b0fa;market for trisodium phosphate;trisodium phosphate;kg;GLO;Chemical;Chemical products;2.0945873537527125e-08;1.0164660682864305e-05;0.1666257272674484;13.583203236957718;0.008317074457907093;2040;SSP5-Base
904cdb1c0ae5f3899f71a12623983440;market for kraft paper;kraft paper;kg;RoW;ProcBio;Pulp & paper;3.0222374213765756e-08;4.234766402052515e-06;0.0878027274227949;1.7518993143486108;0.0026363889688800573;2040;SSP5-Base
6d8d12dd7928b36d98f7cc406f440e21;market for thermo-mechanical pulp;thermo-mechanical pulp;kg;GLO;ProcBio;Pulp & paper;7.825410531398104e-09;2.5347603167171056e-06;0.0638905382777792;3.335961821339102;0.0007396979267723091;2040;SSP5-Base
071c1d06be86bcac5ce6df770846da52;market for mandarin, processing grade;mandarin, processing grade;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.3966812843226336e-08;3.0775091861557307e-06;0.0483966644742131;2.7153541735258164;0.0012249374337918908;2040;SSP5-Base
055f5a895f60a9d0bd0bb5d0b487ba28;market for chromium oxide, flakes;chromium oxide, flakes;kg;GLO;Chemical;Chemical products;3.0515874104606855e-08;0.0004664740672728;0.3837844197803263;12.674992757427042;0.00490526952103518;2040;SSP5-Base
d7c279bf726f3a5b8df611c3193c5761;market for supplementary cementitious materials;supplementary cementitious materials;kg;RoW;OreMinFuel;Ores, minerals & fuels;9.560718187165695e-11;5.2791711896413146e-08;0.0029714208867571;0.152779589450956;6.445624297038842e-05;2040;SSP5-Base
196163600a4efa51969dcf6ee28a465f;market for agricultural machinery, tillage;agricultural machinery, tillage;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;2.5074678444153513e-08;2.1381583363141133e-05;0.469531495985644;18.494094889823526;0.003882116927722927;2040;SSP5-Base
ef57ea33889bf8b7d17b4a1f16464d83;market for cocamide diethanolamine;cocamide diethanolamine;kg;GLO;Chemical;Chemical products;6.557965696896922e-08;1.1520613829885795e-05;0.3287015723557998;5.986960673685983;0.006500660502504374;2040;SSP5-Base
f9fde136b641f706b93b33584820241f;market for plywood;plywood;m3;RoW;ProcBio;Wood, straw & cork;1.5806055273948258e-05;0.0027095276909528;45.921834967746825;1157.5128775841565;1.0492092503240371;2040;SSP5-Base
202f002a2dd82cdd3a95fec5485909c7;market for polarizer, liquid crystals and colour filters, for liquid crystal display;polarizer, liquid crystals and colour filters, for liquid crystal display;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;4.633543709447348e-07;0.0002172927987821;6.742585719298967;88.24968799784024;1.475726091913723;2040;SSP5-Base
1d6a7a2564e48f07081b637f6fd3b5d4;market for paraffin;paraffin;kg;GLO;OreMinFuel;Ores, minerals & fuels;3.634793287060349e-09;1.844993861717415e-06;0.5254729999978999;0.6101068364702005;0.00037469323655172563;2040;SSP5-Base
492bc562567c44952ccfd3f031c1e433;market for cadmium chloride, semiconductor-grade;cadmium chloride, semiconductor-grade;kg;GLO;Chemical;Chemical products;2.3086004417259385e-08;3.094297731200753e-05;0.3207194820760388;12.436383361848613;0.057565916380168614;2040;SSP5-Base
62d4e435f554a40fa08796b24ee07441;market for NCA hydroxide;NCA hydroxide;kg;RoW;Chemical;Chemical products;1.0653524279248692e-07;7.793747811996839e-05;2.932317382145249;1031.2780601176305;2.3249300550593586;2040;SSP5-Base
4c28de4114cc15a555d2c447878fb615;market for magnesium;magnesium;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;1.0424606105678117e-07;0.0001031232228503;1.148893275871364;35.094923507033315;0.02610939166796874;2040;SSP5-Base
94f4e6f35af7a78eaaa5a5b7e9624dbc;market for tin dioxide;tin dioxide;kg;GLO;Chemical;Chemical products;7.188681080616563e-08;0.0001658722086228;2.140517252158592;949.4913242221486;0.0137445788975272;2040;SSP5-Base
ec1b439ff6529752270913f9a7b804da;market for hexamethylene-1,6-diisoncyanate;hexamethylene-1,6-diisoncyanate;kg;RoW;Chemical;Chemical products;2.29981675302761e-08;1.1057845817707771e-05;0.7940283310535479;12.306400850796457;0.01373533700500461;2040;SSP5-Base
8a4a5b701f68b5d1559ed70719edd1fc;market for bentonite;bentonite;kg;GLO;OreMinFuel;Ores, minerals & fuels;3.1617249545217017e-10;1.286378885092831e-07;0.0077544980358337;0.12631432537384096;0.0002103988526543779;2040;SSP5-Base
98cb6d70c27cfe79fb971ab158a82826;market for sawnwood, softwood, dried (u=10%), planed;sawnwood, softwood, dried (u=10%), planed;m3;RoW;ProcBio;Wood, straw & cork;8.167624176278529e-06;0.0003156383070227;4.917224689725075;207.42322476861887;0.3053607243396594;2040;SSP5-Base
b1bdfcf5dc3824bae8c4f0d731de267f;market for MOX fuel element, for light water reactor;MOX fuel element, for light water reactor;kg;GLO;OreMinFuel;Ores, minerals & fuels;1.8753998398040126e-07;0.0001728722159385;2.720044962036046;507.733832585617;2.687782129366299;2040;SSP5-Base
930388798b1408267a58d2fa79cd6e33;market for sodium cumenesulphonate;sodium cumenesulphonate;kg;GLO;Chemical;Chemical products;9.985913289619187e-09;5.382435243669904e-06;0.4257837378457253;3.831045429592307;0.006213061485566748;2040;SSP5-Base
4d75fac037347153abcc17a5f9666647;market for landed anchovy, fresh;landed anchovy, fresh;kg;RoW;AgriForeAnim;Live animal, fish & their products;8.195534601003038e-10;4.57361066772523e-07;0.0115950463667218;0.1327419410172625;0.0003292816831678931;2040;SSP5-Base
7cd1b890347dc47f4e8e4a976cfbe587;market for light fuel oil;light fuel oil;kg;RoW;OreMinFuel;Ores, minerals & fuels;3.545064563844616e-09;1.572386344595856e-06;0.5362793740976459;0.4458273964009876;0.005115568193309558;2040;SSP5-Base
306679b4bd7a801c5d60a2ff37fb3734;market for gravel, round;gravel, round;kg;RoW;OreMinFuel;Ores, minerals & fuels;6.471591655437004e-11;2.9876288402737824e-08;0.0013270785314271;0.0470724567913465;4.471846594923937e-05;2040;SSP5-Base
a2694f60fef1087b50a2caa4fb1c602d;market for polystyrene foam slab, 10% recycled;polystyrene foam slab, 10% recycled;kg;GLO;PlastRub;Plastics & rubber products;1.4880117425278429e-08;6.529801565112278e-06;0.7586848792888804;4.997764656567685;0.0446266098416023;2040;SSP5-Base
617c133ea4ca61c2be1502415527c32e;market for reeled raw silk hank;reeled raw silk hank;kg;GLO;ProcBio;Textile;1.8927952810108192e-06;0.0005969956340565;7.868679653491807;1402.7559895181694;0.27120571270560745;2040;SSP5-Base
5a07b5c0a0c70e0c2725623d538d4aa1;market for uranium, enriched 4%, in fuel element for light water reactor;uranium, enriched 4%, in fuel element for light water reactor;kg;GLO;OreMinFuel;Ores, minerals & fuels;1.0922536539995777e-05;0.0190694550712482;243.77228502525855;4880.567748381275;73.88246694167607;2040;SSP5-Base
e50d5fc203a587700969ad0c2e059121;market for ammonia, anhydrous, liquid;ammonia, anhydrous, liquid;kg;RoW;Chemical;Chemical products;1.2107759413877741e-08;5.164620589260031e-06;0.2430518821706148;1.3990371624420799;0.00187509666551505;2040;SSP5-Base
c16dcffc37a27b5c02dee528e97c03e8;market for ethanol, without water, in 99.7% solution state, from fermentation, vehicle grade;ethanol, without water, in 99.7% solution state, from fermentation, vehicle grade;kg;RoW;Chemical;Chemical products;2.758983149222975e-08;6.051223757070354e-06;0.0881873294006192;4.088321766157409;0.002236524536614305;2040;SSP5-Base
4ef53d468f404cb9987592485e9cf351;market for pig iron;pig iron;kg;World;MetalAlloy;Basic metals & alloys, their semi-finished products;6.924371229483963e-09;3.694127723924436e-06;0.2554898241394366;1.2630747162852618;0.0015425050545057033;2040;SSP5-Base
b6f5dea381d6d63761267e3dc37baaa7;market for sawnwood, hardwood, raw, dried (u=10%);sawnwood, hardwood, raw, dried (u=10%);m3;RoW;ProcBio;Wood, straw & cork;8.093006064092647e-06;0.0003939070341758;5.055293244224307;214.5156913348273;0.26331402464374404;2040;SSP5-Base
e00cbb03fdc5efbd82cb393eb7edeecf;market for cobalt;cobalt;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;2.790309332707221e-07;0.0002926634447926;8.636951970345155;3217.1913739347037;0.4830942018082243;2040;SSP5-Base
6ce33874b5dcc67c29909b77cf75e4ff;market for nitrobenzene;nitrobenzene;kg;RoW;Chemical;Chemical products;1.4014186421081172e-08;7.555263368260638e-06;0.4489578344163288;2.3268140971704976;0.006817155629783591;2040;SSP5-Base
02175d13c0d086ee5e8e764a49f9ae12;market for paper, woodcontaining, supercalendered;paper, woodcontaining, supercalendered;kg;RoW;ProcBio;Pulp & paper;1.7332957783072345e-08;4.104667689123354e-06;0.128372221352372;2.0039828724009983;0.0024779921333013505;2040;SSP5-Base
1a8baac9137e8e15307bc13e7cb7cc40;market for benzimidazole-compound;benzimidazole-compound;kg;GLO;Chemical;Chemical products;9.836667344517009e-08;7.328609095860606e-05;0.895602698648726;22.166047652405666;0.012431235073488787;2040;SSP5-Base
b0ccf4b640d7a7ac8a14a27de179c5eb;market for rice seed, for sowing;rice seed, for sowing;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.7641810218182445e-08;4.693799877690107e-06;0.0421564711507034;1.1088966233504363;0.0014265172529569097;2040;SSP5-Base
