location;database;code;name;reference product;unit;Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;log parameters;emptied;activity type
GLO;SSP1-PkBudg500-2020;86182df0f16d97107d0667b5af905514;market for liquid manure tank trailer;liquid manure tank trailer;kilogram;0.004854368379906;1.0512973718461145e-07;2.0568867595931732e-08;1.6458754884102575e-05;0.4042586827080357;;;;
RoW;SSP1-PkBudg500-2020;0810326f53d2c4315c4c1eee2ba0f8d0;market for ethyl benzene;ethyl benzene;kilogram;0.0088663734693239;1.4291746411213072e-08;9.894736314116953e-09;4.765777469533724e-06;0.6195465821470125;;;;
RoW;SSP1-PkBudg500-2020;d5d9a37439be90404fe4edc571a7d9af;market for concrete block;concrete block;kilogram;0.0002939094278529;1.310193334002741e-09;6.874049100573794e-10;3.22261957408742e-07;0.009386992902327;;;;
GLO;SSP1-PkBudg500-2020;c5dc217b84ab63fc2eff05a2fe605a9d;market for intermodal shipping container, 20-foot;intermodal shipping container, 20-foot;unit;211.9516469717044;0.0002804717889978;4.810471580890168e-05;0.0549287492037328;882.0359503219947;;;;
GLO;SSP1-PkBudg500-2020;7be7022536a546729b3f348653fdd668;market for permanent magnet, for electric motor;permanent magnet, for electric motor;kilogram;1.2882503880870573;8.169466031369979e-05;1.9457695016678893e-07;8.93971806419579e-05;401.8088322564822;;;;
GLO;SSP1-PkBudg500-2020;cc2454f46821f947cb7bb560a7dd43bf;market for rye seed, for sowing;rye seed, for sowing;kilogram;0.0014451289121286;1.1932140393811292e-08;2.66733857768632e-08;2.3835176224556176e-06;0.060782212809933;;;;
GLO;SSP1-PkBudg500-2020;fc220c73a8fd0b18427b8906c0583178;market for hafnium sponge;hafnium sponge;kilogram;0.0233530966383634;0.0003778785319043;1.5187498922572688e-07;0.0001134028745339;2.6040732521976198;;;;
RoW;SSP1-PkBudg500-2020;83688436c0c23932481625cbfd01aba0;market for petrol, low-sulfur;petrol, low-sulfur;kilogram;0.0058333526495367;1.0605676291354732e-08;9.672217946577517e-09;2.6739382013603718e-06;0.5164770349633347;;{'fossil CO2 per kg fuel': 2.9038302749640668, 'non-fossil CO2 per kg fuel': 0.23642958860455307, 'lower heating value': 42.60000000000001};True;
GLO;SSP1-PkBudg500-2020;af0765000b37d1722b2ef084eae21783;market for electrolyte, for solid oxide fuel cell;electrolyte, for solid oxide fuel cell;kilogram;0.0103879271757793;1.6056599046586397e-07;3.817597647740277e-08;2.5848790097653915e-05;1.0739888150956518;;;;
GLO;SSP1-PkBudg500-2020;2790423bf2bd8a7c4de6bce9a39ff19c;market for aluminium removed by turning, average, conventional;aluminium removed by turning, average, conventional;kilogram;0.4450038915477384;2.404538808698269e-07;4.99386537516564e-08;3.201895514905424e-05;0.5473202456347328;;;;
GLO;SSP1-PkBudg500-2020;d0132fcb5b8279ba678a58bb92dadb5f;market for sodium ethoxide;sodium ethoxide;kilogram;0.0048593733064383;7.179778852406793e-08;1.114089705812782e-08;5.347405946167721e-06;0.3783250694697334;;;;
GLO;SSP1-PkBudg500-2020;4f55756c56a20b81be130e73b564f01b;market for deinked pulp, wet lap;deinked pulp, wet lap;kilogram;0.0003105685136964;1.8002626482942875e-08;3.8700110404227485e-09;1.6776303873498397e-06;0.0231564871288003;;;;
World;SSP1-PkBudg500-2020;8478e9d7b5fd4afe92dd169e7223efd5;market for steel, low-alloyed;steel, low-alloyed;kilogram;0.0016916877279035;2.3365184722843293e-08;8.950860790976696e-09;1.41491728342463e-05;0.2251397691992975;;;;
GLO;SSP1-PkBudg500-2020;ca487247d88662a6433b8394bee3749b;market for soybean seed, organic, for sowing;soybean seed, organic, for sowing;kilogram;0.0011637481250665;7.926928280178388e-09;4.0453678168677065e-08;1.986889020814876e-06;0.0362247669090201;;;;
RoW;SSP1-PkBudg500-2020;ec1b439ff6529752270913f9a7b804da;market for hexamethylene-1,6-diisoncyanate;hexamethylene-1,6-diisoncyanate;kilogram;0.0136347310518321;1.4278746704482058e-07;2.5413014343381693e-08;1.2374905976532668e-05;0.801359857778563;;;;
GLO;SSP1-PkBudg500-2020;42ab90bb3ceeaba583bf9ee1a6dc85ef;market for natural gas service station;natural gas service station;unit;56.81773394449554;0.0003673960850765;0.0001934945743547;0.1074750274469232;2659.969540984537;;;;
GLO;SSP1-PkBudg500-2020;189d143c6efd2310d7522b03abb89435;market for inert material landfill;inert material landfill;unit;11977.369247180952;0.0209127459225242;0.0123180719798953;4.863979435022032;767127.8601028757;;;;
GLO;SSP1-PkBudg500-2020;68f338605c96b9d78782ab8d7b56ebab;market for brass removed by turning, average, computer numerical controlled;brass removed by turning, average, computer numerical controlled;kilogram;0.4667667030878895;3.687763641145192e-07;1.735684123045801e-07;0.0001718256126301;0.7450886992912273;;;;
GLO;SSP1-PkBudg500-2020;795c88e2ceb654df436ccd5c84c5914f;market for process-specific burdens, import of copper to Switzerland;process-specific burdens, import of copper to Switzerland;kilogram;0.0006904439116054;6.34362591560405e-08;1.75113664414314e-08;2.5066658142002787e-05;0.0612942567137328;;;;
GLO;SSP1-PkBudg500-2020;6c802a66fa6db44788fe1160026ad951;market for iron(II) chloride;iron(II) chloride;kilogram;0.0002909711375909;1.2197060338918128e-08;1.2186788338585779e-09;7.397273246154014e-07;0.0141277856250514;;;;
GLO;SSP1-PkBudg500-2020;bd3e39f783dd3ec20d9c70ed139efc2c;market for blast furnace;blast furnace;unit;954006.3980705976;1.269435286995141;0.7571673478083648;534.8250099575466;7512319.8487372;;;;
GLO;SSP1-PkBudg500-2020;916c32e1ae8cc50a9d5bfe8ffcfec267;market for polysulfide, sealing compound;polysulfide, sealing compound;kilogram;0.0156257835877586;5.0783427850193465e-08;8.936327695426101e-09;9.800065271858423e-06;0.2620483539681936;;;;
RoW;SSP1-PkBudg500-2020;5e7ba1d849f7d41f0fb5bae9ab8ef06d;market for furnace, logs, 6kW;furnace, logs, 6kW;unit;0.5156717917050335;9.331304431271044e-06;1.8670082698175572e-06;0.0024376526008188;37.98664924217263;;;;
RoW;SSP1-PkBudg500-2020;ae4a4b286baf64e432ec0ac447f8bb19;market for chlorine dioxide;chlorine dioxide;kilogram;0.0045364609038494;3.146039066360241e-07;3.695561959962094e-08;2.188288387050112e-05;0.4029007492535849;;;;
GLO;SSP1-PkBudg500-2020;686d78fa45898d3084761c9684a6137d;market for mecoprop;mecoprop;kilogram;0.0088864535656131;1.9030929954741613e-07;2.12401229942435e-08;1.046470253411202e-05;0.704081554454708;;;;
GLO;SSP1-PkBudg500-2020;9ab4e4fc0af0e3fa68272bf9d5e2bf37;market for integrated circuit, logic type;integrated circuit, logic type;kilogram;1.261824357407114;7.564205566775356e-05;8.84208324279376e-06;0.0071152344054781;87.0549120404209;;;;
GLO;SSP1-PkBudg500-2020;877f7125888d19c6f178027bc373e4d8;market for rape seed;rape seed;kilogram;0.0014343586532689;8.333924259985458e-09;4.295432378767385e-08;3.391169389728646e-06;0.0612952662355571;;;;
GLO;SSP1-PkBudg500-2020;f32ba57ebce8c08759275f740a88f370;market for cyanuric chloride;cyanuric chloride;kilogram;0.0116338264655249;1.4773121934568245e-07;2.1804260958735518e-08;1.0328577385193855e-05;0.5570046340304171;;;;
GLO;SSP1-PkBudg500-2020;5237d7457f053de443e9eeb238345177;market for horn meal;horn meal;kilogram;8.471810369796808e-05;1.7147791730996283e-09;3.488522790267295e-10;1.3837193171530898e-07;0.0097635448507804;;;;
GLO;SSP1-PkBudg500-2020;202f002a2dd82cdd3a95fec5485909c7;market for polarizer, liquid crystals and colour filters, for liquid crystal display;polarizer, liquid crystals and colour filters, for liquid crystal display;kilogram;1.4767630920580304;6.754321375434607e-06;5.774452264227124e-07;0.0002795569803104;7.172920701199015;;;;
RoW;SSP1-PkBudg500-2020;3a6ef130f69301451623f07c681afe8c;market for sawnwood, softwood, raw, dried (u=10%);sawnwood, softwood, raw, dried (u=10%);cubic meter;0.2729594060608536;1.3895979984254667e-06;7.631395077673984e-06;0.0002816197690377;4.129141638140554;;;;
RoW;SSP1-PkBudg500-2020;3613a817f05b3bc4a675f72cf9672203;market for hydrogen cyanide;hydrogen cyanide;kilogram;0.0172563064074308;9.981795253395388e-09;1.924103372879557e-08;8.07854897334461e-06;0.7305248215226248;;;;
RoW;SSP1-PkBudg500-2020;a29e9b49ad04ac016ff07431b2f842ae;market for nylon 6-6;nylon 6-6;kilogram;0.0383387678239306;1.0022091370099047e-09;3.187359040538808e-08;1.3966810464179992e-05;0.9823280129934258;;;;
GLO;SSP1-PkBudg500-2020;2438d970ebdcda02e9d9407abc812745;market for heat and power co-generation unit, 200kW electrical, components for heat only;heat and power co-generation unit, 200kW electrical, components for heat only;unit;28.790671584365576;0.000491011324495;8.866179513103619e-05;0.0873382911476658;1921.5745792519645;;;;
GLO;SSP1-PkBudg500-2020;6b91d13fed37d1ae23c886eb46dce2b5;market for drawing of pipe, steel;drawing of pipe, steel;kilogram;0.09484038799387;9.772548886800324e-09;1.641041910154402e-09;1.7457880832546814e-06;0.0218717326542033;;;;
GLO;SSP1-PkBudg500-2020;7ff5561957830c3f8b5494ae89e24e5f;market for anode, paste, for aluminium electrolysis;anode, paste, for aluminium electrolysis;kilogram;0.0052382459665194;9.002855603128878e-09;3.3424206433717707e-09;1.5184648298355842e-06;0.4357674471376266;;;;
RoW;SSP1-PkBudg500-2020;dc17e05e556b240e013fe6dcd19fad70;market for pitch;pitch;kilogram;0.0050614142793799;2.9688355742194204e-09;3.160677051969593e-09;1.404167015404659e-06;0.4955764996052688;;;;
RoW;SSP1-PkBudg500-2020;256a3a34b53e9da99b95d4c3d63290c9;market for sawnwood, board, softwood, dried (u=20%), planed;sawnwood, board, softwood, dried (u=20%), planed;cubic meter;0.378514295363325;1.965059728502764e-06;9.72376304145752e-06;0.0002994820074886;7.654580849727473;;;;
RoW;SSP1-PkBudg500-2020;b5931cc2f3f41e207813fb5d58e198f8;market for palm fruit bunch;palm fruit bunch;kilogram;0.0001532796759032;7.32840779613113e-10;4.387926483671842e-09;5.537248202522707e-07;0.0041190291988354;;;;
GLO;SSP1-PkBudg500-2020;cb9bf6bd3a991c19c50a28570357f8f3;market for soda ash, dense;soda ash, dense;kilogram;0.0010585792137061;2.912896474347732e-08;5.307792496780056e-09;2.6311876745893404e-06;0.1087361274093008;;;;
GLO;SSP1-PkBudg500-2020;6ca84afd2a960b89a878add572e23ed8;market for gadolinium oxide;gadolinium oxide;kilogram;6.312364699926266;0.0005432664146884;7.958740002532046e-07;0.0003336163663645;66.42860714210292;;;;
GLO;SSP1-PkBudg500-2020;74a3370cdca748e28115aa91a34f81d9;market for amidosulfuron;amidosulfuron;kilogram;2.690311614306633;4.36985253180627e-07;1.5814797850423625e-07;7.300160762054539e-05;1.161627839826726;;;;
GLO;SSP1-PkBudg500-2020;869a2f2a8903e1426b70cbea55ba10ab;market for sulfite pulp, bleached;sulfite pulp, bleached;kilogram;0.0008931953678907;2.3038695676578443e-08;1.7352854571479322e-08;4.670646911216481e-06;0.0635723996214548;;;;
GLO;SSP1-PkBudg500-2020;d159da75569807fa5869d3a82f5de121;market for carbon black;carbon black;kilogram;0.0036582516748764;9.020619833573997e-09;9.403235033992916e-09;4.72246265041123e-06;0.8107147223288288;;;;
GLO;SSP1-PkBudg500-2020;a153d28b2dc270ef389ce6385895c067;market for metal catalyst for catalytic converter;metal catalyst for catalytic converter;kilogram;34.950617141608326;0.000463750439186;0.0006420886141862;0.605396998051159;3286.333010734908;;;;
RoW;SSP1-PkBudg500-2020;8a9180e2f3ba09cbbf928b887930a815;market for butyl acrylate;butyl acrylate;kilogram;0.0083516841076526;6.96073746838685e-08;2.3810963549238314e-08;1.1512235847812669e-05;0.7051418401246499;;;;
GLO;SSP1-PkBudg500-2020;fcafb73f72bbe64c3ff62efe90cb006e;market for heat and power co-generation unit, 200kW electrical, diesel SCR, common components for heat+electricity;heat and power co-generation unit, 200kW electrical, diesel SCR, common components for heat+electricity;unit;77.18063952299325;0.0028704775416672;0.0006232918831851;0.4979295472132584;7837.290556521009;;;;
RoW;SSP1-PkBudg500-2020;d3ddae82449f19ee86473a36c5cdda9c;market for sawnwood, lath, softwood, raw, dried (u=10%);sawnwood, lath, softwood, raw, dried (u=10%);cubic meter;0.4170217518542926;1.805386735177007e-06;1.3610106777073322e-05;0.0003424143777267;7.892290988503738;;;;
GLO;SSP1-PkBudg500-2020;67e0a2358d9b6d3e033618154a538645;market for printed paper, offset;printed paper, offset;kilogram;0.0061929885433359;7.017279048278494e-08;3.33541972626311e-08;8.949593174029706e-06;0.6379060779594424;;;;
GLO;SSP1-PkBudg500-2020;735ed83b260790bd631709fa25591669;market for furnace, wood chips, hardwood storage area, 1000kW;furnace, wood chips, hardwood storage area, 1000kW;unit;52.415912138785934;0.0005184795560512;0.0001803038366023;0.1559960740057056;2870.2876070141747;;;;
GLO;SSP1-PkBudg500-2020;acf95acf991d2932c76e32509a2bf9b2;market for isobutane;isobutane;kilogram;0.0033009027215209;1.554572168740384e-08;4.201134985442768e-09;2.069471999098008e-06;0.4438421014696665;;;;
GLO;SSP1-PkBudg500-2020;95b8c725d30477a6f7af060844f27fa1;market for textile, nonwoven polyester;textile, nonwoven polyester;kilogram;0.0548904152039548;1.3289595600557933e-07;2.5386112127912562e-08;1.2332184611812984e-05;0.7743071888674182;;;;
RoW;SSP1-PkBudg500-2020;2754c06f1ae7a343428d4691eb813be1;market for lorry, 40 metric ton;lorry, 40 metric ton;unit;313.3814985693231;0.0008463245512028;0.0002294554900122;0.2813879252958885;5453.834134554341;;;;
RoW;SSP1-PkBudg500-2020;63ea017e389a07a36765e03be75c2485;market for aniline;aniline;kilogram;0.0099714874672722;4.5685123951027356e-08;2.213733843368728e-08;1.198341670661708e-05;0.680389092547676;;;;
GLO;SSP1-PkBudg500-2020;b407d4e67d75198d37b65d50ecba0349;market for chemi-thermomechanical pulp;chemi-thermomechanical pulp;kilogram;0.0007127879120205;8.15676083876162e-08;9.860746566718798e-09;3.750772155944399e-06;0.0653800171816874;;;;
GLO;SSP1-PkBudg500-2020;777e168e95abdec89525a88fec70d3f1;market for refrigeration machine, R134a as refrigerant;refrigeration machine, R134a as refrigerant;unit;44.145024759948924;0.0001016092843847;3.1514423267189395e-05;0.0217363269380752;268.11492605593253;;;;
GLO;SSP1-PkBudg500-2020;c57acd5f9990d38f116360f889bd5068;market for electrolyte, nickel-rich;electrolyte, nickel-rich;cubic meter;1.7975798830541072;6.334853053520192e-05;1.8533061359540744e-06;0.0014882160857378;64.5729789937838;;;;
RoW;SSP1-PkBudg500-2020;154480f3a24f94a47285974d3d6eb38c;market for sawnwood, board, hardwood, dried (u=10%), planed;sawnwood, board, hardwood, dried (u=10%), planed;cubic meter;0.3767875571270056;2.7381987989330525e-06;8.913285661032842e-06;0.0005251553534973;9.71540216398036;;;;
RoW;SSP1-PkBudg500-2020;a0eb06865e4230e9018112f6db1f0140;market for oriented strand board;oriented strand board;cubic meter;0.6999672112486796;6.172675705695726e-06;1.1277022897573468e-05;0.0013209873614756;37.52490488554203;;;;
GLO;SSP1-PkBudg500-2020;097f1444a1b7a75db442c4a53a2f305c;market for manganese(III) oxide;manganese(III) oxide;kilogram;0.0014902991744568;8.61520221982629e-08;9.991305597506164e-09;4.4704273048742095e-06;0.1274074471684571;;;;
GLO;SSP1-PkBudg500-2020;d2071651747d4ac7708dd0c07590d847;market for strawberry seedling, for planting;strawberry seedling, for planting;unit;8.331997896737843e-06;1.1397717920732019e-10;1.965991433219287e-10;4.1606133319307375e-08;0.0003095000011512;;;;
RoW;SSP1-PkBudg500-2020;29b9fa28dd3aa02152b3864899031e0d;market for mango;mango;kilogram;0.000275792536822;2.3880770890439988e-09;2.577349892180224e-09;9.34759920372114e-07;0.0095906637442302;;;;
GLO;SSP1-PkBudg500-2020;7ec96866b7bbd1bf82435c112d6eba09;market for diode, glass-, for through-hole mounting;diode, glass-, for through-hole mounting;kilogram;0.5459116003622915;1.2350655404269903e-05;1.105276620285509e-06;0.0005661357044146;14.787916552844525;;;;
GLO;SSP1-PkBudg500-2020;3249020938f10bd074cfa20c818cd12d;market for napropamide;napropamide;kilogram;0.0113691072132278;2.975825319831944e-07;1.2984060936006589e-07;9.657649872443876e-05;1.0914964026543523;;;;
GLO;SSP1-PkBudg500-2020;8c156de535cc461905edb18f17ec9ce8;market for sponge iron;sponge iron;kilogram;0.0007086963724328;7.032688500916275e-09;8.14884662467578e-09;4.036464551902307e-06;0.0649347893679145;;;;
GLO;SSP1-PkBudg500-2020;5b1ff2a1166a5dfa3f70f8615300f0db;market for acetic acid, without water, in 98% solution state;acetic acid, without water, in 98% solution state;kilogram;0.0033094869326895;7.819339095314778e-08;8.862192575978467e-09;4.189962807799663e-06;0.3683624154308962;;;;
GLO;SSP1-PkBudg500-2020;60391cd11307b0ca5082770ce0baec14;market for chloridazon;chloridazon;kilogram;0.0102000607493567;3.500377019708376e-07;3.9990219718546456e-08;2.124348792919728e-05;0.8261086910874301;;;;
RoW;SSP1-PkBudg500-2020;e8977b31df76329881665593d28c5b2d;market for acrylic filler;acrylic filler;kilogram;0.0022429786354254;1.0715317773557942e-08;3.123335619290868e-09;1.5745448472477212e-06;0.098632984442462;;;;
RoW;SSP1-PkBudg500-2020;f59843618426b3f1f953bf36984b49f2;market for chloromethyl methyl ether;chloromethyl methyl ether;kilogram;0.0025631643373689;3.54155808568309e-08;6.9763290615362725e-09;3.6219336046203618e-06;0.2923804282558432;;;;
World;SSP1-PkBudg500-2020;386655481ca74b259b02a53d3ebd3838;market for cement, CEM III/A;cement, CEM III/A;kilogram;0.0003393579186566;4.6536900619911935e-09;2.313675340914797e-09;1.0009749739941528e-06;0.0226986573765584;;;;
RoW;SSP1-PkBudg500-2020;c02e8dd8466b0fa7d15e14a1eea8ca1b;market for sawnwood, lath, hardwood, dried (u=10%), planed;sawnwood, lath, hardwood, dried (u=10%), planed;cubic meter;0.384068264555915;2.8514958053324525e-06;9.133885332577917e-06;0.000538786813011;9.914564161716187;;;;
GLO;SSP1-PkBudg500-2020;2163fa3e7bae53cb43355ec6acc7cc3e;market for onshore natural gas field infrastructure;onshore natural gas field infrastructure;unit;4685.122771869101;0.079455867854667;0.0174480684144626;18.282989348611917;424455.5152827303;;;;
GLO;SSP1-PkBudg500-2020;869972f33ab3b9ca61abf423b95fd28a;market for ryegrass-red&Egyptian clover-mixture silage;ryegrass-red&Egyptian clover-mixture silage;kilogram;0.0006309689164399;1.4181360535121671e-09;1.7837490785255456e-08;1.8238386578250096e-06;0.0158254684498248;;;;
GLO;SSP1-PkBudg500-2020;105d34b6b34a5de233596a08ebb30578;market for scandium oxide;scandium oxide;kilogram;1.7406974138547262;1.087590795238529e-05;9.90401895278492e-06;0.0113010215512486;177.46266874229244;;;;
