;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;emptied;log parameters
88dadec1521be00abcbc3dc0325bd0fe;GLO;SSP5-Base-2040;88dadec1521be00abcbc3dc0325bd0fe;market for magnesium chloride, from zirconium sponge production;magnesium chloride, from zirconium sponge production;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6706d6a0e7fcb0523210743ad64d8be5;GLO;SSP5-Base-2040;6706d6a0e7fcb0523210743ad64d8be5;market for ryegrass silage;ryegrass silage;kilogram;0.07625039851333798;0.00039185737475018413;0.0005797927154163168;4.975046246064279e-10;1.592389385215033e-08;1.6136392050279865e-06;0.01340015513341778;;;
74f2c59707a53906183ba479f596d3fc;GLO;SSP5-Base-2040;74f2c59707a53906183ba479f596d3fc;market for dust collector, electrostatic precipitator, for domestic use;dust collector, electrostatic precipitator, for domestic use;unit;59.075333150310954;0.4085403198765466;0.4116740512345265;1.0495772110662646e-06;9.33395976922495e-07;0.0008119385056264553;6.576479947574917;;;
7752e33a0bd5a6347d125c67da9dcd85;GLO;SSP5-Base-2040;7752e33a0bd5a6347d125c67da9dcd85;market for sawnwood, hardwood, raw;sawnwood, hardwood, raw;cubic meter;174.96728332351125;0.20947362014180115;0.3603024074244201;5.94503395121805e-07;7.0188873578816745e-06;0.00018456451208571803;8.720508567261646;;;
c139c526310e5a5c48e9d9d86e3b6d2c;GLO;SSP5-Base-2040;c139c526310e5a5c48e9d9d86e3b6d2c;market for metaldehyde;metaldehyde;kilogram;1.1041485090509142;0.0009138730223156174;0.006680544385197763;1.991033589874705e-08;1.0019251124508793e-08;4.599362644747096e-06;0.4861893374766352;;;
5187ae6ad907a7a0b0bcfdca9e088cd1;GLO;SSP5-Base-2040;5187ae6ad907a7a0b0bcfdca9e088cd1;market for fatty alcohol;fatty alcohol;kilogram;1.4649071014327792;0.004720809346213955;0.004815411928704607;9.859029038600744e-09;3.102177894893783e-08;7.426050045035914e-06;0.40495653406577525;;;
3e589ec10908d760d052385114ca2044;GLO;SSP5-Base-2040;3e589ec10908d760d052385114ca2044;market for powertrain, for electric scooter;powertrain, for electric scooter;kilogram;7.296097732714591;0.16069029640385518;0.23045621752438927;2.829827044974557e-06;9.505297793272954e-08;7.24519396494463e-05;13.75268304921881;;;
c57acd5f9990d38f116360f889bd5068;GLO;SSP5-Base-2040;c57acd5f9990d38f116360f889bd5068;market for electrolyte, nickel-rich;electrolyte, nickel-rich;cubic meter;2819.097779593015;23.825648509329213;1.796461206452677;6.159668596679701e-05;1.802910701578618e-06;0.0014511180540696346;64.05478668007288;;;
e34c9e0152274d60bb9c70d2dcf84914;GLO;SSP5-Base-2040;e34c9e0152274d60bb9c70d2dcf84914;market for toner module, laser printer, colour;toner module, laser printer, colour;unit;3.7072902712155607;0.01779529139047859;0.05622537702359803;2.0413578611535597e-07;4.888160866181739e-08;2.487791709262708e-05;0.9920545034579914;;;
d9945190a5311cda1820381b8b9c3e60;RoW;SSP5-Base-2040;d9945190a5311cda1820381b8b9c3e60;market for solid bleached and unbleached board carton;solid bleached and unbleached board carton;kilogram;0.6590162043356271;0.0014890491853075322;0.0024508989619333498;1.8323752013414785e-08;2.8218001389557942e-08;4.683147958565379e-06;0.09051408296037095;;;
76b946a1f4a9477cad37a8977445d47d;RoW;SSP5-Base-2040;76b946a1f4a9477cad37a8977445d47d;market for sawnwood, board, softwood, raw, dried (u=20%);sawnwood, board, softwood, raw, dried (u=20%);cubic meter;104.73764007574047;0.1111586257919043;0.3585124706409357;5.800925637126969e-07;9.631629079373788e-06;0.00022420736354717503;6.631877081136024;;;
b8160daeadf769967ad054f6e6b448e3;GLO;SSP5-Base-2040;b8160daeadf769967ad054f6e6b448e3;market for Distiller's Dried Grains with Solubles;Distiller's Dried Grains with Solubles;kilogram;0.028739436210286008;0.00012715724767366996;5.719456680466742e-05;1.8206992134271194e-10;3.675182750338152e-10;1.0957417406295507e-07;0.0030597563700693487;;;
20d3342cb434fbdc7be4f54ee6148dc5;GLO;SSP5-Base-2040;20d3342cb434fbdc7be4f54ee6148dc5;market for nickel concentrate, 16% Ni;nickel concentrate, 16% Ni;kilogram;1.4080455741936135;0.008084524759035714;0.0026257167430050405;2.130818792418316e-08;5.821837360543121e-09;5.506489801056458e-06;0.22301008220237672;;;
8d2936a654144de837c482a9f5cb7127;RoW;SSP5-Base-2040;8d2936a654144de837c482a9f5cb7127;market for zeolite, slurry, without water, in 50% solution state;zeolite, slurry, without water, in 50% solution state;kilogram;0.32075640065870764;0.00016786043201605407;0.0003145392379946761;4.640293058295242e-10;1.1731008083258556e-08;9.014496699269712e-06;0.20303331288822152;;;
4aa51a278e08ad4760d62c0bf55d903a;GLO;SSP5-Base-2040;4aa51a278e08ad4760d62c0bf55d903a;market for polyethylene, low density, granulate;polyethylene, low density, granulate;kilogram;0.7545830945587824;0.09970350968414293;0.017688550688820772;1.7176224041204533e-08;9.08882158007481e-09;3.981616949177893e-06;0.6472033188110311;;;
1dc96cfc8c3bfa1267b2333e725a490f;GLO;SSP5-Base-2040;1dc96cfc8c3bfa1267b2333e725a490f;market for display, cathode ray tube, 17 inches;display, cathode ray tube, 17 inches;unit;371.21175918425706;1.8073172946827558;3.7806389889717886;5.745718739174848e-06;1.704289775549343e-06;0.001459053941469724;29.3955771313505;;;
b407d4e67d75198d37b65d50ecba0349;GLO;SSP5-Base-2040;b407d4e67d75198d37b65d50ecba0349;market for chemi-thermomechanical pulp;chemi-thermomechanical pulp;kilogram;2.8619501892558588;0.000753783292484188;0.0007188798872612254;3.2290101372909493e-08;8.664430461913257e-09;3.122818757528396e-06;0.06256026575899701;;;
d0c0331d09d7cd72bfbf44cfaa6bd1b8;GLO;SSP5-Base-2040;d0c0331d09d7cd72bfbf44cfaa6bd1b8;market for trifluoromethane;trifluoromethane;kilogram;3.356286266091586;0.0146276340589542;0.008899705337877598;8.445900000636822e-08;3.311221298767416e-08;2.1265340637320838e-05;4.1815098995710915;;;
54f1c7cbc3547d041b94a049be49e07f;RoW;SSP5-Base-2040;54f1c7cbc3547d041b94a049be49e07f;market for paper, woodfree, uncoated;paper, woodfree, uncoated;kilogram;0.7916953177050632;0.001746221916175641;0.0024465628278155602;9.770795183872831e-09;2.0811749629708944e-08;4.399418559998239e-06;0.39214614185874574;;;
2706c72e9fd70ec905b3b3c565410e6e;GLO;SSP5-Base-2040;2706c72e9fd70ec905b3b3c565410e6e;market for sand-lime brick;sand-lime brick;kilogram;0.12626917067955243;0.00038489472756239905;0.0002682636475612797;5.404780377589857e-10;8.084933100741462e-10;3.4679716963178314e-07;0.010912051900866615;;;
579179618ee95743bc26a91e305223ec;GLO;SSP5-Base-2040;579179618ee95743bc26a91e305223ec;market for brass removed by turning, primarily roughing, computer numerical controlled;brass removed by turning, primarily roughing, computer numerical controlled;kilogram;14.418338255331378;0.2061322550103604;0.4666285424294202;1.4153400902544993e-07;1.6705186352548821e-07;0.00016811777513726285;0.7331487694819275;;;
c2569468b06ae2d48becacd29a0979f2;GLO;SSP5-Base-2040;c2569468b06ae2d48becacd29a0979f2;market for frit, for cathode ray tube display;frit, for cathode ray tube display;kilogram;0.885092524038571;0.015888062030375377;0.005664946343023206;1.2891030467842005e-08;9.162271986754099e-09;1.2908214010499762e-05;0.1771951531615117;;;
3580f83bd64a0ce05ca11dc9be4dbdef;GLO;SSP5-Base-2040;3580f83bd64a0ce05ca11dc9be4dbdef;market for absorption chiller, 100kW;absorption chiller, 100kW;unit;22132.218418543387;115.5730583794524;97.49204270402387;0.00029887888795143187;0.00020448912831020206;0.20238569413455398;2280.85477582352;;;
90ac1c25d24832dcdbe1d8fc959e0ed8;GLO;SSP5-Base-2040;90ac1c25d24832dcdbe1d8fc959e0ed8;market for hydrazine sulfate;hydrazine sulfate;kilogram;3.6629575667157273;0.028213672203258662;0.004867649273431748;1.020955587351734e-07;2.6019752778327588e-08;1.2372340466382937e-05;0.4211291778854312;;;
b6fc3270f5db7921481321a9f29b2d71;RoW;SSP5-Base-2040;b6fc3270f5db7921481321a9f29b2d71;market for pulpwood, hardwood, measured as solid wood under bark;pulpwood, hardwood, measured as solid wood under bark;cubic meter;23.022497387085664;0.0599023012861805;0.14951567245646624;7.933673886991024e-08;3.576429493800899e-06;5.037404840243559e-05;2.465692282615854;;;
8b41c068352226a104adfee434e02f0e;RoW;SSP5-Base-2040;8b41c068352226a104adfee434e02f0e;market for NPK (26-15-15) fertiliser;NPK (26-15-15) fertiliser;kilogram;1.096483703939906;0.0021803105052083764;0.002059660661936468;7.475541978366313e-09;9.687428002784e-09;4.24950016506607e-06;0.15880504231975368;;;
991fdaf15912a9951dc240131af6d7b1;GLO;SSP5-Base-2040;991fdaf15912a9951dc240131af6d7b1;market for geothermal power plant, undefined type;geothermal power plant, undefined type;unit;326720228.7562432;589662.1291062442;3513907.5844352916;0.7712069738535134;1.2244406894790685;848.2000825386834;30326421.070262015;;;
efacd80b24db5451adfa73b0b1b6d0e1;GLO;SSP5-Base-2040;efacd80b24db5451adfa73b0b1b6d0e1;market for borax, anhydrous, powder;borax, anhydrous, powder;kilogram;0.6536684040969452;0.008924110864802836;0.0026992826377207953;1.891347844177902e-08;7.895346635903335e-09;3.2808574196591128e-06;0.20059354759989018;;;
71736cf432aeb43d52148caed58fa023;GLO;SSP5-Base-2040;71736cf432aeb43d52148caed58fa023;market for liquid crystal display, minor components, auxilliaries and assembly effort;liquid crystal display, minor components, auxilliaries and assembly effort;kilogram;43.40009131390711;1.0936474183999618;1.2375357343825444;3.800142175037059e-07;1.4729262600101714e-07;8.360573655496152e-05;1.9202023128182413;;;
e0c181c8d74e993f23ae20a524714cea;GLO;SSP5-Base-2040;e0c181c8d74e993f23ae20a524714cea;market for heat distribution equipment, hydronic radiant floor heating, 150m2;heat distribution equipment, hydronic radiant floor heating, 150m2;unit;24352.58772416195;10.860074916246774;6.399496505680387;2.042589960064557e-05;1.020213178079188e-05;0.00567016848413522;207.80011680823185;;;
5b1ff2a1166a5dfa3f70f8615300f0db;GLO;SSP5-Base-2040;5b1ff2a1166a5dfa3f70f8615300f0db;market for acetic acid, without water, in 98% solution state;acetic acid, without water, in 98% solution state;kilogram;0.7435787424237317;0.0012773756153938395;0.0033229593540678114;2.99836024617486e-08;7.797491911823895e-09;3.612392836575927e-06;0.36743657391209084;;;
949c133a73702762169acad1fbbd6366;GLO;SSP5-Base-2040;949c133a73702762169acad1fbbd6366;market for composting facility, open;composting facility, open;unit;93715591.25245896;2599.601753641643;3880.6558118817657;0.007481871595884211;0.009829872000755066;4.5439949271141575;189004.1743052972;;;
8ef6c4a775fc42f0b436e5fd749a4890;GLO;SSP5-Base-2040;8ef6c4a775fc42f0b436e5fd749a4890;market for seal, natural rubber based;seal, natural rubber based;kilogram;1.0205470524775355;0.0064048065117521666;0.008507223720732088;1.0706624711941106e-08;1.7018101350939163e-08;4.003283962804452e-06;0.6414744515926306;;;
f2a5ca22edbf28375bdc4ae0c534ff6c;GLO;SSP5-Base-2040;f2a5ca22edbf28375bdc4ae0c534ff6c;market for pyrazole;pyrazole;kilogram;7.6949365771063265;0.06464202925185919;0.01456601034835716;2.4818700992821153e-07;6.966968720307832e-08;3.274752731099658e-05;1.4137116517317214;;;
14d101d34f42188d4b78945f55579c0f;GLO;SSP5-Base-2040;14d101d34f42188d4b78945f55579c0f;market for uranium ore, as U;uranium ore, as U;kilogram;2.5042451536156243;0.021811222412675087;0.05478090243912706;2.704059781086438e-08;1.9095485736585313e-07;0.000108572340146252;9.270493532622258;;;
5649dd9b7aa34f1a93f87fabfb7ea516;GLO;SSP5-Base-2040;5649dd9b7aa34f1a93f87fabfb7ea516;market for battery, Li-ion, NCA, rechargeable, prismatic;battery, Li-ion, NCA, rechargeable, prismatic;kilogram;39.84302859300409;0.2603830746248035;0.6907690504332269;7.378005892917374e-07;1.0288667712877579e-07;7.874062138722845e-05;2.47976810210595;;;
119b6ef1671f1856988e4613fb029e60;GLO;SSP5-Base-2040;119b6ef1671f1856988e4613fb029e60;market for heat and power co-generation unit, 200kW electrical, components for electricity only;heat and power co-generation unit, 200kW electrical, components for electricity only;unit;8401.028401523885;38.98903820062179;15.786682894275671;0.0001803280558183965;0.00012718742784471955;0.11328493500895909;1202.7587387822664;;;
a37c5cb5a0b59c20939157f6314e66b4;RoW;SSP5-Base-2040;a37c5cb5a0b59c20939157f6314e66b4;market for dimethylamine;dimethylamine;kilogram;0.8287177276010431;0.001517493807845623;0.004053761535454226;1.105643669610496e-08;1.1993113163835179e-08;5.194880655479894e-06;0.5340076441193684;;;
ab76df4845d8b838daf0933e3bca8885;RoW;SSP5-Base-2040;ab76df4845d8b838daf0933e3bca8885;market for trichloroacetic acid;trichloroacetic acid;kilogram;2.086078244970737;0.017549081880973746;0.0034202467869642638;6.716085348580391e-08;1.3083238543523083e-08;6.449797922486616e-06;0.3321859312451897;;;
a21a8797c3530c968b313a6656c9481f;GLO;SSP5-Base-2040;a21a8797c3530c968b313a6656c9481f;market for base oil;base oil;kilogram;0.14947992944489602;0.0003165006011435789;0.015545008604048926;1.6201681155454456e-09;6.821258593567663e-09;3.140691736808048e-06;0.6476576370776116;;;
36f82a3bf8b75b019a64306fc3d7781d;GLO;SSP5-Base-2040;36f82a3bf8b75b019a64306fc3d7781d;market for phosphorus pentachloride;phosphorus pentachloride;kilogram;1.9492297329626267;0.007881191500929207;0.0027176928500693394;7.150574978648951e-08;1.2340953627728558e-08;5.803406419711845e-06;0.21732419159839372;;;
4a61290db042f90ac7e28c9428ccd272;GLO;SSP5-Base-2040;4a61290db042f90ac7e28c9428ccd272;market for calcium borates;calcium borates;kilogram;0.14486379243216374;0.003572873044620528;0.0009966554429866594;2.1222412857371773e-09;1.8721114435077176e-09;8.110465294572924e-07;0.04686528564436529;;;
e1b663f2b34e203e5c34588bf0949c55;GLO;SSP5-Base-2040;e1b663f2b34e203e5c34588bf0949c55;market for ethylene glycol diethyl ether;ethylene glycol diethyl ether;kilogram;1.7543739080753415;0.02402802529326156;0.007816062153601255;4.1119944101312634e-08;1.3258674399029607e-08;6.2734021670153955e-06;0.5819119981606915;;;
7f129f2801ad151d62a1935f53e2f7d6;RoW;SSP5-Base-2040;7f129f2801ad151d62a1935f53e2f7d6;market for single superphosphate;single superphosphate;kilogram;0.5795464094568828;0.0006959645657709778;0.0008156746443842794;8.128231228265565e-09;3.3998614639686246e-09;2.271834981490093e-06;0.03590774823574811;;;
7aa2f5fc523e4a810d206a2ffa6f7fe4;GLO;SSP5-Base-2040;7aa2f5fc523e4a810d206a2ffa6f7fe4;market for erbium oxide;erbium oxide;kilogram;94.49284681736987;10.014450693864063;10.644813531295002;0.000921289471912278;1.30478990488347e-06;0.0005341574820150135;36.50176888343431;;;
7a9ad0dc1de488dc4d86a96240c24e6f;GLO;SSP5-Base-2040;7a9ad0dc1de488dc4d86a96240c24e6f;market for aircraft, belly freight, very short haul;aircraft, belly freight, very short haul;unit;623885.9099079275;2738.9602797473226;33714.262686240974;0.020325097610287196;0.012535811028517998;6.280015691333721;995495.6084472103;;;
720fd7b617a6c65089ab820d6ef8814d;GLO;SSP5-Base-2040;720fd7b617a6c65089ab820d6ef8814d;market for chlorothalonil;chlorothalonil;kilogram;1.7877484013493445;0.010355143712770984;0.005702771036021861;5.676093059884269e-08;1.433408503316782e-08;6.765174064503885e-06;0.4668597521109158;;;
b47f2ebb189fce62de06981ea6ff0697;GLO;SSP5-Base-2040;b47f2ebb189fce62de06981ea6ff0697;market for miscanthus rhizome, for planting;miscanthus rhizome, for planting;unit;0.0048564743004379145;5.824528083846128e-06;1.7743827888721705e-05;2.702792251515715e-11;4.719198789672892e-10;5.072920558637912e-09;0.0005118232986631242;;;
47e73c27032b5ae3ca32f76a90a262bc;GLO;SSP5-Base-2040;47e73c27032b5ae3ca32f76a90a262bc;market for bitumen seal, Alu80;bitumen seal, Alu80;kilogram;0.6028066443089335;0.0007521007894357992;0.00827332414623673;2.5243704240137678e-08;7.375114212134831e-09;4.291206957827348e-06;0.3913661579986595;;;
c434db801833eff66389c10949f29cac;RoW;SSP5-Base-2040;c434db801833eff66389c10949f29cac;market for rape seed, for sowing;rape seed, for sowing;kilogram;1.005672726942954;0.0010304850783976463;0.0025677172642578584;6.633275219701995e-09;7.527578481730712e-08;5.939682423357483e-06;0.10845434968440863;;;
896ecbd1462243e51bae91e2a6f2c060;GLO;SSP5-Base-2040;896ecbd1462243e51bae91e2a6f2c060;market for fatty alcohol sulfate;fatty alcohol sulfate;kilogram;1.64227373517985;0.005033065369471006;0.0039683921323026596;1.501029831102856e-08;2.4831676744940698e-08;7.064394552827585e-06;0.3260637013407337;;;
b2d3739ba1fa4a8495290602709aeac4;GLO;SSP5-Base-2040;b2d3739ba1fa4a8495290602709aeac4;market for power adapter, for laptop;power adapter, for laptop;unit;15.267345968974752;0.040401247238386215;0.02313076675964612;5.288739488267403e-08;4.431347691848142e-08;4.117681229405196e-05;0.42036276253008037;;;
7ea1a56894b4a7e3dd6042b1623375f2;GLO;SSP5-Base-2040;7ea1a56894b4a7e3dd6042b1623375f2;market for bromine;bromine;kilogram;0.7912439233376435;0.005173372832629289;0.004099480318894945;2.5695203605055084e-08;1.887815446131279e-08;9.182252907301875e-06;0.5178086569720013;;;
784f73d972061c425989938ae16aaa52;GLO;SSP5-Base-2040;784f73d972061c425989938ae16aaa52;market for aluminium removed by milling, average;aluminium removed by milling, average;kilogram;9.052561818259575;0.17751187102114724;0.45014008883238477;1.503096955239894e-07;4.524620272224788e-08;2.9520228681427617e-05;0.5110514475241104;;;
