activity type;code;name;database;reference product;unit;location;production amount;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
;d72edbe876c2565eed49b5b41932923a;market for furnace, logs, softwood storage area, 100kW;SSP1-PkBudg500-2040;furnace, logs, softwood storage area, 100kW;unit;GLO;;28150;Manufacture of ovens, furnaces and furnace burners;43420;"Industrial or laboratory furnaces and ovens, except non-electric bakery ovens; other industrial or laboratory […]";MachElecTrans;Metal/electronic equipments & parts
;abf3af8d7d5d904cbd9de6345ffade1f;market for base plaster;SSP1-PkBudg500-2040;base plaster;kilogram;GLO;;23940;Manufacture of cement, lime and plaster;37410;Plasters;GlasNonMetal;Glass & other non-metallic products
;775d4acf58ffc6164e5222323bbb0348;market for hydroquinone;SSP1-PkBudg500-2040;hydroquinone;kilogram;GLO;;20110;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
;c866604d4dd11363cdd7dd01461c365b;market for cyanogen chloride;SSP1-PkBudg500-2040;cyanogen chloride;kilogram;GLO;;20110;Manufacture of basic chemicals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
;5bab56a32812b0a290372823ca55d69d;market for bitumen seal, polymer EP4 flame retardant;SSP1-PkBudg500-2040;bitumen seal, polymer EP4 flame retardant;kilogram;GLO;;23990;Manufacture of other non-metallic mineral products n.e.c.;37940;Bituminous mixtures based on natural and artificial stone materials and bitumen, natural asphalt or related su[…];GlasNonMetal;Glass & other non-metallic products
;ec930d61448657bc9a92132556e1d363;market for exhaust air outlet, steel/aluminium, 85x365 mm;SSP1-PkBudg500-2040;exhaust air outlet, steel/aluminium, 85x365 mm;unit;GLO;;28190;Manufacture of other general-purpose machinery;43941;"Parts of producer gas or water gas generators; parts of acetylene gas generators and similar water process gas[…]";MachElecTrans;Metal/electronic equipments & parts
;8ee7fea6bd710b6ddec90038c267b2f9;market for marine electric motor;SSP1-PkBudg500-2040;marine electric motor;unit;GLO;;3110;Marine fishing;46110;Electric motors, generators and the like;MachElecTrans;Metal/electronic equipments & parts
;0855753fb2d29bae1d22c4a233283322;market for succinic acid;SSP1-PkBudg500-2040;succinic acid;kilogram;GLO;;20110;Manufacture of basic chemicals;34140;Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, […];Chemical;Chemical products
;2f630420c9f3bcd25d7b8b32bc2c8b42;market for chlorodifluoromethane;SSP1-PkBudg500-2040;chlorodifluoromethane;kilogram;RoW;;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
;214467e3e98bc99542fa622f2af30ab7;market for aircraft, dedicated freight, very short haul;SSP1-PkBudg500-2040;aircraft, dedicated freight, very short haul;unit;GLO;;30300;Manufacture of air and spacecraft and related machinery;49623;Aeroplanes and other powered aircraft of an unladen weight exceeding 2000 kg;MachElecTrans;Transport vehicles
;68f38f2e6956e52f3dd699357f23d52d;market for aminopyridine;SSP1-PkBudg500-2040;aminopyridine;kilogram;RoW;;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;6ac3e06a519065c05e56d26503998837;market for brass removed by drilling, conventional;SSP1-PkBudg500-2040;brass removed by drilling, conventional;kilogram;GLO;;25920;"Treatment and coating of metals; machining";39360;Waste and scrap of other metals;AgriForeAnim;Agricultural & forestry products
;4644b33e432d216ad9539c04cb879a11;market for ethanol, without water, in 99.7% solution state, from fermentation;SSP1-PkBudg500-2040;ethanol, without water, in 99.7% solution state, from fermentation;kilogram;GLO;;20110;Manufacture of basic chemicals;35491;Biodiesel;Chemical;Chemical products
;e8f08ec48a26ed189fe166cff13d1c7d;market for capacitor, electrolyte type, < 2cm height;SSP1-PkBudg500-2040;capacitor, electrolyte type, < 2cm height;kilogram;GLO;;26100;Manufacture of electronic components and boards;47110;Electrical capacitors;MachElecTrans;Metal/electronic equipments & parts
;688e7b96b7e399ae066bc0e946f018a9;market for light clay brick;SSP1-PkBudg500-2040;light clay brick;kilogram;GLO;;23920;Manufacture of clay building materials;37300;Refractory products and structural non-refractory clay products;GlasNonMetal;Glass & other non-metallic products
;d2df0e953e4bc32d893d9ee501b3fced;market for fibre cement roof slate;SSP1-PkBudg500-2040;fibre cement roof slate;kilogram;GLO;;23950;Manufacture of articles of concrete, cement and plaster;37540;Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;GlasNonMetal;Glass & other non-metallic products
;1c74f1ee61c449b14b8f6338542c4d5c;market for protein feed, 100% crude;SSP1-PkBudg500-2040;protein feed, 100% crude;kilogram;GLO;;10800;Manufacture of prepared animal feeds;23319;Preparations used in animal feeding n.e.c.;ProcBio;Food & beverages, animal feed
;e4c3d4f9118063ffde97605b3feef170;market for copper telluride cement;SSP1-PkBudg500-2040;copper telluride cement;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;41411;"Copper mattes; cement copper";MetalAlloy;Basic metals & alloys, their semi-finished products
;b19ef859637e81bacd559b636cba136e;market for petroleum coke;SSP1-PkBudg500-2040;petroleum coke;kilogram;GLO;;19200;Manufacture of refined petroleum products;33000;"Coke oven products; refined petroleum products; nuclear fuel";OreMinFuel;Ores, minerals & fuels
;cd6ff80dcb82bb6fffe8be574a9d7429;market for broccoli;SSP1-PkBudg500-2040;broccoli;kilogram;GLO;;1130;Growing of vegetables and melons, roots and tubers;1213;Cauliflowers and broccoli;AgriForeAnim;Agricultural & forestry products
;fcafb73f72bbe64c3ff62efe90cb006e;market for heat and power co-generation unit, 200kW electrical, diesel SCR, common components for heat+electricity;SSP1-PkBudg500-2040;heat and power co-generation unit, 200kW electrical, diesel SCR, common components for heat+electricity;unit;GLO;;42200;Construction of utility projects;53262;Power plants;Construction;Construction
;119b2553e8b87cd36df13ef0ca3e6d64;market for foam glass, electricity from renewable energy products;SSP1-PkBudg500-2040;foam glass, electricity from renewable energy products;kilogram;GLO;;23990;Manufacture of other non-metallic mineral products n.e.c.;37117;Paving blocks, bricks, tiles and other articles of pressed or moulded glass, of a kind used for building or co[…];GlasNonMetal;Glass & other non-metallic products
;2cc4bd5b2db86e43d917f42317a83e36;market for glider, for electric scooter;SSP1-PkBudg500-2040;glider, for electric scooter;kilogram;GLO;;30910;Manufacture of motorcycles;49941;Parts and accessories of motorcycles and side-cars;MachElecTrans;Metal/electronic equipments & parts
;9ed0f0a0fdbfef5340b525f0c14342a0;market for heat and power co-generation unit, 6400kW thermal, common components for heat+electricity;SSP1-PkBudg500-2040;heat and power co-generation unit, 6400kW thermal, common components for heat+electricity;unit;GLO;;42200;Construction of utility projects;53262;Power plants;Construction;Construction
;d360cdb2f5344dd888061a16b75ab11e;market for petrol, low-sulfur, 20-year period;SSP1-PkBudg500-2040;petrol, low-sulfur;kilogram;World;;19200;Manufacture of refined petroleum products;33300;"Petroleum oils and oils obtained from bituminous materials, other than crude; preparations n.e.c. containing by […]";OreMinFuel;Ores, minerals & fuels
;04583a14a8acc2843e9b6e5a90bf3ba0;market for liquid packaging board container;SSP1-PkBudg500-2040;liquid packaging board container;kilogram;GLO;;17020;Manufacture of corrugated paper and paperboard and of containers of paper a;32153;Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…];ProcBio;Pulp & paper
;d0d0370280e972d16ca64deb4e09b0ca;market for train, passenger, high speed;SSP1-PkBudg500-2040;train, passenger, high speed;unit;GLO;;30200;Manufacture of railway locomotives and rolling stock;49520;Self-propelled railway or tramway coaches, vans and trucks (except maintenance or service vehicles);MachElecTrans;Transport vehicles
;ca123ffe7d9bc9f7062bb5e36479ea85;market for folpet;SSP1-PkBudg500-2040;folpet;kilogram;GLO;;20210;Manufacture of pesticides and other agrochemical products;34662;Fungicides;Chemical;Chemical products
;30cbfa0483d69703f2cdc074ed9c47ca;market for ventilation system, decentralized, 6 x 120 m3/h, steel ducts, with earth tube heat exchanger;SSP1-PkBudg500-2040;ventilation system, decentralized, 6 x 120 m3/h, steel ducts, with earth tube heat exchanger;unit;GLO;;43220;Plumbing, heat and air-conditioning installation;44815;Fans and ventilating or recycling hoods of the domestic type;MachElecTrans;Metal/electronic equipments & parts
;27cc727174f9fd906e986abe4c72e758;market for dimethyl hexanediol;SSP1-PkBudg500-2040;dimethyl hexanediol;kilogram;GLO;;20110;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
;9e9c0105e64eb9c9127d52cf4115da9c;market for mint;SSP1-PkBudg500-2040;mint;kilogram;GLO;;1280;Growing of spices, aromatic, drug and pharmaceutical crops;1930;Plants and parts of plants used primarily in perfumery, in pharmacy, or for insecticidal, fungicidal or simila[…];AgriForeAnim;Agricultural & forestry products
;cb83827bac85512b36c595a45f6ec799;market for pendimethalin;SSP1-PkBudg500-2040;pendimethalin;kilogram;GLO;;20210;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;41fe72f5bcac61f3b2c25950e3da7e12;market for concrete, medium strength;SSP1-PkBudg500-2040;concrete, medium strength;cubic meter;RoW;;23950;Manufacture of articles of concrete, cement and plaster;37510;Non-refractory mortars and concretes;GlasNonMetal;Glass & other non-metallic products
;e50d5fc203a587700969ad0c2e059121;market for ammonia, anhydrous, liquid;SSP1-PkBudg500-2040;ammonia, anhydrous, liquid;kilogram;RoW;;20120;Manufacture of fertilizers and nitrogen compounds;34651;Ammonia, anhydrous;Chemical;Chemical products
;27797437155ad8afaf5d6cd64caae922;market for cement, CEM IV/B;SSP1-PkBudg500-2040;cement, CEM IV/B;kilogram;RoW;;23940;Manufacture of cement, lime and plaster;37440;Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;GlasNonMetal;Glass & other non-metallic products
;10612b01c096502d6a57c96304d7dde0;market for gas turbine, 10MW electrical;SSP1-PkBudg500-2040;gas turbine, 10MW electrical;unit;GLO;;28110;Manufacture of engines and turbines, except aircraft, vehicle and cycle eng;43143;Gas turbines other than turbo-jets and turbo-propellers;MachElecTrans;Metal/electronic equipments & parts
;6c4fa173f51b224e2487ad86a8ca1364;market for ethylene, pipeline system;SSP1-PkBudg500-2040;ethylene, pipeline system;kilogram;RoW;;19200;Manufacture of refined petroleum products;33421;Ethylene, propylene, butylene, butadiene;OreMinFuel;Ores, minerals & fuels
;ba5fc1e34b148c246e98a574b254f723;market for wood preservative, inorganic salt, containing Cr;SSP1-PkBudg500-2040;wood preservative, inorganic salt, containing Cr;kilogram;GLO;;20210;Manufacture of pesticides and other agrochemical products;34500;Miscellaneous basic chemical products;Chemical;Chemical products
;450bbd9bdb604140df25303ceac60375;market for controller, for electric scooter;SSP1-PkBudg500-2040;controller, for electric scooter;kilogram;GLO;;27100;Manufacture of electric motors, generators, transformers and electricity di;49941;Parts and accessories of motorcycles and side-cars;MachElecTrans;Metal/electronic equipments & parts
;db52c505c93e66fe6bd295e0def406d4;market for N,N-dimethylformamide;SSP1-PkBudg500-2040;N,N-dimethylformamide;kilogram;GLO;;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;f32c2d20d3bb4032738b51a09ef73f1b;market for fluosilicic acid, without water, in 22% solution state;SSP1-PkBudg500-2040;fluosilicic acid, without water, in 22% solution state;kilogram;GLO;;20120;Manufacture of fertilizers and nitrogen compounds;34000;Basic chemicals;Chemical;Chemical products
;96d310d2699ddfed1f3b146506c0141a;market for dicyclopentadiene based unsaturated polyester resin;SSP1-PkBudg500-2040;dicyclopentadiene based unsaturated polyester resin;kilogram;GLO;;20130;Manufacture of plastics and synthetic rubber in primary forms;34740;"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl es[…]";PlastRub;Plastics & rubber products
;c819ffd8b2666db32408aadf99fc96cb;market for aluminium oxide, metallurgical;SSP1-PkBudg500-2040;aluminium oxide, metallurgical;kilogram;RoW;;24200;Manufacture of basic precious and other non-ferrous metals;41432;Alumina (aluminium oxide), except artificial corundum;MetalAlloy;Basic metals & alloys, their semi-finished products
;79d4b6da91f4d0b639f4c9f8d20661a2;market for fibre cement facing tile, large format;SSP1-PkBudg500-2040;fibre cement facing tile, large format;kilogram;GLO;;23950;Manufacture of articles of concrete, cement and plaster;37540;Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;GlasNonMetal;Glass & other non-metallic products
;a35a478d836ec3307273f01c8398bb5d;market for panel glass, for cathode ray tube display;SSP1-PkBudg500-2040;panel glass, for cathode ray tube display;kilogram;GLO;;23100;Manufacture of glass and glass products;37190;Other glass articles;GlasNonMetal;Glass & other non-metallic products
;39028b49f6d6245996caaa0a615111eb;market for hydrogen peroxide, without water, in 50% solution state;SSP1-PkBudg500-2040;hydrogen peroxide, without water, in 50% solution state;kilogram;RoW;;20110;Manufacture of basic chemicals;34280;"Hydrogen peroxide; phosphides; carbides; hydrides, nitrides, azides, silicides and borides";Chemical;Chemical products
;dc17e05e556b240e013fe6dcd19fad70;market for pitch;SSP1-PkBudg500-2040;pitch;kilogram;RoW;;19200;Manufacture of refined petroleum products;34540;"Oils and other products of the distillation of high temperature coal tar, and similar products; pitch and pitc[…]";Chemical;Chemical products
;abf8828ae5c4d00dbc4c36e7c19f0d41;market for fuel cell, stack solid oxide, 125kW electrical, future;SSP1-PkBudg500-2040;fuel cell, stack solid oxide, 125kW electrical, future;unit;GLO;;27900;Manufacture of other electrical equipment;46410;Primary cells and primary batteries;MachElecTrans;Metal/electronic equipments & parts
;a3822a9f189c431d8b6867ab832f5928;market for biomass, used as fuel;SSP1-PkBudg500-2040;biomass, used as fuel;kilogram;World;;-1;missing;-1;missing;;
;4d635ac04223c7ac10aa03a6fefb6411;market for dried roughage store, non ventilated;SSP1-PkBudg500-2040;dried roughage store, non ventilated;cubic meter;GLO;;41000;Construction of buildings;53121;Industrial buildings;Construction;Construction
;3119c8c7b8b5adeb6cf3a23587735d68;market for ethoxylated alcohol (AE>20);SSP1-PkBudg500-2040;ethoxylated alcohol (AE>20);kilogram;GLO;;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35310;Organic surface active agents, except soap;Chemical;Chemical products
;36e70f6b29ea4eef07395a67c794e6e2;market for resistor, auxilliaries and energy use;SSP1-PkBudg500-2040;resistor, auxilliaries and energy use;kilogram;GLO;;26100;Manufacture of electronic components and boards;47120;Electrical resistors (except heating resistors);MachElecTrans;Metal/electronic equipments & parts
;2754c06f1ae7a343428d4691eb813be1;market for lorry, 40 metric ton;SSP1-PkBudg500-2040;lorry, 40 metric ton;unit;RoW;;29100;Manufacture of motor vehicles;49114;Motor vehicles n.e.c. for the transport of goods;MachElecTrans;Transport vehicles
;472e47686853eb37ba8545c20322fdca;market for building, hostel;SSP1-PkBudg500-2040;building, hostel;unit;GLO;;41000;Construction of buildings;53129;Other non-residential buildings;Construction;Construction
;e48713ab107b39d59d4dc337fc7fe6fc;market for sodium metasilicate pentahydrate, 58% active substance, powder;SSP1-PkBudg500-2040;sodium metasilicate pentahydrate, 58% active substance, powder;kilogram;RoW;;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35300;Soap, cleaning preparations, perfumes and toilet preparations;Chemical;Chemical products
