;activity type;database;location;name;reference product;unit;code;Hazardous (kg);natural resources;Gallium;Coke;Fluorspar;Rare earth;Indium;Copper;Europium;Tantalum;Vanadium;Latex;Scandium;Phosphate rock;Carbondioxide (kg);Titanium;Palladium;Nickel;Tin;Gold;Recycling (kg);Hydrogen;Electricity;Total (kg);Borates;Antimony;Cement;Strontium;Zirconium;Erbium;Uranium;Landfill (m3);Lithium;Petroleum;Tungsten;Platinum;Dysprosium;Incineration (m3);Hazardous (m3);Gadolinium;Selenium;Radioactive (m3);Natural gas;Incineration (kg);Graphite;Bauxite;Composting (kg);Cerium;Coal(black);Lead;Zinc;Digestion (m3);Silver;Openburning (kg);Cadmium;human health;Helium;Rhodium;Landfill (kg);Holmium;Beryllium;Tellurium;Aluminium;Coal(brown);Cobalt;ecosystem quality;Digestion (kg);Vegetable oil;Total (m3);Sand;Silicon;Magnesium;Water;Chromium
17ce6f33882f71849efa24d4fa8b9bce;market activity;ecoinvent-3.9.1-cutoff;GLO;market for frozen fish sticks, hake;frozen fish sticks, hake;kilogram;17ce6f33882f71849efa24d4fa8b9bce;0.020426006371844368;0.3147400900653407;5.212397397143172e-13;0.6241337334614352;0.0002842818104562926;1.0383804679542985e-05;3.688522028489764e-09;0.0032519901249472975;0.0;2.394818718001142e-07;0.0;9.75343008809875e-07;0.0;0.0596818477499657;0.0;0.0011584485219055239;5.721994161895387e-10;-0.02045169144806549;0.0001713060745055436;2.0746886130844704e-08;0.12948218363557432;4.131099581310496e-05;3.8609013085132147;3.0996490286704557;3.9560600838863066e-05;-1.7338757228566288e-08;0.043948869029339886;6.051891370251139e-07;5.258037937128263e-14;0.0;1.6480198724038196e-05;1.4421157401044512e-10;1.0013292928678373e-05;1.1149245847459188;0.0;0.00010710427020766246;0.0;1.2979042466785046e-09;9.839678945584818e-08;0.0;2.3325863772498483e-13;9.839678945584818e-08;0.1827898813458055;0.09783738339265446;2.625011650316871e-06;0.006237285114747126;0.0008598771868450395;3.15304277096937e-15;0.3647526449012678;0.00039887899105370896;0.0026802810576523747;0.0;4.187623184898429e-08;0.01961238090079934;4.306302866821308e-11;1.2381566395711432e-05;1.9073498925388286e-07;1.481569710395004e-11;0.9167847583525813;0.0;0.0;2.89831771914348e-12;0.005881292090158504;0.12889444148410278;1.5076962837484635e-06;3.8495993706051504e-08;0.0005811279570417855;0.021052053995695257;0.009719182255911549;0.10091652623511946;4.006101613084023e-05;0.0001864939471501535;11.030684709967367;2.1680730996729228e-06
98cb6d70c27cfe79fb971ab158a82826;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sawnwood, softwood, dried (u=10%), planed;sawnwood, softwood, dried (u=10%), planed;cubic meter;98cb6d70c27cfe79fb971ab158a82826;0.627325041324607;6.204941544578723;6.230237284091529e-12;43.39740003284252;0.007296711764702781;0.0004484239503287735;4.960303324197882e-08;0.05759057428051201;0.0;8.251933095760519e-06;0.0;2.4173272965453243e-05;0.0;0.07816318317101344;0.0;0.00691152140497848;1.9718055066254592e-08;-1.6697156783029934;0.01418312386724355;7.137251426916945e-07;19.01870777007232;0.0019333012667656089;290.4251122484483;198.83107568700336;0.0007032796196316109;-1.5367482936621784e-06;4.511894745833491;5.3648336448681095e-05;5.5375184825990804e-12;0.0;0.0007931105800785975;7.119246148352652e-09;3.02060499144027e-06;14.687179028779092;0.0;0.0015547412481118686;0.0;6.407321931336274e-08;4.826135281291875e-06;0.0;2.78807725287238e-12;4.826135281291875e-06;9.589550980501528;1.6906954541285395;0.00015825298623897572;0.4114260882869197;0.01081010022534557;3.353276070584225e-13;32.79568032889531;0.012586464017224826;0.29115157548524306;0.0;1.3181813184786921e-06;0.1732550565287122;2.6834967694770494e-09;0.0003881172803060081;7.459679590742729e-06;2.8790754159147574e-10;42.9164139050036;0.0;0.0;3.4642805870572485e-11;0.35233566915885933;8.747878835417854;2.9316510108781152e-05;8.247811176144697e-06;0.007304633954406361;0.2626326985973716;0.26854343099343114;10.056181521787767;0.0015578297798525017;0.019990696482321338;359.1810611756407;4.860658019674124e-05
fa7984b75011b60d4976e9a486e70f4b;market activity;ecoinvent-3.9.1-cutoff;GLO;market for oat grain, feed;oat grain, feed;kilogram;fa7984b75011b60d4976e9a486e70f4b;0.0020756449523282373;0.04172751493874065;4.8480807842498496e-12;0.3338225272041327;9.503058763906221e-05;3.6177969713835967e-06;3.3865686386600375e-08;0.002139964306306063;0.0;1.6633199132987847e-07;0.0;1.2131160841109058e-06;0.0;0.07244455152384373;0.0;0.00010197562520776564;3.6693787417686737e-10;-0.00840535964398568;5.7814720819390666e-05;1.372756139198862e-08;0.03497063693748149;8.908778812432117e-06;0.9856883646447077;0.7314051781190193;3.5275977976850454e-06;-1.047353058305445e-08;0.017922128311590416;3.5847306484066866e-07;9.107276921206806e-14;0.0;2.7876369913972706e-06;2.4748570318847227e-11;1.4206921113248834e-06;0.10529456314531661;0.0;1.1643076450433805e-05;0.0;2.2273714669896668e-10;1.682035095420734e-08;0.0;2.1695519991138296e-12;1.682035095420734e-08;0.06544580137811448;0.004913084021100094;1.8245559366428507e-06;0.00390821554067043;2.5730134664705337e-06;5.501459979787438e-15;0.14586626746535833;0.00036440685127829434;0.000934023244612136;0.0;4.336709196905242e-08;0.0007822890793942008;1.4276436760670033e-10;1.8527246958159887e-06;1.192995698761258e-07;1.918310103764673e-12;0.24619617404066046;0.0;0.0;2.6957419725003372e-11;0.003767758272939555;0.029511547504874395;1.4083622240517346e-07;3.2482294795245625e-08;1.728361094891924e-06;3.856046451988862e-06;0.0009481057342176755;0.0348771605967267;2.9031681269127897e-05;6.058226447247747e-05;1.2261010655900255;3.6241246767179345e-07
4ea14e8f85734f05453981626bcac6d2;market activity;ecoinvent-3.9.1-cutoff;RoW;market for flat glass, uncoated;flat glass, uncoated;kilogram;4ea14e8f85734f05453981626bcac6d2;0.001678240355013416;0.09012351029621107;4.7236832926637316e-14;0.12653276007745945;9.721149455952232e-05;2.5782132294879513e-06;3.361439031463013e-10;0.0027133416564383396;0.0;3.3769378273500295e-07;0.0;2.2653705995448515e-07;0.0;0.00018858991662811344;0.0;5.997339160567588e-05;7.880301087425327e-10;-0.0062963839164383965;0.0002639702328659082;2.948754438119729e-08;0.0438305789359624;1.415059455356211e-05;0.8054897483929861;0.8436483827218202;2.6353981257256066e-06;-3.793650179084822e-09;0.01799197408628157;2.3092432545799066e-07;6.895393299735214e-15;0.0;2.508376861724994e-06;2.23779912739158e-11;1.1213238741487436e-08;0.1692716529046271;0.0;6.479980441835414e-06;0.0;2.0140193396991957e-10;1.522207997683717e-08;0.0;2.1138832017967362e-14;1.522207997683717e-08;0.2804630001879145;0.008447152793204023;1.2045490417856417e-06;0.0035317493249488008;1.9091764400888043e-05;3.869454517610921e-16;0.1320844759482968;4.425398430077267e-05;0.0005864961678924076;0.0;5.050704121309664e-08;0.0029156712562550292;8.333104868593446e-12;2.7836043027817153e-06;2.5135557450041116e-07;1.3773903551484382e-12;0.24455365151075487;0.0;0.0;2.6265716029735136e-13;0.0031794043511511987;0.03021323854071798;7.689268666033987e-08;5.485133752691286e-09;1.289488592867049e-05;6.302187762005064e-06;0.002657306573296184;1.2502154617125498;1.2434580221803451e-05;4.092240762077412e-05;0.9022345761586086;4.039287511745166e-07
6a447e19f2814b98f974c2c5aebfaa10;market activity;ecoinvent-3.9.1-cutoff;GLO;market for electrode, negative, Ni;electrode, negative, Ni;kilogram;6a447e19f2814b98f974c2c5aebfaa10;0.12850512470903336;2.894258832350724;5.0927500313097374e-12;4.4474406356198015;0.03486375724172655;0.000695043192254165;3.5661007633344266e-08;0.07883753514679637;0.0;2.9355990716994595e-06;0.0;7.357074278014868e-05;0.0;0.04492052824905336;0.0;0.017306904203156098;8.600577222578737e-09;-7.008703248784213;0.0012919305227153508;2.9011818932159893e-07;3.788734051995596;0.02394990766344288;284.7679204008948;145.1911156120873;0.0005277059278898551;-6.190500498603028e-06;1.6220160107407302;0.00020427932514932055;1.8343861030281425e-13;0.0;0.0004250020914839899;4.690716399374228e-09;2.154269266618469e-06;3.024498589700844;0.0;0.2360598963017701;0.0;4.221645021551016e-08;3.631938745533372e-06;0.0;2.279043296330905e-12;3.631938745533372e-06;4.766558418357311;0.22997177323899978;4.824232999256429e-05;0.13467715910802666;0.0003760780404116348;1.0431872740854251e-14;7.529150177797009;0.012218373377376388;0.45730837918788436;0.0;7.49916753808922e-07;0.012038254722451132;1.1273073924821356e-08;0.00034013482734229344;8.827633382347088e-06;8.403849224316443e-11;35.64910925804342;0.0;0.0;2.8317886243676384e-11;0.13378599663962065;1.0563367112401731;0.06000473450726943;4.2500920852674465e-07;0.00025392968039140973;9.802697491595431e-05;1.6610610225798894;12.054965062296072;0.000513002847741561;0.037024640028736885;202.12548161962894;1.2914983392417087e-05
3140e472a4887af4e75655b2a212fa5b;market activity;ecoinvent-3.9.1-cutoff;GLO;market for polybutadiene;polybutadiene;kilogram;3140e472a4887af4e75655b2a212fa5b;0.06288246362038952;0.8472761362687301;4.205887955480998e-14;0.047530703232467296;2.0802874197655232e-05;7.598006728705502e-07;2.940099173288764e-10;0.00012209300542495878;0.0;3.350535326850063e-08;0.0;2.1382278257772387e-08;0.0;7.499760418118722e-05;0.0;2.4670714303207877e-05;7.808308218403909e-11;-0.0008968150222108755;1.1801939832539778e-05;2.9071676809810362e-09;0.0013353835587841803;1.9593968090868463e-06;0.08143271052509582;0.8692292971666661;5.727094301449343e-07;-2.8615272539552725e-10;0.0341302570832209;1.1494913916163048e-08;9.991133875669106e-16;0.0;2.988869448517739e-07;2.6640215727775114e-12;8.532318086466975e-09;0.04536545241361979;0.0;4.0151278725787685e-06;0.0;2.3976195643635695e-11;1.8233615680760643e-09;0.0;1.8821659596735656e-14;1.8233615680760643e-09;0.004016079540095578;0.07276456915679924;1.9821497035159295e-07;0.0004892806118069208;1.77860220492084e-06;5.920414861633934e-17;0.012988225411041679;9.726478983641926e-05;3.962937826162201e-05;0.0;5.0908396168371266e-09;0.004623378156891391;1.8464932437141717e-12;7.56645307271162e-06;2.476406114889688e-08;2.3036344257898297e-13;0.3580508060395068;0.0;0.0;2.3386550673944886e-13;0.00043909920343888936;0.002734236054673888;6.634130793937042e-08;1.6793906046382003e-08;1.1992969108107125e-06;1.8457594956421627e-07;0.00019228426511933028;0.006990951821068098;2.231488185678992e-06;1.627834213766466e-05;0.1121031479996916;1.0077385832623212e-07
b8c928211d3f7530284b95ec0b9f5799;market activity;ecoinvent-3.9.1-cutoff;RoW;market for containerboard, fluting medium;containerboard, fluting medium;kilogram;b8c928211d3f7530284b95ec0b9f5799;0.0013550623183175765;0.06136403906793619;3.6069857843770214e-12;0.17982582402326688;7.602024196623262e-05;2.6671405358068286e-06;2.5134883791655775e-08;0.0013382950442342384;0.0;2.487620945655949e-07;0.0;0.0001786027978783173;0.0;0.005122285480964097;0.0;6.059857661216435e-05;5.837244655769822e-10;-0.00936698552463372;4.619921419692814e-05;2.165356967547303e-08;0.03295065529886535;1.7754582137907408e-05;1.1591396167746122;1.5047194617673982;5.4434230534815585e-06;-4.060711729016084e-09;0.015240978182899701;1.4349336547028164e-07;1.3208507752947095e-14;0.0;3.550084779181693e-06;3.1842253807809644e-11;1.5864550032667384e-06;0.06563864681048007;0.0;5.670283981804009e-06;0.0;2.8658030206353304e-10;2.1578258215226386e-08;0.0;1.6141528096424237e-12;2.1578258215226386e-08;0.2527384732514655;0.12200082070907543;9.03457008545204e-07;0.0027068407007698014;0.009607460754176522;7.858147781974907e-16;0.16275378287075737;0.00011312200274604641;0.0005787807992758783;0.0;3.889920180576566e-08;0.03744163868700581;1.110115944748026e-10;2.0115988925205138e-06;1.8713234831262414e-07;2.3015357325459615e-12;0.37353226078286794;0.0;0.0;2.005639634707885e-11;0.0030100108721921107;0.2130008274782235;1.003013982933946e-07;5.099707934853339e-09;0.00649115436776853;4.2926944623706264e-05;0.00145293988849783;0.04253245286170658;9.995192198949013e-06;0.0002540969332563589;3.579428447924186;4.4798002719841097e-07
fb6339d0fe2d22a9fa4d59817b5528df;market activity;ecoinvent-3.9.1-cutoff;RoW;market for calcium chloride;calcium chloride;kilogram;fb6339d0fe2d22a9fa4d59817b5528df;0.001384401945852712;0.04226562769464856;7.389270308229146e-14;0.24272432538485444;0.00017429267925070453;4.356057744030081e-06;5.234554787382775e-10;0.009051175012496531;0.0;2.1461160630762237e-06;0.0;5.694224446543537e-07;0.0;0.00032724683916862766;0.0;0.00010432864683167764;5.004225262787309e-09;-0.028595393095830243;8.90341788603758e-05;1.8770363383158014e-07;0.07686488269977636;1.2394602759722685e-05;1.0703234092595642;2.5140002135117943;6.936089794005278e-06;-1.179577527569499e-08;0.03865255525187976;5.516489741347898e-07;9.610147309275456e-15;0.0;4.465212996682397e-06;3.904350344932111e-11;4.629094350531764e-08;0.06497800672448054;0.0;1.436192581031768e-05;0.0;3.513915528611482e-10;2.8261313794085137e-08;0.0;3.306753101411447e-14;2.8261313794085137e-08;0.048986184815425146;0.014058678841714817;3.245924678785917e-06;0.009824432241243132;2.7265924685689036e-05;4.771086393247357e-16;0.3843515519511921;8.848345515121752e-05;0.0014499346003175367;0.0;3.1919107461459246e-07;0.0033449660165327075;1.0535175766229783e-11;2.641938761364349e-06;1.5788171843577983e-06;3.9378751805085465e-12;0.8850290886829035;0.0;0.0;4.1087529277064216e-13;0.008653666363775011;0.044863878828913475;1.0621332461387308e-07;4.826003334063012e-09;1.8400883270257946e-05;1.951503041564871e-05;0.0012716080046118665;0.056958282848134825;3.460719354193652e-05;0.00013980291914729876;1.55018389134197;6.867181703506835e-07
36e70f6b29ea4eef07395a67c794e6e2;market activity;ecoinvent-3.9.1-cutoff;GLO;market for resistor, auxilliaries and energy use;resistor, auxilliaries and energy use;kilogram;36e70f6b29ea4eef07395a67c794e6e2;0.030468492224258917;1.3323199094375193;1.0064676499874335e-12;2.1935339437554746;0.0011458208883330877;3.58016653338591e-05;7.161915319419468e-09;0.019430032911584363;0.0;2.7645948276094857e-07;0.0;9.673540670843243e-06;0.0;0.002773983582780609;0.0;0.001266000358193246;1.1221523812315205e-09;-0.0611224749775228;0.0005720851023383022;2.3330386343167258e-08;0.39983693827506867;0.00015629343955356355;165.40406307842886;9.875863396166645;0.00031849935795211844;-1.4902698666741228e-08;0.3640210811298781;5.600445976017215e-07;1.3941479125169458e-13;0.0;0.0006063695606829466;5.373716447129661e-09;1.0032820998200298e-07;0.889235857528053;0.0;8.160459899139026e-05;0.0;4.8363451026965085e-08;3.6439660277110883e-06;0.0;4.504017154927745e-13;3.6439660277110883e-06;5.068512525133565;0.10079758045643172;1.4613937641630538e-05;0.04095591612321181;5.095580944473452e-05;8.231141278321788e-15;15.088990072197733;0.0004979317268817698;0.0017910130834823948;0.0;4.437339885518157e-08;0.04041786444435057;1.2853400699857025e-09;7.343589810992381e-05;9.344301006871741e-07;3.817212171683466e-10;3.406027867839657;0.0;0.0;5.596394137757168e-12;0.03709106028141818;5.259650879466085;1.2011004493564857e-06;1.2626071643629465e-07;3.438313467311149e-05;0.0001723326429880628;0.14285767770772329;0.7283396242411513;0.00014653917373249036;0.0006111228494704709;148.5841133701511;1.4906630243838437e-05
cb1df0a8ab0977367fea18d4ad1b8ea9;market activity;ecoinvent-3.9.1-cutoff;GLO;market for maize seed, for sowing;maize seed, for sowing;kilogram;cb1df0a8ab0977367fea18d4ad1b8ea9;0.004344949695293256;0.10777112596357348;4.24512020669819e-11;0.7501933079806682;0.00030865267441062064;9.76375798889932e-06;2.958290902994399e-07;0.006805593245192769;0.0;4.994825179731161e-07;0.0;4.3249671395084235e-06;0.0;0.12632551227125438;0.0;0.00021121149112303107;1.0081413295726259e-09;-0.016955044667092085;0.0001387443025172266;3.778867102823289e-08;0.13949694817953878;8.995470090596296e-05;5.943658254937004;1.8290035727859595;8.30610781999701e-05;-1.6531695429660868e-08;0.04731619666445627;5.924082280026593e-07;1.6489141150099473e-13;0.0;1.5648415819227243e-05;1.3878677014787728e-10;0.00032863857174391303;0.19429679891610505;0.0;2.382872930528541e-05;0.0;1.2490810088840487e-09;9.421099630947064e-08;0.0;1.899722682188277e-11;9.421099630947064e-08;0.23218265507732921;0.014438176230015747;7.153329196762419e-06;0.008260203237462394;8.602547117982785e-06;9.926051599953603e-15;0.7845572346617249;0.0010991678723520303;0.0024441439793788863;0.0;2.103674491061994e-07;0.0023427710709344883;1.2292142714905455e-09;5.3703905130799956e-06;3.4064081831739215e-07;1.0261607344019002e-11;0.4663438776166109;0.0;0.0;2.360469890824298e-10;0.008010146153075926;0.14706178446775775;2.499316903336707e-07;2.8105389132985206e-08;5.77474346030403e-06;2.162871230893761e-05;0.001904653598174549;0.10136087900314837;0.00015325216488235583;0.00021133632002585975;4.749852254685909;1.1503344192013554e-06
6c31cc8ee2de328bdad350223ea1778e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for building, multi-storey;building, multi-storey;cubic meter;6c31cc8ee2de328bdad350223ea1778e;0.8827449429741965;24.83908932404173;1.350500106879877e-10;225.24017101753384;0.1629642288349854;0.004314717837196321;9.43876590778584e-07;53.724813128208176;0.0;4.834228646306801e-05;0.0;0.0015983749599051897;0.0;0.4575381298591105;0.0;0.08407890677496001;1.0284579937727489e-07;-13.818872389758454;0.060594233871461796;3.1288974414589412e-06;571.0489889298163;0.01273792026446083;801.2415714192798;6619.525516300455;0.002092012913127744;-2.7810554971703148e-06;221.71692614058435;0.00015217062635094962;1.3432581236370713e-11;0.0;0.0018483191938408956;1.6728037862122298e-08;1.2006380942389509e-05;42.15805722893861;0.0;0.02799911476016381;0.0;1.5055235010662047e-07;1.155514970423414e-05;0.0;6.04358783831208e-11;1.155514970423414e-05;38.04671946379211;36.4266970110657;0.021493651376639274;67.27948940640198;0.011937645912349004;1.8028611827582186e-13;119.32099828100422;0.04938990282236209;0.2702058283272119;0.0;6.427097781665235e-06;9.309334160880887;1.1559472083116705e-08;0.0026724619540629668;3.053237950450452e-05;1.257258687228301e-09;1026.577853427564;0.0;0.0;7.509362949993812e-10;60.554606015824035;22.37856386469843;6.687476302874755e-05;3.5667364138722876e-06;0.0079939676010467;0.026266223959759163;1.8646992526255655;289.63450271672247;0.21481492069237107;0.08724912957359986;1046.5372019211486;0.0008970023135458356
0810326f53d2c4315c4c1eee2ba0f8d0;market activity;ecoinvent-3.9.1-cutoff;RoW;market for ethyl benzene;ethyl benzene;kilogram;0810326f53d2c4315c4c1eee2ba0f8d0;0.017725214366243743;0.621182762451347;6.300977542541514e-14;0.17767034467669918;0.0007044594056050517;1.3315783559307064e-05;4.41237860968195e-10;0.004927661868840968;0.0;1.1378771368923499e-06;0.0;6.462528921028438e-07;0.0;0.0008198136305286633;0.0;0.0003727796943855089;2.6549278168130392e-09;-0.01644604317902802;6.414089903620631e-05;9.950816953886942e-08;0.04753830082226447;1.1794249975908384e-05;1.87626924988957;1.0453117052222325;6.77300295287854e-06;-7.152344242793142e-09;0.03288864251491616;2.5213348420174737e-07;3.102732775355315e-15;0.0;5.607061646834763e-06;4.994231551316128e-11;1.1493609716235479e-08;0.05500255021702229;0.0;9.713881454755608e-06;0.0;4.494808675258957e-10;3.3935209202635e-08;0.0;2.8197340416034152e-14;3.3935209202635e-08;0.13391509555535672;0.022510392823801087;1.982178856445371e-06;0.006012437749077703;4.720558986077276e-06;1.3036112596630477e-16;0.833979274556811;8.652347069769928e-05;0.0008396777963226712;0.0;1.6907510628197183e-07;0.0015157361575028473;1.755374024726368e-11;5.038120367771771e-06;8.436250724230286e-07;2.721245256731006e-12;0.3066378325697362;0.0;0.0;3.503615221180648e-13;0.005540040527057598;0.05677284506424871;1.1235796738872954e-07;1.0071720245941084e-08;3.180681724166352e-06;5.881068092766284e-06;0.0010828421698564276;0.04821352027352279;2.0695754006493433e-05;8.976930307716035e-05;3.24705204152362;5.941250543736885e-07
e6c5b0ef5e726f9d2686a79fd25128e7;market activity;ecoinvent-3.9.1-cutoff;GLO;market for buttermilk, from cow milk;buttermilk, from cow milk;kilogram;e6c5b0ef5e726f9d2686a79fd25128e7;0.0049769378803136335;0.12551112745104454;1.8524021266103214e-11;0.7357078349758883;0.0003608650579343669;1.1180937853614318e-05;1.2910638692528062e-07;0.010906581783380543;0.0;9.312164403976508e-07;0.0;2.8472402873145823e-06;0.0;0.12132043871127458;0.0;0.000299035517704162;2.0102192110303346e-09;-0.027256993782310526;0.00017446044440237303;7.10976101748233e-08;0.4046187286006423;5.7313446889073197e-05;4.394064834135154;5.701624412891848;0.0004677741720820821;-2.811907536882779e-08;0.11933293025738095;9.916710103671808e-07;8.97583508682616e-14;0.0;1.3437637258794542e-05;1.1911488888338264e-10;1.0606618263608287e-05;0.2860279531434903;0.0;3.899690316019327e-05;0.0;1.0720340665110763e-09;8.095746788856398e-08;0.0;2.8623182388725535e-07;8.095746788856398e-08;0.22188525367511874;0.04193892560448531;6.503162336448957e-06;0.015259944760156356;0.0041737745190420185;5.3190790197187875e-15;0.4330655809973477;0.0009361582708295739;0.003268555980902926;0.0;1.926016038328178e-07;0.00923805420127195;5.505324088556491e-10;7.558348258549831e-06;6.134638812172937e-07;9.12341061539244e-12;1.575458594393028;0.0;0.0;1.0300154607314353e-10;0.015128504269140504;0.12108532768082744;5.0327455110142265e-06;1.5118981967853763e-07;0.0028197440185144277;6.5719476978378e-05;0.029409421149323857;0.23458852771020017;0.00010730749373937017;0.0015835028905689585;43.755865967532095;7.988858350029031e-06
