activity type;database;name;production amount;code;unit;reference product;location;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for ethanol, without water, in 99.7% solution state, from fermentation, vehicle grade;;c16dcffc37a27b5c02dee528e97c03e8;kilogram;ethanol, without water, in 99.7% solution state, from fermentation, vehicle grade;RoW;20110;Manufacture of basic chemicals;35491;Biodiesel;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for 3-methylpyridine;;46e81e7bf63d5ad310015aa7c7d2172a;kilogram;3-methylpyridine;RoW;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for solder, paste, Sn63Pb37, for electronics industry;;0975a85875b1b867dcccc05fea2f7751;kilogram;solder, paste, Sn63Pb37, for electronics industry;GLO;20290;Manufacture of other chemical products n.e.c.;42950;Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or core[…];ProcBio;Food & beverages, animal feed
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for lithium hydroxide, battery grade;;f94825177b504b6a9d4d2d11e39752e4;kilogram;lithium hydroxide, battery grade;GLO;-1;missing;-1;missing;;
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sulfite pulp, bleached;;869a2f2a8903e1426b70cbea55ba10ab;kilogram;sulfite pulp, bleached;GLO;17010;Manufacture of pulp, paper and paperboard;32112;Chemical wood pulp, other than dissolving grades;ProcBio;Pulp & paper
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sawnwood, lath, hardwood, dried (u=10%), planed;;c02e8dd8466b0fa7d15e14a1eea8ca1b;cubic meter;sawnwood, lath, hardwood, dried (u=10%), planed;RoW;16100;Sawmilling and planing of wood;31102;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of non-coniferous wood;ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for capacitor, electrolyte type, < 2cm height;;e8f08ec48a26ed189fe166cff13d1c7d;kilogram;capacitor, electrolyte type, < 2cm height;GLO;26100;Manufacture of electronic components and boards;47110;Electrical capacitors;MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sheet rolling, copper;;c9c7e7bd7b41e32a1b32265ed2dda37d;kilogram;sheet rolling, copper;GLO;24200;Manufacture of basic precious and other non-ferrous metals;41510;Semi-finished products of copper or copper alloys;MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for peanut seed, at farm;;a25c7c13721c4efdcf8712c1ebaba0ab;kilogram;peanut seed, at farm;GLO;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1421;Groundnuts, seed for planting;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for carton board box production, with gravure printing;;cfadb4ef5acb7c6830995011412de8a7;kilogram;carton board box production, with gravure printing;GLO;17020;Manufacture of corrugated paper and paperboard and of containers of paper a;32153;Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…];ProcBio;Pulp & paper
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for insulated gate bipolar transistor, electric vehicle application;;0935b911e932a1c7b2216f41f0409946;kilogram;insulated gate bipolar transistor, electric vehicle application;GLO;26100;Manufacture of electronic components and boards;47150;"Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for 6-benzyladenine;;d8cb5ad577e018726bca091139699839;kilogram;6-benzyladenine;GLO;20110;Manufacture of basic chemicals;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for perfluoropentane;;6bbb367fa3e03a1a151f4277a6fd81ae;kilogram;perfluoropentane;GLO;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for petroleum coke;;b19ef859637e81bacd559b636cba136e;kilogram;petroleum coke;GLO;19200;Manufacture of refined petroleum products;33000;"Coke oven products; refined petroleum products; nuclear fuel";OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for textile, nonwoven polyester;;95b8c725d30477a6f7af060844f27fa1;kilogram;textile, nonwoven polyester;GLO;13110;Preparation and spinning of textile fibres;26710;Woven fabrics of man-made filament yarn, obtained from high tenacity yarn of nylon or other polyamides, of pol[…];ProcBio;Textile
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for iron ore, crude ore, 63% Fe;;93b2b2ecb400749437a2f79fb9d3cb96;kilogram;iron ore, crude ore, 63% Fe;GLO;7100;Mining of iron ores;14100;Iron ores and concentrates, other than roasted iron pyrites;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for lentil;;473f34ef4701ff772d1433665472a930;kilogram;lentil;GLO;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1709;Pulses, n.e.c.;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for decabromodiphenyl ether;;eb9f313559ad6890fd5f6abab280fbac;kilogram;decabromodiphenyl ether;GLO;20110;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for praseodymium-neodymium oxide;;c5301ace4786c8eea2e8d412fd268f30;kilogram;praseodymium-neodymium oxide;GLO;7290;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for melamine formaldehyde resin;;782257959315342a908b684c06eb0850;kilogram;melamine formaldehyde resin;RoW;20130;Manufacture of plastics and synthetic rubber in primary forms;34790;"Other plastics in primary forms; ion exchangers";PlastRub;Plastics & rubber products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for NCA oxide;;6c0ec96898ce8b390594c92bf8efc4b1;kilogram;NCA oxide;RoW;20110;Manufacture of basic chemicals;34220;"Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for titanium, triple-melt;;ff07af9c5c546b9696665be9f30fc05b;kilogram;titanium, triple-melt;GLO;24200;Manufacture of basic precious and other non-ferrous metals;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for battery, Li-ion, NMC955;1.0;a5b4382c679b4f3f8a35f8bed4e94099;kilogram;battery, Li-ion, NMC955;GLO;-1;missing;-1;missing;;
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for ferronickel;;5e6eb11a36779ca8260536862517b2ce;kilogram;ferronickel;GLO;24100;Manufacture of basic iron and steel;41114;Ferro-nickel;MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for isophthalic acid based unsaturated polyester resin;;f7246260eab45ab3c87506e982b1e3e8;kilogram;isophthalic acid based unsaturated polyester resin;GLO;20130;Manufacture of plastics and synthetic rubber in primary forms;34740;"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl es[…]";PlastRub;Plastics & rubber products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for phthalimide;;7f5d8f54b362eff0507a61f49e21eb65;kilogram;phthalimide;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for charger, electric passenger car;;ded06c634985a223504c8bdd47bd12be;kilogram;charger, electric passenger car;GLO;27900;Manufacture of other electrical equipment;46400;Accumulators, primary cells and primary batteries, and parts thereof;MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for palm date;;2442374a384c2b00aedd82964f99ce8f;kilogram;palm date;GLO;1220;Growing of tropical and subtropical fruits;1314;Dates;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for iron(III) sulfate, without water, in 12.5% iron solution state;;a56f929c159ded22d07e41d989d47212;kilogram;iron(III) sulfate, without water, in 12.5% iron solution state;GLO;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for N2O retained, by regenerative thermal oxidation;;dbe574e9c82e1bfd55316e064a740415;kilogram;N2O retained, by regenerative thermal oxidation;GLO;35100;Electric power generation, transmission and distribution;35499;Other chemical products n.e.c.;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for weaned heifers, live weight;;3effb0fdec696b32690e468a442a0f90;kilogram;weaned heifers, live weight;RoW;1410;Raising of cattle and buffaloes;2111;Cattle;AgriForeAnim;Live animal, fish & their products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for potentiometer, unspecified;;303ceb4a91057559fed5cb1c3bf29149;kilogram;potentiometer, unspecified;GLO;26100;Manufacture of electronic components and boards;47120;Electrical resistors (except heating resistors);MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for natural gas, vented;;f36892589470efa9b2e856c9e41a6fd7;cubic meter;natural gas, vented;GLO;6100;Extraction of crude petroleum;12020;Natural gas, liquefied or in the gaseous state;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for tofu;;90d8e74d83fc4ecf4674f3e266b796fa;kilogram;tofu;GLO;10300;Processing and preserving of fruit and vegetables;23999;Other food products n.e.c.;ProcBio;Food & beverages, animal feed
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for tilapia;;0fcc7131b612b072f72a3fcd9b23ff26;kilogram;tilapia;GLO;3220;Freshwater aquaculture;4212;Farmed freshwater fish, live, fresh or chilled;AgriForeAnim;Live animal, fish & their products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for electrolyte, KOH, LiOH additive;;dba873826e4de6475ee72a0fbd28c0e5;kilogram;electrolyte, KOH, LiOH additive;GLO;20110;Manufacture of basic chemicals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for mischmetal;;7d91dbf0dda07e9b84eb6564e2a3c35d;kilogram;mischmetal;GLO;7290;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for soybean, organic;;4b401f3ef3d0b6a0f699744d31aa94f1;kilogram;soybean, organic;GLO;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1412;Soya beans, other;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for silica sand;;35f4b28d81e76ffc3b979a6bdd80d34c;kilogram;silica sand;GLO;8100;Quarrying of stone, sand and clay;15310;Natural sands;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for natural gas liquids;;0a2d2f7730cf75e27d4186a31383c933;kilogram;natural gas liquids;GLO;35200;"Manufacture of gas; distribution of gaseous fuels through mains";17200;Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for o-aminophenol;;9c13dc5ebee4c8ded24ba23fe23f600e;kilogram;o-aminophenol;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for particleboard, cement bonded;;07e5f1b0343c3344e99d193830cd925d;cubic meter;particleboard, cement bonded;RoW;16210;Manufacture of veneer sheets and wood-based panels;31431;Particle board;ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for barley grain;;572be380fbe7ed12f0fc130f8e00fafc;kilogram;barley grain;GLO;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1152;Barley, other;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for triclopyr;;ff43875a46f7adedf9cc98fbdd3921b9;kilogram;triclopyr;GLO;20110;Manufacture of basic chemicals;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for calcium chloride;;fb6339d0fe2d22a9fa4d59817b5528df;kilogram;calcium chloride;RoW;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for p-nitrophenol;;2849c78852521ffd8f724438423dd19e;kilogram;p-nitrophenol;GLO;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for petrol, 5% ethanol by volume from biomass;;5cd8a353ecd01a0ab388a9cb195d8032;kilogram;petrol, 5% ethanol by volume from biomass;GLO;19200;Manufacture of refined petroleum products;33300;"Petroleum oils and oils obtained from bituminous materials, other than crude; preparations n.e.c. containing by […]";OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for metal catalyst for catalytic converter;;a153d28b2dc270ef389ce6385895c067;kilogram;metal catalyst for catalytic converter;GLO;24200;Manufacture of basic precious and other non-ferrous metals;41300;Basic precious metals and metals clad with precious metals;MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cement, CEM II/B;;2e1ceff89082bf16fd7e3d3b108027ea;kilogram;cement, CEM II/B;RoW;23940;Manufacture of cement, lime and plaster;37400;Plaster, lime and cement;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for copper sulfate;;ba33d7ba71218e2d5a1a27a1b57e1dd9;kilogram;copper sulfate;GLO;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for chlorotoluron;;09fb0d2e110529896d2ee28f3ac80196;kilogram;chlorotoluron;GLO;20210;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for methyl iodide;;27980de7957e679dff114e42e91b340b;kilogram;methyl iodide;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for selenium;;a9656e711ea1a67be5afdc0c1e24a46d;kilogram;selenium;GLO;24200;Manufacture of basic precious and other non-ferrous metals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sodium metasilicate pentahydrate, 58% active substance, powder;;e48713ab107b39d59d4dc337fc7fe6fc;kilogram;sodium metasilicate pentahydrate, 58% active substance, powder;RoW;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35300;Soap, cleaning preparations, perfumes and toilet preparations;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for packaging, for pesticides;;c4a9cde0c480f45f4a5aad5b92902c59;kilogram;packaging, for pesticides;GLO;22200;Manufacture of plastics products;36490;"Other articles for the conveyance or packing of goods, of plastics; stoppers, lids, caps and other closures, o[…]";PlastRub;Plastics & rubber products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cationic resin;;bbb569bf643d66479116ca24bdc4b122;kilogram;cationic resin;RoW;20130;Manufacture of plastics and synthetic rubber in primary forms;34790;"Other plastics in primary forms; ion exchangers";PlastRub;Plastics & rubber products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for compressed air, 800 kPa gauge;;e07a552237c71a878093a9fd8ed355af;cubic meter;compressed air, 800 kPa gauge;RoW;20110;Manufacture of basic chemicals;34250;"Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for transformer, low voltage use;;50f85c1ecc6d9c078cd9fbc1424333c2;kilogram;transformer, low voltage use;GLO;27100;Manufacture of electric motors, generators, transformers and electricity di;46121;Electrical transformers;MachElecTrans;Metal/electronic equipments & parts
